sample_id,label,o__Synergistales,o__Bacteroidales,o__Coriobacteriales,o__Eubacteriales,o__Acidaminococcales,o__Desulfovibrionales,o__Lactobacillales,o__Eggerthellales,o__Erysipelotrichales,o__Enterobacterales,o__Bifidobacteriales,o__Candidatus_Saccharimonadales,o__OFGB15212,o__Candidatus_Saccharibacteria_unclassified,o__OFGB1226,o__OFGB1262,o__Selenomonadales,o__OFGB1126,o__Actinomycetales,o__Burkholderiales,o__OFGB1776,o__OFGB14936,o__OFGB2982,o__OFGB1765,o__OFGB3069,o__OFGB1217,o__OFGB75721,o__Pasteurellales,o__OFGB3048,o__OFGB3038,o__OFGB1011,o__Clostridia_unclassified,o__OFGB3047,o__Veillonellales,o__Bacteria_unclassified,o__OFGB3023,o__OFGB1354,o__OFGB2915,o__OFGB1227,o__OFGB3057,o__Verrucomicrobiales,o__OFGB1292,o__Firmicutes_unclassified,o__OFGB1380,o__OFGB3062,o__OFGB38642,o__OFGB77988,o__Propionibacteriales,o__OFGB45628,o__Candidatus_Nanogingivales,o__Bacillales,o__OFGB4806,o__Micrococcales,o__OFGB4605,o__OFGB1359,o__OFGB45503,o__OFGB72924,o__OFGB2997,o__OFGB3072,o__OFGB1325,o__OFGB2960,o__OFGB10477,o__OFGB32970,o__OFGB9989,o__Corynebacteriales,o__Fusobacteriales
CRR1012468,1,10.02018924006041,10.17251551263619,7.020472820346456,8.875410039159204,6.095231252207571,5.700468719766297,5.783005326223458,5.658140027550029,4.970019983810992,4.240269826688369,3.7049516274764467,3.0733839407702637,2.9699367234427196,3.142880666551684,2.388368113514176,1.8530498214235758,1.1371037366172834,0.7157904472536166,0.6565626150027064,-0.0745856472116245,-1.1284399036405917,-1.7723158525986253,0.087581097061575,0.282793253067452,-0.6931219036839821,-2.257823427995832,-3.1586090598734717,-0.9528751618381872,-2.833187086788705,-2.4277223490505677,-2.2895721061491345,-3.1586090598734717,-3.420972862803317,-3.0845011976096965,-1.190960247588367,-1.433100240674407,-1.6631166004214173,-2.1682113228775415,-3.3256628648168274,-2.0859732697533264,-1.7917339309142517,-1.6126857637532535,-1.2349233613441477,-1.4894531613430735,0.537931766693617,-2.2895721061491345,-1.3541118501638167,-3.238651639342085,-3.5263331562393905,-4.114118043369262,-2.727826682241872,-2.1682113228775415,-3.7776469496012743,-2.833187086788705,-1.2576516072557484,1.2020352609614697,-1.7917339309142517,-1.0322118900799977,-3.0845011976096965,-2.2270517882684606,-2.2895721061491345,-2.6325165933465513,-1.4608797970639467,-0.043387278518912706,-3.238651639342085,0.04788122963994673
CRR1012470,1,0.6551835138458273,9.33143064706442,2.425915105720118,9.102193008422747,6.0170841766095124,3.766054261421474,3.6958110958767953,0.23642516487037335,4.301451145696196,4.171323198253895,3.304647818665257,1.348330688403372,-0.3528224060248592,2.206544567082019,-4.278089004432484,-2.3086497920741422,5.269043314542975,-4.278089004432484,0.5739396058426882,3.803178205241066,-2.167877268730991,-2.8117532176890245,-0.9518562680288243,-0.7566441120229472,-1.7325592687743814,2.758643990605822,-4.198046424963871,-1.9923125269285864,1.9391805480683812,-1.2907265631806777,2.0251386220285985,1.129081107836198,1.3877591551601294,4.459762991606208,0.8369046483327462,-2.4725376057648063,-2.7025539655118163,-3.2076486879679407,-4.365100229907227,-3.1254106348437256,4.9609667251378635,4.307072647069171,4.226759997457561,2.641593180396552,2.3878053404969153,0.9689334098346536,0.7970831545527312,0.17819275352497135,-1.1210901790256655,-5.1535554084596615,-3.7672640473322714,-3.2076486879679407,-4.817084314691674,-3.872624451879104,-2.2970889723461476,0.16259789587107062,-2.831171296004651,-2.071649255170397,-4.123938562700095,-3.26648915335886,-3.329009471239534,-3.671953958436951,-2.500317162154346,-1.0828246436093119,-4.278089004432484,-0.9915561354504525
CRR1012471,1,-0.1712839393474029,8.489145606698132,3.508477619177732,8.480730714507104,2.6159266397566845,4.134042745649482,5.682448694793727,1.7353448154306577,2.4220041166142394,4.457345619921393,5.039222636128119,-2.1990075082598417,0.08403284381829246,-4.53438091870191,-0.4797032506357849,0.4617029389882936,-3.8412345714742564,-4.53438091870191,-0.7203399515345402,3.237176437177975,5.882766565803998,-3.06804513195845,3.6047174452232356,4.104762717094859,-1.988851183043807,-3.5535527073556565,1.2239932931535755,0.6539338952688458,-0.33467748248726126,-3.7234516284103925,-0.2507960005180535,-4.4543383392332965,-1.6721816091996287,4.134042745649482,-0.7203399515345402,0.4108249152690086,3.3268307504728867,-3.463940602237366,-4.621392144176652,-3.381702549113151,-3.0874632102740764,-2.908415043113078,1.7152708580163434,-2.7851824407028984,4.918982393647062,3.8987403546153927,-2.649841129523642,-4.53438091870191,-4.822062435599215,-5.409847322729088,-4.023555961601697,5.7162462768166815,-5.0733762289610995,0.25449709655933167,1.6470133822947897,-0.09369401839835492,2.9600476305913332,-2.3279411694398227,-4.380230476969522,-3.5227810676282854,1.5939411480917123,-0.6190317566237763,0.9559316103758009,2.383488029005935,-4.53438091870191,-1.2478480497198783
CRR1012474,1,-2.665032794441751,10.90154838330168,5.564553083907064,9.78833869373441,-2.4137186836207594,5.554099426654204,6.781890396757388,2.342739848354163,6.748340283186304,9.791622584224736,-0.45206113245781265,-3.001504459635372,1.1060833622334856,-2.8191832361741396,-2.8191832361741396,-0.8497440238157977,-2.1260368889464862,-2.8191832361741396,0.9800426457568163,3.364276470024727,-0.7089715004726462,-1.35284744943068,0.5070495002295203,0.7022616562353975,-0.27365350051603676,-1.8383550248278864,-2.7391406567055263,-0.5334067586702418,-2.4137186836207594,-2.0082539458826223,-1.8701037029811893,-2.7391406567055263,2.64040061839694,6.615844492393752,-0.7714918444204215,-1.0136318375064617,-1.2436481972534716,-1.748742919709596,-2.906194461648882,-1.666504866585381,-1.372265527746306,4.577968053516749,-0.8154549581762022,-1.069984758175128,0.9574001698615624,-1.8701037029811893,-0.9346434469958715,-2.8191832361741396,-3.106864753071445,-3.6946496402013174,-2.3083582790739268,-1.748742919709596,1.79758443546649,-2.4137186836207594,-0.8381832040878031,1.6215036641294154,-1.372265527746306,-0.6127434869120523,-2.665032794441751,-1.807583385100515,-1.8701037029811893,-2.213048190178606,-1.0414113938960012,0.37608112464903287,-2.8191832361741396,0.467349632807892
CRR1012480,1,-4.0952757380782385,8.990180051244037,5.372834520862205,9.346925163831383,0.33213249093789843,2.886392189466297,5.694041347662852,4.712728905620067,3.929070640933725,3.7365669319333943,3.777123539969029,1.4609991764177281,-0.32415958140300233,2.199197802450201,-0.5077977874507491,-2.2799869674522855,5.222815145092835,-4.249426179810627,0.8695634822280648,4.714905417233341,6.056876867059907,-2.7830903930671678,1.4358511622750458,-0.7279812874010904,-1.7038964441525244,1.368554644430232,-4.169383600342014,4.802287964078218,-3.843961627257247,-3.43849688951911,-3.300346646617677,0.7533992763707469,2.2736448660291755,3.4747241622964458,1.956139510657743,-2.4438747811429495,-0.9112885416092908,-3.1789858633460835,-4.33643740528537,-3.096747810221869,6.395953399082909,2.525367307153675,-2.24569790181269,-2.5002277018116157,-0.4728427737749253,3.041433315806086,-2.364886390632359,-4.249426179810627,-4.537107696707933,-5.124892583837805,-3.7386012227104146,1.575588497915672,1.41411117576302,0.24294686402355792,-2.268426147724291,0.19126072049292758,-2.8025084713827937,-2.0429864305485403,-4.0952757380782385,-3.237826328737003,-3.300346646617677,-3.6432911338150937,-2.471654337532489,-1.054161818987455,-4.249426179810627,-0.9628933108285957
CRR1012487,1,-3.0241536590048543,9.8506984923077,-2.136851304339238,10.356451988503997,0.7729379832301884,2.3714186222134668,4.026215204003137,5.291516252947202,6.059341682809743,6.762405313011862,7.847537726814347,-3.360625324198475,0.7469624976703826,-3.1783041007372423,-3.1783041007372423,-1.2088648883789006,-2.485157753509589,-0.035591231557440206,-3.5837683755138094,-0.7073852187441995,-1.0680923650357492,-1.7119683139937827,0.14792863566641745,7.614327399518458,-0.6327743650791396,4.695736030409167,-3.098261521268629,-0.8925276232333448,-2.772839548183862,3.6435284508881773,-2.2292245675442923,0.6096646270914952,-3.360625324198475,-3.0241536590048543,2.58217205617957,0.804486339969733,-1.6027690618165746,-2.107863784272699,-3.2653153262119847,-2.0256257311484838,-0.5392483187396498,5.5208755921843045,-1.174575822739305,-1.429105622738231,0.5982793052984596,-2.2292245675442923,-1.2937643115589743,-3.1783041007372423,-3.4659856176345483,-4.05377050476442,-2.6674791436370295,8.713819540460085,-3.7172994109964317,-2.772839548183862,-1.197304068650906,1.2623827995663124,-1.731386392309409,-0.9718643514751553,-3.0241536590048543,-2.166704249663618,-2.2292245675442923,-2.572169054741709,3.8798789920389183,0.016960260085929966,-3.1783041007372423,0.10822876824478922
CRR1012491,1,-3.2769012039498437,8.937600802398538,-2.3895988492842277,10.204370789126115,-3.025587093128852,4.237118312508795,6.193436571239352,3.886380409502099,5.284334785292375,6.31840855264672,-1.0639295419659054,1.180761432915541,0.49421495272539273,-2.737905298454579,-3.431051645682232,-1.4616124333238902,-2.737905298454579,-3.431051645682232,2.76301188824587,6.380081350047833,-1.3208399099807389,-1.9647158589387725,-0.10481890927857229,0.09039324672730464,-0.8855219100241294,-2.450223434335979,-3.351009066213619,4.014948186949561,-3.025587093128852,-2.620122355390715,1.9349227104625033,3.7628829142120184,-3.613372869143465,8.684375913768827,4.1250261044577865,-1.6255002470145543,-1.8555166067615645,-2.3606113292176887,-3.5180628711569746,3.507231173286003,7.732983483508044,5.140217626915177,-1.427323367684295,6.338836178770352,0.34553176035346983,-2.481972112489282,-1.546511856503964,-3.431051645682232,-3.7187331625795377,-4.3065180497094095,-2.9202266885820194,-2.3606113292176887,-3.9700469559414215,-3.025587093128852,-1.4500516135958958,1.0096352546213225,-1.984133937254399,-1.2246118964201451,-3.2769012039498437,-2.419451794608608,-2.481972112489282,-2.824916599686699,-1.6532798034040939,-0.23578728485905998,-3.431051645682232,-0.14451877670020052
CRR1012495,1,-3.1211101197427893,7.46403603080069,1.9934546772149813,10.76282718839709,-2.8697960089217975,8.612391893996175,5.876300773309984,4.8031158760030195,6.125533200664167,7.729569987864394,3.968131607905786,1.704913869925845,0.6500060369324473,3.1862059508174285,-3.2752605614751777,-1.3058213491168358,-2.5821142142475244,-3.2752605614751777,3.1590167347929166,4.294493503264487,-1.1650488257736844,-1.808924774731718,0.05097217492848222,0.24618433093435915,-0.7297308258170748,-2.2944323501289245,-3.1952179820065645,1.5163875386215124,-2.8697960089217975,-2.4643312711836605,-2.3261810282822273,-3.1952179820065645,-3.45758178493641,7.94700117307786,-1.2275691697214597,-1.4697091628074996,-1.6997255225545098,-2.2048202450106342,-3.36227178694992,-2.122582191886419,-1.8283428530473442,4.004401376570032,5.618539245150692,-1.5260620834761662,0.5013228445605243,1.3480752781696965,-1.3907207722969097,-3.2752605614751777,-3.5629420783724832,-4.150726965502355,-2.764435604374965,-2.2048202450106342,2.2802780098179523,-2.8697960089217975,-1.2942605293888412,1.165426338828377,-1.8283428530473442,-1.0688208122130904,-3.1211101197427893,-2.2636607104015534,-2.3261810282822273,-2.669125515479644,-1.4974887191970394,-0.07999620065200534,-3.2752605614751777,0.01127230750685391
CRR1012518,1,-3.0819035395126613,9.920338717240138,5.471041393314665,10.118169169350576,5.738435800465088,3.2141514457270777,5.758716573685025,6.180566918440253,7.207355059264053,8.435961128996619,9.007144977670158,2.107075742395629,0.6892126171625753,2.358035967186454,-3.2360539812450497,-1.2666147688867078,-2.5429076340173964,-3.2360539812450497,2.7857764398560874,-0.7651350992520067,-1.1258422455435566,-1.76971819450159,0.09017875515861015,0.28539091116448717,-0.6905242455869469,-2.2552257698987965,-3.1560114017764365,-0.9502775037411522,-2.8305894286916695,-2.4251246909535324,-2.2869744480520993,-3.1560114017764365,-3.4183752047062823,-2.388757073237665,-1.1883625894913317,-1.4305025825773718,-1.660518942324382,-2.165613664780506,-3.323065206719792,-2.083375611656291,8.374026775382163,5.9318990077433,-1.2323257032471124,-1.4868555032460382,0.5405294247906522,-2.2869744480520993,-1.3515141920667817,-3.2360539812450497,-3.523735498142355,-4.111520385272227,1.9968339222120508,-2.165613664780506,-3.775049291504239,-2.8305894286916695,-1.2550539491587132,1.204632919058505,-1.7891362728172164,-1.0296142319829624,-3.0819035395126613,-2.2244541301714253,-2.2869744480520993,-2.629918935249516,-1.4582821389669114,-0.04078962042187738,-3.2360539812450497,0.05047888773698185
CRR1012523,1,-3.4072329246584405,7.02840130325308,8.09621059909221,10.141572911714483,6.400237770952218,-2.8274150579762263,8.856697412976587,4.633672658298994,3.846539290514205,1.5938314994666407,9.08929543924637,0.302847343500725,0.3638832320167962,3.619065577338362,-3.561383366390829,-1.591944154032487,-2.8682370191631756,-3.561383366390829,2.894337504620703,4.020164698819778,-1.4511716306893356,-2.0950475796473693,-0.23515062998716915,-0.03993847398129208,-1.0158536307327262,-2.5805551550445758,-3.4813407869222157,2.5781402628349737,-3.1559188138374488,-2.7504540760993117,-2.6123038331978785,2.5552426606823513,-3.7437045898520616,5.339868022561194,-1.5136919746371111,-1.755831967723151,-1.985848327470161,-2.4909430499262855,-3.6483945918655714,-2.4087049968020704,-2.1144656579629957,5.058575314466136,-1.5576550883928917,3.932859774540138,0.21520003964487297,-2.6123038331978785,-1.6768435772125607,-3.561383366390829,-3.849064883288135,1.8524906815501068,2.1227614727489574,-2.4909430499262855,2.940154858929038,-3.1559188138374488,-1.5803833343044924,0.879303533912726,-2.1144656579629957,-1.354943617128742,-3.4072329246584405,-2.5497835153172046,-2.6123038331978785,-2.9552483203952953,-1.7836115241126906,-0.36611900556765664,-3.561383366390829,-0.2748504974087974
