feature,correlation,correlation_raw,p_value,direction,p_adj
o__OFGB2917,0.06290361641035688,0.06290361641035688,0.45385310277632196,positive,0.9918149131098983
o__OFGB2936,0.06242886672274745,0.06242886672274745,0.45727418934335057,positive,0.9918149131098983
o__OFGB3040,0.06242291338710516,-0.06242291338710516,0.45731718035082836,negative,0.9918149131098983
o__Actinomycetales,0.06234502312039433,-0.06234502312039433,0.4578798585955148,negative,0.9918149131098983
o__OFGB10341,0.06044034306586596,0.06044034306586596,0.47175824583658754,positive,0.9918149131098983
o__OFGB2875,0.06008276028650067,0.06008276028650067,0.47438909944080276,positive,0.9918149131098983
o__OFGB9119,0.05982444821722144,0.05982444821722144,0.4762945354630581,positive,0.9918149131098983
o__OFGB1258,0.05824411949247699,-0.05824411949247699,0.4880416494367589,negative,0.9918149131098983
o__Eubacteriales,0.05707425971503558,0.05707425971503558,0.4968362040713969,positive,0.9918149131098983
o__OFGB40183,0.05642749133382804,0.05642749133382804,0.5017339891479782,positive,0.9918149131098983
o__Desulfovibrionales,0.056295040073444526,0.056295040073444526,0.5027401134632162,positive,0.9918149131098983
o__OFGB79294,0.0559351916915322,0.0559351916915322,0.5054789069483357,positive,0.9918149131098983
o__Lactobacillales,0.05570188060950739,-0.05570188060950739,0.5072587741272632,negative,0.9918149131098983
o__OFGB1359,0.05565180282583075,0.05565180282583075,0.5076412280997032,positive,0.9918149131098983
o__Fusobacteriales,0.05488442132499486,-0.05488442132499486,0.5135205516142951,negative,0.9918149131098983
o__Candidatus_Nanoperiomorbales,0.05431287503497497,0.05431287503497497,0.5179221519679275,positive,0.9918149131098983
o__Bacteria_unclassified,0.05368586673762534,0.05368586673762534,0.5227729892897313,positive,0.9918149131098983
o__OFGB38791,0.050145891102478524,-0.050145891102478524,0.5505862442632051,negative,0.9918149131098983
o__OFGB14936,0.05005081887021687,-0.05005081887021687,0.5513430363239635,negative,0.9918149131098983
o__Victivallales,0.0491660308635417,0.0491660308635417,0.5584102717293922,positive,0.9918149131098983
o__OFGB52309,0.04874964499711141,0.04874964499711141,0.5617511568416746,positive,0.9918149131098983
o__Burkholderiales,0.04774854604795476,-0.04774854604795476,0.5698224019475059,negative,0.9918149131098983
o__OFGB1249,0.04732150423143448,-0.04732150423143448,0.5732819504249709,negative,0.9918149131098983
o__OFGB2985,0.045815858686693446,0.045815858686693446,0.5855574368339157,positive,0.9918149131098983
o__OFGB72899,0.045032979418449845,-0.045032979418449845,0.5919875787747031,negative,0.9918149131098983
o__OFGB78857,0.04503297940736073,-0.04503297940736073,0.5919875788660091,negative,0.9918149131098983
o__OFGB2947,0.045032979403621956,-0.045032979403621956,0.591987578896795,negative,0.9918149131098983
o__OFGB3071,0.04503297926562233,-0.04503297926562233,0.5919875800330704,negative,0.9918149131098983
o__OFGB11739,0.04503297872266582,-0.04503297872266582,0.5919875845037181,negative,0.9918149131098983
o__OFGB3072,0.04502212554276784,0.04502212554276784,0.5920769515533589,positive,0.9918149131098983
o__OFGB2890,0.04469330756217436,0.04469330756217436,0.5947873978388353,positive,0.9918149131098983
o__OFGB2992,0.04439602879469269,0.04439602879469269,0.5972426816934604,positive,0.9918149131098983
o__OFGB83839,0.044294229444780904,-0.044294229444780904,0.5980845094615456,negative,0.9918149131098983
o__Sphingomonadales,0.044214362349870966,0.044214362349870966,0.5987453417821583,positive,0.9918149131098983
o__OFGB79015,0.04412258205356443,-0.04412258205356443,0.5995051500145422,negative,0.9918149131098983
o__OFGB8294,0.04412258174947929,-0.04412258174947929,0.5995051525326444,negative,0.9918149131098983
o__Marinilabiliales,0.04412258044744707,-0.04412258044744707,0.5995051633146539,negative,0.9918149131098983
o__OFGB2941,0.04362969510774722,-0.04362969510774722,0.6035929101201521,negative,0.9918149131098983
o__OFGB2889,0.04362969507939401,-0.04362969507939401,0.6035929103556558,negative,0.9918149131098983
o__OFGB2950,0.043629694814401446,-0.043629694814401446,0.6035929125566999,negative,0.9918149131098983
o__OFGB2921,0.043629684263838314,-0.043629684263838314,0.60359300019038,negative,0.9918149131098983
o__OFGB73062,0.04337231058331705,-0.04337231058331705,0.6057324443046168,negative,0.9918149131098983
o__OFGB2846,0.043151307108569396,-0.043151307108569396,0.6075722333605558,negative,0.9918149131098983
o__OFGB544,0.04313878259829244,-0.04313878259829244,0.6076765700531874,negative,0.9918149131098983
o__OFGB28369,0.04313878259459625,-0.04313878259459625,0.6076765700839805,negative,0.9918149131098983
o__OFGB10325,0.04306976373744268,-0.04306976373744268,0.60825168041799,negative,0.9918149131098983
o__OFGB2165,0.04284434728785073,-0.04284434728785073,0.6101316672542172,negative,0.9918149131098983
o__OFGB1207,0.042263760279352254,-0.042263760279352254,0.6149855080722604,negative,0.9918149131098983
o__OFGB67123,0.04220395864546072,-0.04220395864546072,0.6154864169405194,negative,0.9918149131098983
o__Pseudomonadales,0.041846325258563626,-0.041846325258563626,0.6184857111820061,negative,0.9918149131098983
o__Methanomicrobiales,0.04165742120546027,-0.04165742120546027,0.6200725019858199,negative,0.9918149131098983
o__Enterobacterales,0.04022804932553373,0.04022804932553373,0.6321355580987174,positive,0.9918149131098983
o__Flavobacteriales,0.040204774511652,0.040204774511652,0.6323327991542186,positive,0.9918149131098983
o__OFGB4806,0.03943273984903816,-0.03943273984903816,0.638889959650479,negative,0.9918149131098983
o__OFGB1354,0.03903434610893595,-0.03903434610893595,0.6422846564738,negative,0.9918149131098983
o__OFGB9714,0.03772218109654994,-0.03772218109654994,0.6535176319161823,negative,0.9918149131098983
o__Campylobacterales,0.03765707890221932,-0.03765707890221932,0.6540770032847194,negative,0.9918149131098983
o__OFGB30328,0.0374441860190785,0.0374441860190785,0.65590756363907,positive,0.9918149131098983
o__Candidatus_Saccharimonadales,0.036468764234826784,-0.036468764234826784,0.664320762751094,negative,0.9918149131098983
o__Candidatus_Brocadiales,0.03637664304208747,0.03637664304208747,0.6651175136045132,positive,0.9918149131098983
o__OFGB3012,0.036250450750826294,-0.036250450750826294,0.6662095509367513,negative,0.9918149131098983
o__OFGB4605,0.03621851094727292,0.03621851094727292,0.6664860613818885,positive,0.9918149131098983
o__OFGB1355,0.033907557340533266,-0.033907557340533266,0.6866094731273092,negative,0.9918149131098983
o__OFGB667,0.03328723974086328,-0.03328723974086328,0.6920494589991445,negative,0.9918149131098983
o__OFGB10477,0.03293350225384914,-0.03293350225384914,0.6951586978116134,negative,0.9918149131098983
o__OFGB5194,0.03246455055829985,0.03246455055829985,0.6992884571649951,positive,0.9918149131098983
o__OFGB9491,0.03243228978652539,0.03243228978652539,0.6995728827888742,positive,0.9918149131098983
o__OFGB2982,0.03133076144354065,0.03133076144354065,0.7093092469029728,positive,0.9918149131098983
o__OFGB1787,0.031230131656940545,-0.031230131656940545,0.7102010841925943,negative,0.9918149131098983
o__Candidatus_Borkfalkiales,0.02998735652248218,-0.02998735652248218,0.7212472928459905,negative,0.9918149131098983
o__Tissierellia_unclassified,0.029745407061842564,0.029745407061842564,0.7234046134585204,positive,0.9918149131098983
o__OFGB11257,0.02910738665534986,0.02910738665534986,0.7291038622050943,positive,0.9918149131098983
o__Bifidobacteriales,0.028606404175284296,-0.028606404175284296,0.7335894137792206,negative,0.9918149131098983
o__OFGB1705,0.02787225402020974,-0.02787225402020974,0.740178882179581,negative,0.9918149131098983
o__OFGB3009,0.02784016485064319,0.02784016485064319,0.7404673378229121,positive,0.9918149131098983
o__OFGB1126,0.026094373974623816,-0.026094373974623816,0.7562140001469787,negative,0.9918149131098983
o__OFGB1260,0.02606121092122541,-0.02606121092122541,0.7565141189019996,negative,0.9918149131098983
o__OFGB2918,0.025331349113549412,0.025331349113549412,0.7631283433619668,positive,0.9918149131098983
o__OFGB1347,0.025216615280594216,0.025216615280594216,0.7641696671204536,positive,0.9918149131098983
o__OFGB1298,0.024947736561646984,-0.024947736561646984,0.766611659939924,negative,0.9918149131098983
o__OFGB10309,0.02440997025809791,0.02440997025809791,0.7715025910363823,positive,0.9918149131098983
o__Micrococcales,0.024277797304356988,-0.024277797304356988,0.7727060760801188,negative,0.9918149131098983
o__OFGB45555,0.02418213542043068,0.02418213542043068,0.7735774516283838,positive,0.9918149131098983
