feature,importance
o__Acidaminococcales,0.020640549123002137
o__Candidatus_Saccharibacteria_unclassified,0.020325341919943
o__Selenomonadales,0.018960814706936092
o__Bacteroidales,0.016290532388220952
o__Firmicutes_unclassified,0.015968202293273063
o__Bacteria_unclassified,0.015301997006220303
o__Actinomycetales,0.014305446266008373
o__Eggerthellales,0.01411910228616932
o__Veillonellales,0.013880219245222607
o__Clostridia_unclassified,0.013848026273398704
o__Enterobacterales,0.013020281991755901
o__Micrococcales,0.013004657787068365
o__Erysipelotrichales,0.01299769335053489
o__Verrucomicrobiales,0.012931503237418322
o__Pasteurellales,0.012809627794091527
o__OFGB1765,0.012628217950234883
o__OFGB3038,0.012580371377096911
o__OFGB3047,0.012222071841814133
o__OFGB79291,0.012172667856659557
o__Eubacteriales,0.011910140537175392
o__OFGB1380,0.011746600480110643
o__Coriobacteriales,0.011725004125924305
o__Burkholderiales,0.011339902344992957
o__OFGB1217,0.010751379876381443
o__OFGB1292,0.010739955484648301
o__Lactobacillales,0.010664887943969758
o__Bacillales,0.010648534726368687
o__OFGB9583,0.010323601204037667
o__OFGB3048,0.010305476820032949
o__Corynebacteriales,0.010295539973115053
o__Desulfovibrionales,0.010054081619759148
o__OFGB1226,0.009951235201902279
o__Candidatus_Nanogingivales,0.009735906482201373
o__Tissierellales,0.009648597172900644
o__Synergistales,0.009443906837776891
o__OFGB38642,0.008899943715874367
o__Candidatus_Nanoperiomorbales,0.008689875322633895
o__Candidatus_Saccharimonadales,0.008440060605162806
o__Fusobacteriales,0.008411919074330969
o__OFGB1425,0.008282366959716693
o__OFGB3057,0.008188706473832968
o__OFGB4806,0.007939386028339209
o__Bifidobacteriales,0.00785877156496852
o__OFGB75721,0.007814581906063527
o__OFGB14936,0.007461958508376205
o__OFGB15212,0.007456101856248412
o__OFGB72924,0.007109853652064068
o__Propionibacteriales,0.006773089598312364
o__OFGB1011,0.0067175773212644315
o__OFGB1474,0.006395385102143981
o__OFGB9491,0.006342823407848689
o__OFGB4559,0.006276668344083194
o__OFGB1354,0.006135630487640029
o__OFGB45628,0.005596597448974229
o__OFGB618,0.005569402647138674
o__OFGB2960,0.005432548696658927
o__Candidatus_Nanosynbacterales,0.00542042166049103
o__OFGB667,0.005353801721454146
o__OFGB3023,0.0053222373434044816
o__OFGB1473,0.00525399653159316
o__OFGB1779,0.00516545804175775
o__OFGB2915,0.0051582459019156235
o__OFGB4605,0.0051147521958595015
o__OFGB668,0.005090055725980805
o__OFGB10477,0.0049446662920692485
o__OFGB2837,0.004780038734933717
o__OFGB1359,0.0046695888440717185
o__OFGB2997,0.004655423585253088
o__OFGB16911,0.004609397323977195
o__OFGB1776,0.00458298996596704
o__OFGB3069,0.004400642974361067
o__OFGB82363,0.004388817873499137
o__OFGB28775,0.004336636381854737
o__OFGB1262,0.004218196679794306
o__OFGB45503,0.004186023940955523
o__OFGB2834,0.004174170351248435
o__OFGB79245,0.004119032954123411
o__OFGB3054,0.004115106042252329
o__OFGB2982,0.0040723291527749545
o__OFGB2404,0.004006630666142634
o__OFGB3072,0.0038074397934067506
o__OFGB1298,0.0038046367656667268
o__OFGB1126,0.0036284635714168598
o__OFGB1325,0.003620376340639968
o__OFGB3070,0.0035992800001171366
o__OFGB58251,0.00355464860322619
o__Hyphomicrobiales,0.0035207114361792244
o__Methanobacteriales,0.003483336709652704
o__OFGB3012,0.0033981930766668793
o__OFGB32970,0.0033973893362087013
o__OFGB1227,0.0032842502941648863
o__Saccharomycetales,0.0032742032029822537
o__OFGB9989,0.003089842551882782
o__OFGB3004,0.003087252266177633
o__OFGB1303,0.0030734475034242233
o__OFGB10312,0.003039685577581647
o__OFGB529,0.003016357091245248
o__OFGB9272,0.0029999632702560216
o__OFGB1249,0.0029795668865110862
o__OFGB79237,0.0029546866040368125
o__OFGB1374,0.0029400557794154437
o__Campylobacterales,0.0029142030706766895
o__OFGB40183,0.0029097018162721126
o__OFGB77988,0.0029048281499373563
o__OFGB629,0.0028899904425100462
o__OFGB2890,0.002833122231773818
o__OFGB2801,0.0027913480629888814
o__OFGB7869,0.0027447638465622664
o__Candidatus_Brocadiales,0.0026991522563662345
o__OFGB3062,0.0026740573381438875
o__OFGB3625,0.0026722649192442312
o__OFGB1872,0.002667823990771852
o__Caulobacterales,0.002638241977863955
o__OFGB2959,0.0026311175086471523
o__OFGB4355,0.002597907235012735
o__OFGB31455,0.0025938417384630875
o__OFGB1347,0.002566504910085359
o__Neisseriales,0.002502071484010252
o__OFGB2918,0.0024786193604168674
o__OFGB45555,0.0024165308672225074
o__OFGB79294,0.0023847850386209133
o__OFGB9120,0.0023354254381411197
o__OFGB1777,0.0022978532983933997
o__Tissierellia_unclassified,0.002280420586174397
o__OFGB1201,0.0022598071274643706
o__OFGB2949,0.002245208993919328
o__OFGB2950,0.002155605689385963
o__OFGB3040,0.0021208459908018153
o__OFGB2930,0.002090243255850878
o__Victivallales,0.002084150564424254
o__Methanomicrobiales,0.0020319917833085824
o__OFGB4405,0.0020099013004388094
o__OFGB2984,0.001990741170657826
o__OFGB24517,0.001979835852530538
o__OFGB52309,0.001968195957876989
o__OFGB38791,0.0019622058109175227
o__OFGB10021,0.001960853946835395
o__OFGB2881,0.001884357793554881
o__OFGB11257,0.001867139924825674
o__OFGB4648,0.0018401692558261955
o__Candidatus_Borkfalkiales,0.0018226952413412838
o__OFGB1311,0.0018031260415774467
o__OFGB72939,0.0017910128027680018
o__OFGB2906,0.001785233652416072
o__OFGB2898,0.0017822618571420494
o__OFGB30328,0.0017698711966693062
o__OFGB10055,0.0017632000771841735
o__OFGB10325,0.0017493668528390117
o__OFGB10309,0.0017486415634655526
o__OFGB2952,0.0017423790669836348
o__OFGB2941,0.0017285050157696553
o__Aeromonadales,0.001712434547750723
o__OFGB1787,0.0017051933790752168
o__OFGB1355,0.0017019863152479817
o__OFGB2875,0.0016113197979739458
o__OFGB2165,0.0016021935310266309
o__OFGB602,0.0015850380367649858
o__OFGB79015,0.001574948774324465
o__OFGB1258,0.0015562690392436041
o__OFGB3009,0.0015477854708818666
o__OFGB9238,0.0015467854749301052
o__OFGB9119,0.001538888351526039
o__OFGB10318,0.0015044380747762244
o__OFGB1780,0.0014906431508757093
o__OFGB12107,0.0014775521271713928
o__Nakamurellales,0.0014666196726163911
o__OFGB28369,0.001453756280718288
o__OFGB72899,0.001430394513293659
o__OFGB2942,0.0014284987491334524
o__OFGB3043,0.0014206652556615865
o__OFGB2936,0.0013886433885344357
