feature,p_value,u_stat,cohens_d,cohens_d_raw,log2_fc,ad_mean,control_mean,direction,p_adj
g__GGB74511,0.0704006440104662,3218.0,0.2371289325730379,-0.2371289325730379,-0.063630683277471,1.344825120417308,1.405466689977369,down,0.21800916704620776
g__GGB3441,0.17466833109431446,3374.0,0.14104094212314075,-0.14104094212314075,-0.09795333568796946,0.5251488195133381,0.5620426668203187,down,0.26971257546184674
g__Bariatricus,0.18025447379693638,3380.0,0.1520970875765895,-0.1520970875765895,0.0,-0.6347960358246258,-0.5730713271117887,down,0.2752457203057981
g__Brevundimonas,0.06516986661351057,3206.0,0.32595538168832494,-0.32595538168832494,-0.1317040579788389,0.7790715460849774,0.8535406611736218,down,0.21800916704620776
g__GGB3276,0.1345435385774889,3326.0,0.0228758737549163,0.0228758737549163,0.0,-0.6260311398923853,-0.6388461008843057,up,0.2374878607551272
g__Ralstonia,0.056788773712304064,3185.0,0.14253653409068165,-0.14253653409068165,0.0,-2.9061338847027307,-2.828935148751096,down,0.21800916704620776
g__Methylorubrum,0.06516986661351057,3206.0,0.32595537694372595,-0.32595537694372595,0.0,-1.7709380023112216,-1.6964688889856652,down,0.21800916704620776
g__GGB41904,0.09372813188527303,3264.0,0.06591989769299983,-0.06591989769299983,0.0,-2.4559109959768253,-2.4264297856881196,down,0.21800916704620776
g__GGB6601,0.11072817171986546,3292.0,0.2571203310779924,-0.2571203310779924,-0.03507277730280772,2.348181515953479,2.4059667607413457,down,0.21800916704620776
g__Marvinbryantia,0.14304288722884304,3337.0,0.21947179029305397,-0.21947179029305397,-0.21881823429687655,0.31051574001724674,0.36137197689296763,down,0.2461668291845206
g__Feifania,0.47154759723520256,3594.0,0.22994984514904734,0.22994984514904734,0.0,-3.8520429337544453,-4.0358657139982,up,0.5559176330150305
g__GGB4802,0.11072817171986546,3292.0,0.25712033246988963,-0.25712033246988963,0.0,-0.32902533753060814,-0.27124009252402687,down,0.21800916704620776
g__Candidatus_Soleaferrea,0.14463155514395457,3339.0,0.09180253182925953,-0.09180253182925953,0.0,-3.8540233075196055,-3.823724979040997,down,0.24713242637386199
g__GGB9724,0.0421120183526546,3141.0,0.36263445812549827,-0.36263445812549827,0.0,-1.3965701027397497,-1.2238383574437972,down,0.21800916704620776
g__GGB6133,0.04966037637988728,3165.0,0.33133544644278967,-0.33133544644278967,-0.36057835453181286,0.2622701349113211,0.33673924989892523,down,0.21800916704620776
g__GGB42639,0.08447263172824392,3247.0,0.23454379573657894,-0.23454379573657894,0.0,-0.7697407926774357,-0.7126322645863137,down,0.21800916704620776
g__Burkholderia,0.0699519806207335,3217.0,0.06518694304518931,-0.06518694304518931,0.0,-0.9506122537584146,-0.9136158156361832,down,0.21800916704620776
g__Methanoculleus,0.06349917839177681,3202.0,0.3267277009789021,-0.3267277009789021,0.0,-2.3831159168569798,-2.3086468051463487,down,0.21800916704620776
g__Merdimonas,0.10377993362804876,3281.0,0.033200814312151224,-0.033200814312151224,0.0,-0.8745853155127905,-0.8353634398612216,down,0.21800916704620776
g__Rubneribacter,0.11467010241723609,3298.0,0.09059786322397821,-0.09059786322397821,-0.027200305227320018,1.6173411262359894,1.6481234466768084,down,0.21800916704620776
g__GGB79118,0.06730903985532953,3211.0,0.3155693111438886,-0.3155693111438886,0.0,-1.7181889692072978,-1.641293046613961,down,0.21800916704620776
g__GGB3606,0.11600834464679521,3300.0,0.036640345767763254,-0.036640345767763254,0.0,-1.1294328107821643,-1.1128486950545322,down,0.21925349224011198
g__Anaerococcus,0.0931620612629382,3263.0,0.05248867611612859,-0.05248867611612859,0.0,-2.039841171130786,-2.0114961186740934,down,0.21800916704620776
g__Lawsonella,0.11137762597041358,3293.0,0.018220095829843914,-0.018220095829843914,0.0,-1.8596424134762999,-1.852000112958473,down,0.21800916704620776
