feature,correlation,correlation_raw,p_value,direction,p_adj
g__GGB9243,0.15847989889693495,-0.15847989889693495,0.031194339225244658,negative,0.2791155661184968
g__Faecalibacterium,0.1578291774547065,0.1578291774547065,0.03190289155962891,positive,0.2791155661184968
g__GGB34900,0.15766644621738837,-0.15766644621738837,0.03208220883208294,negative,0.2791155661184968
g__GGB3032,0.15766456908719914,-0.15766456908719914,0.03208428227276322,negative,0.2791155661184968
g__GGB9076,0.15741266386430416,-0.15741266386430416,0.0323635670114248,negative,0.2791155661184968
g__GGB9589,0.157412663732372,-0.157412663732372,0.03236356715823557,negative,0.2791155661184968
g__GGB3139,0.15741266366141277,-0.15741266366141277,0.03236356723719736,negative,0.2791155661184968
g__GGB25442,0.1574126630373605,-0.1574126630373605,0.03236356793162836,negative,0.2791155661184968
g__GGB3003,0.15712253185269973,-0.15712253185269973,0.03268779047337029,negative,0.2791155661184968
g__GGB9445,0.15712253181421454,-0.15712253181421454,0.03268779051655974,negative,0.2791155661184968
g__GGB9117,0.1569638735029403,-0.1569638735029403,0.03286625557255076,negative,0.2791155661184968
g__Haemophilus,0.1565675946551563,-0.1565675946551563,0.03331562284626222,negative,0.2791155661184968
g__GGB1379,0.15628388664869555,-0.15628388664869555,0.03364053175214329,negative,0.2791155661184968
g__GGB79394,0.1562838855594796,-0.1562838855594796,0.03364053300467927,negative,0.2791155661184968
g__GGB9370,0.15605605948587234,-0.15605605948587234,0.03390338677209881,negative,0.2791155661184968
g__Diaphorobacter,0.15601763008051076,-0.15601763008051076,0.033947895814601926,negative,0.2791155661184968
g__GGB6133,0.1559412109112805,-0.1559412109112805,0.03403655193709969,negative,0.2791155661184968
g__GGB41473,0.15570875722541175,-0.15570875722541175,0.03430743583489473,negative,0.2791155661184968
g__GGB9530,0.15570875689840638,-0.15570875689840638,0.03430743621724343,negative,0.2791155661184968
g__GGB85099,0.1557087559911766,-0.1557087559911766,0.0343074372780149,negative,0.2791155661184968
g__GGB34476,0.1556816069505854,-0.1556816069505854,0.03433919354364207,negative,0.2791155661184968
g__Pygmaiobacter,0.15568160672415937,-0.15568160672415937,0.03433919380859652,negative,0.2791155661184968
g__GGB3576,0.1556816063995478,-0.1556816063995478,0.03433919418844397,negative,0.2791155661184968
g__GGB36599,0.1553486815433113,-0.1553486815433113,0.034730646839854856,negative,0.2791155661184968
g__GGB2964,0.15468305553314898,-0.15468305553314898,0.03552462997790754,negative,0.2791155661184968
g__GGB1568,0.1544845161710189,-0.1544845161710189,0.035764408255985806,negative,0.2791155661184968
g__GGB2998,0.15424776467117862,0.15424776467117862,0.036052123971617105,positive,0.2791155661184968
g__Methanoculleus,0.1538242673733445,-0.1538242673733445,0.03657166743460446,negative,0.2791155661184968
g__GGB9545,0.15374917440806143,0.15374917440806143,0.036664448175316125,positive,0.2791155661184968
g__Brevundimonas,0.15346923134585,-0.15346923134585,0.03701208496144476,negative,0.2791155661184968
g__Methylorubrum,0.1534692291645691,-0.1534692291645691,0.03701208768099357,negative,0.2791155661184968
g__GGB4243,0.15345828915367205,-0.15345828915367205,0.03702572944874045,negative,0.2791155661184968
g__GGB1552,0.15345828909134349,-0.15345828909134349,0.03702572952647366,negative,0.2791155661184968
g__Caulobacter,0.15345828678991988,-0.15345828678991988,0.03702573239670608,negative,0.2791155661184968
g__Leptogranulimonas,0.15338430228037847,-0.15338430228037847,0.037118099707851675,negative,0.2791155661184968
g__Geobacillus,0.15338430172295295,-0.15338430172295295,0.03711810040451197,negative,0.2791155661184968
g__Guopingia,0.15314753245712653,0.15314753245712653,0.037415008062567826,positive,0.2791155661184968
g__GGB96534,0.15306566136445482,-0.15306566136445482,0.03751813940592103,negative,0.2791155661184968
g__GGB2731,0.15302191948344954,-0.15302191948344954,0.03757333842536653,negative,0.2791155661184968
g__GGB1380,0.1529813302316139,-0.1529813302316139,0.03762462034925525,negative,0.2791155661184968
g__Acidovorax,0.15298133002881756,-0.15298133002881756,0.03762462060562291,negative,0.2791155661184968
g__Denitrificimonas,0.1529813251286626,-0.1529813251286626,0.03762462680021911,negative,0.2791155661184968
g__Vagococcus,0.15298131972030155,-0.15298131972030155,0.037624633637271955,negative,0.2791155661184968
g__GGB4664,0.15223640361261126,-0.15223640361261126,0.038576327348282514,negative,0.2791155661184968
g__Dysgonomonas,0.15208362404435924,-0.15208362404435924,0.03877400320914362,negative,0.2791155661184968
g__Hallella,0.15208362344265136,-0.15208362344265136,0.038774003989349035,negative,0.2791155661184968
g__Providencia,0.152045724589049,-0.152045724589049,0.03882317183608182,negative,0.2791155661184968
g__GGB9711,0.15179776294168296,-0.15179776294168296,0.039146161304418114,negative,0.2791155661184968
g__GGB9524,0.1514942057990125,0.1514942057990125,0.03954464668523203,positive,0.2791155661184968
g__GGB6649,0.15147486079312056,0.15147486079312056,0.03957015657555821,positive,0.2791155661184968
g__GGB9628,0.1511800529440713,-0.1511800529440713,0.03996063138186471,negative,0.2791155661184968
g__Edwardsiella,0.15081428272200578,-0.15081428272200578,0.04044959803044078,negative,0.2791155661184968
g__Oribacterium,0.15048429550096185,-0.15048429550096185,0.04089503691729787,negative,0.2791155661184968
