feature,importance
g__GGB6649,0.0013511954258515933
g__GGB13493,0.0013488930889521732
g__Anaerofilum,0.0013479425941650956
g__GGB9364,0.0013338583637963624
g__GGB3534,0.0013271354740080057
g__Lacticaseibacillus,0.0013227994343986704
g__GGB6613,0.0013175602063813607
g__Coprobacillus,0.0013092252963682414
g__GGB3491,0.0013049730594646572
g__GGB9590,0.0013011436189722073
g__GGB3444,0.0012985500482248348
g__Citrobacter,0.0012951631352730386
g__GGB4552,0.0012950878275437532
g__Colidextribacter,0.0012926301598815075
g__GGB3511,0.0012840527416586882
g__Massilistercora,0.0012817768664855295
g__Senegalimassilia,0.001269183796890014
g__GGB9627,0.0012595930595132212
g__GGB3288,0.0012581615981465402
g__GGB3828,0.001247555991220205
g__Oliverpabstia,0.0012387406893335348
g__Yeguia,0.0012261021761332746
g__Comamonas,0.0012250920608601105
g__Provencibacterium,0.0012242042154508223
g__Fenollaria,0.0012214799628538304
g__GGB3510,0.0012158843934409916
g__Candidatus_Nanosynbacter,0.001215321288048549
g__Acidaminococcus,0.001206022679958471
g__Kluyvera,0.0011829289641411766
g__GGB36267,0.0011813896711387333
g__GGB9480,0.0011681078780528308
g__GGB9595,0.0011681005666835747
g__Raoultella,0.001166488856124645
g__Cloacibacillus,0.0011638341510724608
g__GGB9667,0.001163126438311859
g__Pseudoruminococcus,0.0011554549304625265
g__Lactococcus,0.0011532813099260322
g__GGB3649,0.0011532574459832932
g__GGB9788,0.0011482502890648892
g__GGB4672,0.0011321895582777602
g__Tetragenococcus,0.0011307386581844467
g__Alloscardovia,0.001130049535755155
g__GGB3733,0.0011249616259000638
g__GGB74802,0.001123914655723096
g__GGB12788,0.0011204064077528714
g__GGB4578,0.0011108501489454521
g__Fournierella,0.0011088208510947144
g__Emergencia,0.001108816298419113
g__GGB4964,0.0011045250756428837
g__GGB9328,0.001098738129630628
g__GGB9237,0.0010884735941467118
g__GGB9707,0.0010865477731793677
g__Qingrenia,0.0010789406752091143
g__GGB3061,0.0010780779085447659
g__GGB9593,0.0010735877174306138
g__GGB9636,0.0010717172792184385
g__GGB9537,0.0010714926848886686
g__GGB4585,0.001070814188901768
g__GGB4603,0.0010686206365704619
g__GGB9301,0.0010645093073498315
g__GGB45495,0.001062501650651268
g__Catenibacillus,0.0010616711761890817
g__GGB51269,0.0010430029587642998
g__GGB9345,0.0010400535208636699
g__Pseudocitrobacter,0.0010323714644481473
g__Merdimonas,0.0010303832721108115
g__GGB9646,0.0010288303537707155
g__Intestinibacillus,0.0010285319237085114
g__Peptidiphaga,0.0010227132877970331
g__GGB9445,0.0010144023855217792
g__Alkaliflexus,0.0010130245703424384
g__Luxibacter,0.0010102437185339603
g__GGB3429,0.0010070323781051608
g__Gardnerella,0.0010068743706177562
g__GGB9061,0.0010027684421316271
g__GGB9258,0.0010007985977806442
g__GGB3730,0.0009954957061045616
g__GGB4255,0.0009943987926815715
g__GGB41458,0.0009889921939510685
g__GGB9342,0.0009863193713517213
g__GGB9296,0.0009816440426304552
g__GGB3588,0.0009542545958244494
g__GGB3619,0.0009533902853332279
g__GGB1331,0.0009434273399309527
g__GGB4750,0.0009427022793670513
g__GGB9759,0.0009377592506186349
g__Massilimicrobiota,0.000926427782119139
g__GGB9637,0.0009207726676271602
g__Arachnia,0.0009155935574297372
g__Youxingia,0.0009130444123326875
g__GGB2987,0.0009106123735795687
g__Amedibacterium,0.0009104204308790109
g__Levilactobacillus,0.0009090626210851116
g__Holdemanella,0.00089902298868747
g__GGB4567,0.0008963596126742285
g__GGB9509,0.0008944568314717205
g__GGB3626,0.0008914653054783574
g__GGB9747,0.0008912889989087561
g__GGB2848,0.0008902213097216175
g__GGB4644,0.0008704327874915861
g__GGB9618,0.0008639319972875543
g__Proteus,0.0008623846975688945
g__Ezakiella,0.0008531917696755753
g__Sanguibacteroides,0.0008524339432509736
g__Aggregatibacter,0.0008330839005416116
g__GGB9712,0.0008314581709900037
g__GGB9512,0.0008313886473145244
g__GGB4659,0.0008290256043080836
g__GGB4588,0.0008289516391875719
g__GGB4717,0.0008288486385747434
g__Congzhengia,0.0008277721865934968
g__Victivallis,0.000821742527417028
g__GGB4611,0.0008086005706638777
g__GGB4682,0.0008053513612756774
g__Pediococcus,0.0007983209150176149
g__GGB3616,0.000778486326890722
g__GGB44238,0.0007760659987465157
g__Hydrogeniiclostridium,0.0007735556726803722
g__Hafnia,0.0007733194416731895
g__Morganella,0.000772469071360144
g__GGB3340,0.0007698485488914617
g__GGB9782,0.0007679342182161606
g__Peptoniphilus,0.0007656276001800732
g__GGB9781,0.0007589856484907423
g__Gehongia,0.0007578298706606175
g__Cryptobacterium,0.0007569070858138019
g__GGB4599,0.000748583547038791
g__GGB9434,0.000746514808731386
g__GGB9690,0.0007461174704045742
g__GGB45613,0.0007398634355562515
g__GGB47687,0.0007347269403962544
g__Anaerovorax,0.0007322517826058087
g__GGB58485,0.0007316561617545378
g__GGB58158,0.0007302719688293903
g__GGB3175,0.0007278729851801739
g__GGB9765,0.000725820182073497
g__GGB33469,0.0007208228591421404
g__GGB31234,0.0007125694889680652
g__GGB9766,0.000711870749239191
g__Staphylococcus,0.0007069629847370405
g__Monoglobus,0.0007020466805898065
g__GGB3819,0.0006938831937146244
g__Paeniclostridium,0.0006877446307180857
g__GGB3486,0.0006791154521057825
g__GGB9511,0.0006767033595070573
g__GGB9563,0.0006753596246267687
g__GGB4699,0.0006722570505846587
g__GGB9818,0.0006696034720987518
g__GGB9691,0.0006616866667687695
g__GGB9524,0.000659482338427405
g__Anaeroglobus,0.0006589831638808585
g__GGB2980,0.0006500588637492566
g__GGB1148,0.0006445593707802491
g__GGB9075,0.0006392835888618323
g__Parvimonas,0.0006382122021491241
g__GGB1266,0.0006342190152388194
g__Burkholderia,0.0006297162550666041
g__GGB9453,0.0006222102846771789
g__GGB4549,0.0006203118115314856
g__GGB38239,0.0006177071136996453
g__GGB49418,0.0006164800841596582
g__GGB3478,0.0006159476651527566
g__Enteroscipio,0.0006126565135673038
g__GGB9774,0.0006109676581167031
g__Paraeggerthella,0.0006100073303588002
g__GGB4277,0.0006073875627971221
g__Murimonas,0.0006040347210120631
g__GGB3550,0.0006038712532708563
g__GGB4257,0.0006026064018787018
g__GGB8965,0.0006022252140504424
g__GGB1420,0.0006011697902256881
g__GGB4386,0.0006010231847798768
