feature,n_methods,score,mw_rank_score,rf_rank_score,elastic_net_rank_score,mi_rank_score,in_mann_whitney,in_random_forest,in_elastic_net,in_mutual_info
s__GGB2970_SGB3952,2,1.1362725450901805,0.0,0.5490981963927856,0.0,0.5871743486973948,0,1,0,1
s__Lachnospiraceae_bacterium_OM04_12BH,2,1.1362725450901803,0.0,0.3066132264529058,0.0,0.8296593186372745,0,1,0,1
s__GGB9480_SGB14874,2,1.1358226657396424,0.5306122448979591,0.6052104208416833,0.0,0.0,1,1,0,0
s__Bacteroides_uniformis,2,1.1342685370741483,0.0,0.47494989979959923,0.0,0.6593186372745491,0,1,0,1
s__Anaeromassilibacillus_sp_An250,2,1.1282565130260522,0.0,0.2885771543086172,0.0,0.8396793587174349,0,1,0,1
s__GGB9642_SGB15119,2,1.1242484969939879,0.0,0.14028056112224452,0.0,0.9839679358717435,0,1,0,1
s__Ruminococcus_callidus,2,1.1162324649298596,0.0,0.44288577154308617,0.0,0.6733466933867736,0,1,0,1
s__GGB9640_SGB15115,2,1.1142284569138277,0.0,0.32665330661322645,0.0,0.7875751503006012,0,1,0,1
s__GGB9559_SGB14969,2,1.1122244488977957,0.0,0.531062124248497,0.0,0.5811623246492986,0,1,0,1
s__Oscillospiraceae_unclassified_SGB4196,2,1.1102204408817635,0.0,0.3947895791583166,0.0,0.7154308617234468,0,1,0,1
s__Veillonella_atypica,2,1.1102204408817635,0.0,0.8176352705410822,0.0,0.2925851703406813,0,1,0,1
s__Phocaeicola_vulgatus,2,1.1062124248496996,0.0,0.16633266533066138,0.0,0.9398797595190381,0,1,0,1
s__GGB3478_SGB4643,2,1.094188376753507,0.0,0.8537074148296593,0.0,0.2404809619238477,0,1,0,1
s__GGB2996_SGB3983,2,1.094188376753507,0.0,0.5771543086172345,0.0,0.5170340681362726,0,1,0,1
s__Clostridium_symbiosum,2,1.090180360721443,0.0,0.45490981963927857,0.0,0.6352705410821644,0,1,0,1
s__Clostridiaceae_bacterium_Marseille_Q4143,2,1.088176352705411,0.0,0.43687374749499,0.0,0.6513026052104208,0,1,0,1
s__Anaerobutyricum_hallii,2,1.0861723446893787,0.0,0.41482965931863724,0.0,0.6713426853707415,0,1,0,1
s__GGB9468_SGB14861,2,1.0821643286573148,0.0,0.7214428857715431,0.0,0.36072144288577157,0,1,0,1
s__Waltera_intestinalis,2,1.0801603206412826,0.0,0.5150300601202404,0.0,0.5651302605210421,0,1,0,1
s__Lactococcus_lactis,2,1.0801603206412826,0.0,0.5370741482965932,0.0,0.5430861723446894,0,1,0,1
s__Coprobacillus_cateniformis,2,1.0741482965931863,0.0,0.5230460921843687,0.0,0.5511022044088176,0,1,0,1
s__GGB9760_SGB15374,2,1.0721442885771544,0.0,0.657314629258517,0.0,0.41482965931863724,0,1,0,1
s__Candidatus_Woodwardibium_SGB14954,2,1.0661322645290583,0.0,0.32064128256513025,0.0,0.7454909819639279,0,1,0,1
s__GGB9621_SGB15073,2,1.05811623246493,0.0,0.23446893787575152,0.0,0.8236472945891784,0,1,0,1
s__GGB4599_SGB6362,2,1.05811623246493,0.0,0.3286573146292585,0.0,0.7294589178356714,0,1,0,1
s__Bacteroides_clarus,2,1.0561122244488979,0.0,0.6332665330661322,0.0,0.4228456913827655,0,1,0,1
s__GGB34900_SGB14891,2,1.0561122244488979,0.0,0.36873747494989983,0.0,0.687374749498998,0,1,0,1
s__Ruminococcus_bicirculans,2,1.0541082164328657,0.0,0.2464929859719439,0.0,0.8076152304609219,0,1,0,1
s__Clostridium_leptum,2,1.0541082164328657,0.0,0.8336673346693386,0.0,0.22044088176352705,0,1,0,1
s__GGB51884_SGB49168,2,1.0541082164328657,0.0,0.7995991983967936,0.0,0.2545090180360722,0,1,0,1
s__GGB9690_SGB15196,2,1.0521042084168337,0.0,0.8276553106212425,0.0,0.22444889779559118,0,1,0,1
s__Clostridium_sp_AM22_11AC,2,1.0460921843687374,0.0,0.48496993987975956,0.0,0.561122244488978,0,1,0,1
s__GGB9818_SGB15459,2,1.0400801603206413,0.0,0.4809619238476954,0.0,0.5591182364729459,0,1,0,1
s__Oscillibacter_sp_ER4,2,1.0400801603206413,0.0,0.36272545090180364,0.0,0.6773547094188377,0,1,0,1
s__GGB9176_SGB14114,2,1.0380761523046091,0.0,0.503006012024048,0.0,0.5350701402805611,0,1,0,1
s__GGB9760_SGB15373,2,1.0340681362725452,0.0,0.46092184368737477,0.0,0.5731462925851704,0,1,0,1
s__Roseburia_faecis,2,1.0300601202404809,0.0,0.6633266533066132,0.0,0.36673346693386777,0,1,0,1
s__GGB4604_SGB6369,2,1.0300601202404809,0.0,0.282565130260521,0.0,0.7474949899799599,0,1,0,1
s__GGB4605_SGB6376,2,1.0220440881763526,0.0,0.4949899799599199,0.0,0.5270541082164328,0,1,0,1
s__GGB9759_SGB15370,2,1.0180360721442887,0.0,0.2525050100200401,0.0,0.7655310621242485,0,1,0,1
s__GGB3614_SGB4886,2,1.0160320641282565,0.0,0.2985971943887775,0.0,0.717434869739479,0,1,0,1
s__Romboutsia_timonensis,2,1.0160320641282565,0.0,0.39078156312625245,0.0,0.625250501002004,0,1,0,1
s__GGB33469_SGB15236,2,1.0040080160320644,0.0,0.8396793587174349,0.0,0.1643286573146293,0,1,0,1
s__GGB13404_SGB14252,2,1.0040080160320641,0.0,0.811623246492986,0.0,0.19238476953907813,0,1,0,1
s__Clostridium_fessum,2,1.0,0.0,0.27254509018036077,0.0,0.7274549098196392,0,1,0,1
s__Clostridiaceae_bacterium,2,0.9919839679358717,0.0,0.6813627254509018,0.0,0.3106212424849699,0,1,0,1
s__Collinsella_bouchesdurhonensis,2,0.9712486196883563,0.18367346938775508,0.7875751503006012,0.0,0.0,1,1,0,0
s__GGB3061_SGB4063,2,0.9639278557114228,0.0,0.4108216432865731,0.0,0.5531062124248497,0,1,0,1
s__GGB41458_SGB58520,2,0.9539078156312625,0.0,0.2585170340681363,0.0,0.6953907815631262,0,1,0,1
s__GGB10692_SGB17347,2,0.9519038076152304,0.0,0.625250501002004,0.0,0.32665330661322645,0,1,0,1
s__Bifidobacterium_adolescentis,2,0.9478957915831664,0.0,0.5691382765531062,0.0,0.37875751503006017,0,1,0,1
s__GGB9608_SGB15042,2,0.9438877755511021,0.0,0.29058116232464926,0.0,0.6533066132264529,0,1,0,1
s__Phocaeicola_plebeius,2,0.9418837675350701,0.0,0.8837675350701403,0.0,0.05811623246492981,0,1,0,1
s__Oscillospiraceae_bacterium,2,0.9378757515030061,0.0,0.8316633266533067,0.0,0.1062124248496994,0,1,0,1
s__Coprobacter_secundus,2,0.9338677354709419,0.0,0.5470941883767535,0.0,0.38677354709418843,0,1,0,1
s__Blautia_luti,2,0.9338677354709418,0.0,0.7615230460921844,0.0,0.17234468937875747,0,1,0,1
s__Lachnotalea_sp_AF33_28,2,0.9338677354709418,0.0,0.7595190380761523,0.0,0.17434869739478953,0,1,0,1
s__Firmicutes_bacterium_AF16_15,2,0.9258517034068137,0.0,0.5551102204408818,0.0,0.3707414829659319,0,1,0,1
s__Lachnospiraceae_bacterium_OF09_6,2,0.9238476953907816,0.0,0.26252505010020044,0.0,0.6613226452905812,0,1,0,1
s__Eisenbergiella_massiliensis,2,0.9238476953907816,0.0,0.42685370741482964,0.0,0.49699398797595196,0,1,0,1
s__GGB9602_SGB15028,2,0.9178356713426854,0.0,0.5831663326653307,0.0,0.3346693386773547,0,1,0,1
s__Dysosmobacter_sp_NSJ_60,2,0.9098196392785571,0.0,0.8436873747494991,0.0,0.06613226452905807,0,1,0,1
s__GGB4597_SGB6359,2,0.9078156312625251,0.0,0.1062124248496994,0.0,0.8016032064128257,0,1,0,1
s__Traorella_massiliensis,2,0.905811623246493,0.0,0.22044088176352705,0.0,0.685370741482966,0,1,0,1
s__Blautia_SGB101324,2,0.9038076152304609,0.0,0.8156312625250501,0.0,0.0881763527054108,0,1,0,1
s__Lachnospiraceae_bacterium_NSJ_46,2,0.8997995991983968,0.0,0.19038076152304606,0.0,0.7094188376753507,0,1,0,1
s__Clostridium_saudiense,2,0.8977955911823647,0.0,0.12625250501002006,0.0,0.7715430861723447,0,1,0,1
s__GGB6612_SGB9346,2,0.8957915831663326,0.0,0.6953907815631262,0.0,0.2004008016032064,0,1,0,1
s__GGB9775_SGB15395,2,0.8857715430861723,0.0,0.8597194388777555,0.0,0.02605210420841686,0,1,0,1
s__Blautia_SGB4815,2,0.8837675350701404,0.0,0.5210420841683367,0.0,0.36272545090180364,0,1,0,1
s__GGB9699_SGB15216,2,0.8837675350701402,0.0,0.7034068136272544,0.0,0.18036072144288573,0,1,0,1
s__Clostridium_sp_AF34_13,2,0.8797595190380761,0.0,0.21042084168336672,0.0,0.6693386773547094,0,1,0,1
s__Bacteroides_intestinalis,2,0.8797595190380761,0.0,0.17434869739478953,0.0,0.7054108216432866,0,1,0,1
s__GGB3593_SGB4817,2,0.8777555110220441,0.0,0.6893787575150301,0.0,0.188376753507014,0,1,0,1
s__GGB33928_SGB15225,2,0.8697394789579158,0.0,0.655310621242485,0.0,0.21442885771543085,0,1,0,1
s__GGB1266_SGB1699,2,0.8677354709418837,0.0,0.5731462925851704,0.0,0.2945891783567134,0,1,0,1
s__GGB4603_SGB6367,2,0.8657314629258518,0.0,0.38476953907815636,0.0,0.4809619238476954,0,1,0,1
s__Anaerotruncus_colihominis,2,0.8657314629258517,0.0,0.22444889779559118,0.0,0.6412825651302605,0,1,0,1
s__Faecalibacillus_faecis,2,0.8637274549098197,0.0,0.6192384769539079,0.0,0.24448897795591185,0,1,0,1
s__Fusicatenibacter_saccharivorans,2,0.8637274549098196,0.0,0.7274549098196392,0.0,0.13627254509018039,0,1,0,1
s__Butyricicoccus_sp_AM29_23AC,2,0.8617234468937875,0.0,0.781563126252505,0.0,0.08016032064128253,0,1,0,1
s__GGB3637_SGB4930,2,0.8577154308617234,0.0,0.7354709418837675,0.0,0.12224448897795592,0,1,0,1
s__GGB3585_SGB4803,2,0.8537074148296594,0.0,0.38076152304609223,0.0,0.47294589178356716,0,1,0,1
s__Ruthenibacterium_lactatiformans,2,0.8537074148296593,0.0,0.14629258517034072,0.0,0.7074148296593186,0,1,0,1
s__Bacteroides_caccae,2,0.8496993987975952,0.0,0.6392785571142284,0.0,0.21042084168336672,0,1,0,1
s__GGB9788_SGB15411,2,0.8436873747494991,0.0,0.6773547094188377,0.0,0.16633266533066138,0,1,0,1
s__GGB9691_SGB15198,2,0.841683366733467,0.0,0.2705410821643287,0.0,0.5711422845691383,0,1,0,1
s__Roseburia_inulinivorans,2,0.8396793587174349,0.0,0.7014028056112225,0.0,0.13827655310621245,0,1,0,1
s__GGB9495_SGB14892,2,0.8396793587174348,0.0,0.40280561122244485,0.0,0.43687374749499,0,1,0,1
s__Clostridium_sp_NSJ_42,2,0.8336673346693386,0.0,0.3046092184368737,0.0,0.5290581162324649,0,1,0,1
s__Rothia_mucilaginosa,2,0.8316633266533067,0.0,0.1643286573146293,0.0,0.6673346693386774,0,1,0,1
s__GGB4456_SGB6141,2,0.8296593186372745,0.0,0.4048096192384769,0.0,0.4248496993987976,0,1,0,1
s__GGB9453_SGB14844,2,0.8296593186372745,0.0,0.6132264529058116,0.0,0.21643286573146292,0,1,0,1
s__Eggerthella_lenta,2,0.8216432865731462,0.0,0.2124248496993988,0.0,0.6092184368737474,0,1,0,1
s__Bifidobacterium_animalis,2,0.8176352705410822,0.0,0.0761523046092184,0.0,0.7414829659318638,0,1,0,1
s__GGB4567_SGB6308,2,0.8176352705410822,0.0,0.22244488977955912,0.0,0.5951903807615231,0,1,0,1
s__Clostridium_sp_1001270J_160509_D11,2,0.8156312625250501,0.0,0.7855711422845691,0.0,0.030060120240480992,0,1,0,1
s__GGB51441_SGB71759,2,0.811623246492986,0.0,0.34468937875751504,0.0,0.46693386773547096,0,1,0,1
s__Pseudoruminococcus_massiliensis,2,0.8116232464929859,0.0,0.7074148296593186,0.0,0.10420841683366733,0,1,0,1
s__GGB9618_SGB15065,2,0.8096192384769539,0.0,0.7935871743486974,0.0,0.01603206412825653,0,1,0,1
s__GGB3277_SGB4327,2,0.8076152304609219,0.0,0.12424849699398799,0.0,0.6833667334669339,0,1,0,1
s__Clostridiaceae_bacterium_Marseille_Q4149,2,0.8016032064128257,0.0,0.15631262525050105,0.0,0.6452905811623246,0,1,0,1
s__Roseburia_sp_AM16_25,2,0.7995991983967936,0.0,0.5170340681362726,0.0,0.282565130260521,0,1,0,1
s__Ruminococcus_sp_AF41_9,2,0.7995991983967936,0.0,0.24248496993987978,0.0,0.5571142284569138,0,1,0,1
s__GGB3118_SGB4130,2,0.7955911823647296,0.0,0.5250501002004009,0.0,0.2705410821643287,0,1,0,1
s__Butyricimonas_paravirosa,2,0.7955911823647295,0.0,0.406813627254509,0.0,0.3887775551102205,0,1,0,1
s__GGB9767_SGB15385,2,0.7895791583166333,0.0,0.01603206412825653,0.0,0.7735470941883767,0,1,0,1
s__Candidatus_Pseudolachnospira_avium,2,0.7855711422845691,0.0,0.024048096192384794,0.0,0.7615230460921844,0,1,0,1
s__GGB9781_SGB66170,2,0.7775551102204409,0.0,0.38677354709418843,0.0,0.39078156312625245,0,1,0,1
s__GGB3627_SGB4906,2,0.7775551102204409,0.0,0.4128256513026052,0.0,0.3647294589178357,0,1,0,1
s__GGB9545_SGB14952,2,0.7775551102204409,0.0,0.09819639278557113,0.0,0.6793587174348698,0,1,0,1
s__Blautia_stercoris,2,0.7715430861723447,0.0,0.0701402805611222,0.0,0.7014028056112225,0,1,0,1
s__GGB3475_SGB4638,2,0.7695390781563126,0.0,0.5651302605210421,0.0,0.20440881763527052,0,1,0,1
s__GGB3480_SGB4648,2,0.7655310621242485,0.0,0.2545090180360722,0.0,0.5110220440881763,0,1,0,1
s__Ruminococcus_bromii,2,0.7635270541082164,0.0,0.6793587174348698,0.0,0.08416833667334667,0,1,0,1
s__Candidatus_Pseudoruminococcus_merdavium,2,0.7615230460921844,0.0,0.35671342685370744,0.0,0.4048096192384769,0,1,0,1
s__Alistipes_dispar,2,0.7595190380761524,0.0,0.6352705410821644,0.0,0.12424849699398799,0,1,0,1
s__Bacteroides_faecis,2,0.7515030060120241,0.0,0.3707414829659319,0.0,0.38076152304609223,0,1,0,1
s__GGB3033_SGB4029,2,0.7434869739478959,0.0,0.46693386773547096,0.0,0.2765531062124249,0,1,0,1
s__Senegalimassilia_anaerobia,2,0.7434869739478958,0.0,0.3226452905811623,0.0,0.42084168336673344,0,1,0,1
s__GGB9786_SGB63164,2,0.7394789579158317,0.0,0.27454909819639284,0.0,0.4649298597194389,0,1,0,1
s__GGB4768_SGB6601,2,0.7354709418837675,0.0,0.2805611222444889,0.0,0.45490981963927857,0,1,0,1
s__Odoribacter_splanchnicus,2,0.7094188376753507,0.0,0.4769539078156313,0.0,0.23246492985971945,0,1,0,1
s__Ruminococcus_SGB4421,2,0.7054108216432866,0.0,0.04208416833667339,0.0,0.6633266533066132,0,1,0,1
s__Coprococcus_catus,2,0.7014028056112225,0.0,0.5711422845691383,0.0,0.1302605210420842,0,1,0,1
s__GGB2998_SGB3989,2,0.6893787575150301,0.0,0.37274549098196397,0.0,0.3166332665330661,0,1,0,1
s__GGB4596_SGB6358,2,0.6873747494989979,0.0,0.2865731462925851,0.0,0.4008016032064128,0,1,0,1
s__Hydrogeniiclostidium_mannosilyticum,2,0.6813627254509018,0.0,0.40881763527054105,0.0,0.27254509018036077,0,1,0,1
s__Oscillibacter_valericigenes,2,0.6773547094188377,0.0,0.19839679358717432,0.0,0.47895791583166336,0,1,0,1
s__GGB4750_SGB6579,2,0.6773547094188376,0.0,0.1703406813627254,0.0,0.5070140280561122,0,1,0,1
s__GGB9747_SGB15356,2,0.6673346693386774,0.0,0.4649298597194389,0.0,0.20240480961923846,0,1,0,1
s__GGB9634_SGB15093,2,0.6613226452905812,0.0,0.561122244488978,0.0,0.1002004008016032,0,1,0,1
s__Clostridiales_bacterium_VE202_01,2,0.657314629258517,0.0,0.18036072144288573,0.0,0.4769539078156313,0,1,0,1
s__GGB42378_SGB59548,2,0.655310621242485,0.0,0.16833667334669333,0.0,0.4869739478957916,0,1,0,1
s__Blautia_producta,2,0.655310621242485,0.0,0.09218436873747493,0.0,0.56312625250501,0,1,0,1
s__GGB4578_SGB6328,2,0.6452905811623246,0.0,0.5190380761523046,0.0,0.12625250501002006,0,1,0,1
s__GGB3034_SGB4030,2,0.6452905811623246,0.0,0.36072144288577157,0.0,0.28456913827655306,0,1,0,1
s__GGB3363_SGB4448,2,0.6412825651302605,0.0,0.188376753507014,0.0,0.4529058116232465,0,1,0,1
s__Duodenibacillus_massiliensis,2,0.6392785571142284,0.0,0.2004008016032064,0.0,0.43887775551102204,0,1,0,1
s__Gordonibacter_pamelaeae,2,0.6372745490981964,0.0,0.43887775551102204,0.0,0.19839679358717432,0,1,0,1
s__GGB9766_SGB15383,2,0.6372745490981964,0.0,0.5390781563126252,0.0,0.09819639278557113,0,1,0,1
s__Roseburia_intestinalis,2,0.6352705410821643,0.0,0.45090180360721444,0.0,0.18436873747494986,0,1,0,1
s__Candidatus_Allobutyricicoccus_pentlandensis,2,0.6352705410821643,0.0,0.22645290581162325,0.0,0.40881763527054105,0,1,0,1
s__Slackia_isoflavoniconvertens,2,0.6312625250501003,0.0,0.25651302605210424,0.0,0.37474949899799603,0,1,0,1
s__GGB13489_SGB15224,2,0.6312625250501002,0.0,0.6092184368737474,0.0,0.022044088176352727,0,1,0,1
s__Candidatus_Gastranaerophilales_bacterium,2,0.6292585170340682,0.0,0.13627254509018039,0.0,0.4929859719438878,0,1,0,1
s__Parabacteroides_merdae,2,0.6232464929859719,0.0,0.39679358717434865,0.0,0.22645290581162325,0,1,0,1
s__GGB9350_SGB14317,2,0.6192384769539079,0.0,0.15030060120240485,0.0,0.46893787575150303,0,1,0,1
s__Clostridium_sp_AF27_2AA,2,0.6192384769539078,0.0,0.43286573146292584,0.0,0.18637274549098193,0,1,0,1
s__Solibaculum_mannosilyticum,2,0.6132264529058117,0.0,0.498997995991984,0.0,0.11422845691382766,0,1,0,1
s__GGB4642_SGB6422,2,0.6112224448897796,0.0,0.4529058116232465,0.0,0.1583166332665331,0,1,0,1
s__Eubacteriales_unclassified_SGB71281,2,0.6092184368737475,0.0,0.10821643286573146,0.0,0.5010020040080161,0,1,0,1
s__GGB2987_SGB3969,2,0.6092184368737474,0.0,0.4188376753507014,0.0,0.19038076152304606,0,1,0,1
s__GGB2980_SGB3962,2,0.6032064128256512,0.0,0.4248496993987976,0.0,0.17835671342685366,0,1,0,1
s__GGB3345_SGB4425,2,0.5991983967935871,0.0,0.27855711422845686,0.0,0.32064128256513025,0,1,0,1
s__GGB9608_SGB15041,2,0.5951903807615231,0.0,0.10420841683366733,0.0,0.49098196392785576,0,1,0,1
s__GGB33469_SGB15237,2,0.5951903807615231,0.0,0.2765531062124249,0.0,0.3186372745490982,0,1,0,1
s__GGB9737_SGB15309,2,0.593186372745491,0.0,0.26853707414829664,0.0,0.3246492985971944,0,1,0,1
s__Lachnospira_pectinoschiza,2,0.5851703406813628,0.0,0.5811623246492986,0.0,0.004008016032064132,0,1,0,1
s__Haemophilus_parainfluenzae,2,0.5791583166332666,0.0,0.16232464929859725,0.0,0.4168336673346693,0,1,0,1
s__GGB9602_SGB15031,2,0.5731462925851704,0.0,0.16032064128256518,0.0,0.4128256513026052,0,1,0,1
s__GGB9365_SGB14342,2,0.5711422845691383,0.0,0.3366733466933868,0.0,0.23446893787575152,0,1,0,1
s__Intestinimonas_massiliensis,2,0.5671342685370742,0.0,0.05210420841683372,0.0,0.5150300601202404,0,1,0,1
s__GGB9545_SGB14951,2,0.567134268537074,0.0,0.17234468937875747,0.0,0.3947895791583166,0,1,0,1
s__Clostridia_bacterium_UC5_1_1E11,2,0.5535151936526114,0.24489795918367352,0.0,0.0,0.30861723446893785,1,0,0,1
s__Clostridium_sp_AF12_28,2,0.5511022044088176,0.0,0.218436873747495,0.0,0.33266533066132264,0,1,0,1
s__GGB4585_SGB6340,2,0.5490981963927856,0.0,0.3406813627254509,0.0,0.20841683366733466,0,1,0,1
s__GGB9474_SGB14868,2,0.5470941883767536,0.0,0.038076152304609256,0.0,0.5090180360721444,0,1,0,1
s__Clostridiaceae_unclassified_SGB15090,2,0.5350701402805611,0.0,0.064128256513026,0.0,0.4709418837675351,0,1,0,1
s__GGB9635_SGB15106,2,0.533066132264529,0.0,0.4228456913827655,0.0,0.11022044088176353,0,1,0,1
s__Oscillospiraceae_bacterium_BX1,2,0.533066132264529,0.0,0.11422845691382766,0.0,0.4188376753507014,0,1,0,1
s__Lacrimispora_amygdalina,2,0.5270541082164328,0.0,0.28456913827655306,0.0,0.24248496993987978,0,1,0,1
s__Blautia_sp_OF03_15BH,2,0.5230460921843687,0.0,0.44488977955911824,0.0,0.07815631262525047,0,1,0,1
s__GGB1420_SGB1957,2,0.5230460921843687,0.0,0.0881763527054108,0.0,0.4348697394789579,0,1,0,1
s__Gemmiger_SGB15295,2,0.5210420841683366,0.0,0.12224448897795592,0.0,0.3987975951903807,0,1,0,1
s__Turicibacter_bilis,2,0.5070140280561123,0.0,0.47294589178356716,0.0,0.034068136272545124,0,1,0,1
s__GGB9210_SGB14150,2,0.5050100200400802,0.0,0.35470941883767537,0.0,0.15030060120240485,0,1,0,1
s__GGB9302_SGB14263,2,0.5050100200400801,0.0,0.20440881763527052,0.0,0.3006012024048096,0,1,0,1
s__Roseburia_sp_BX1005,2,0.49699398797595185,0.0,0.094188376753507,0.0,0.40280561122244485,0,1,0,1
s__GGB9696_SGB15212,2,0.4869739478957915,0.0,0.3927855711422845,0.0,0.094188376753507,0,1,0,1
s__Bifidobacterium_pseudocatenulatum,2,0.48496993987975956,0.0,0.13226452905811625,0.0,0.3527054108216433,0,1,0,1
s__GGB42389_SGB59559,2,0.48496993987975956,0.0,0.3647294589178357,0.0,0.12024048096192386,0,1,0,1
s__Clostridium_sp_1001270H_150608_G6,2,0.47895791583166336,0.0,0.33266533066132264,0.0,0.14629258517034072,0,1,0,1
s__GGB9786_SGB15409,2,0.46693386773547096,0.0,0.35070140280561124,0.0,0.11623246492985972,0,1,0,1
s__Parasutterella_excrementihominis,2,0.46693386773547096,0.0,0.22845691382765532,0.0,0.23847695390781565,0,1,0,1
s__Propionibacterium_freudenreichii,2,0.46693386773547096,0.0,0.11222444889779559,0.0,0.35470941883767537,0,1,0,1
s__Blautia_obeum,2,0.4649298597194388,0.0,0.4008016032064128,0.0,0.064128256513026,0,1,0,1
s__GGB4745_SGB6571,2,0.46292585170340683,0.0,0.018036072144288595,0.0,0.44488977955911824,0,1,0,1
s__GGB9501_SGB14898,2,0.4589178356713427,0.0,0.030060120240480992,0.0,0.4288577154308617,0,1,0,1
s__Ruminococcaceae_bacterium_AM28_23LB,2,0.45691382765531063,0.0,0.3006012024048096,0.0,0.15631262525050105,0,1,0,1
s__GGB3815_SGB5180,2,0.45490981963927857,0.0,0.1943887775551102,0.0,0.2605210420841684,0,1,0,1
s__Faecalicatena_fissicatena,2,0.4529058116232465,0.0,0.2404809619238477,0.0,0.2124248496993988,0,1,0,1
s__GGB9568_SGB14980,2,0.4529058116232465,0.0,0.15430861723446898,0.0,0.2985971943887775,0,1,0,1
s__GGB9469_SGB14863,2,0.45090180360721444,0.0,0.002004008016032066,0.0,0.44889779559118237,0,1,0,1
s__Clostridiales_bacterium_NSJ_32,2,0.44889779559118237,0.0,0.3306613226452906,0.0,0.11823647294589179,0,1,0,1
s__GGB3111_SGB4123,2,0.44889779559118237,0.0,0.08016032064128253,0.0,0.36873747494989983,0,1,0,1
s__GGB9782_SGB15403,2,0.44488977955911824,0.0,0.1823647294589178,0.0,0.26252505010020044,0,1,0,1
s__Candidatus_Woodwardibium_gallinarum,2,0.44288577154308617,0.0,0.10220440881763526,0.0,0.3406813627254509,0,1,0,1
s__GGB9293_SGB14250,2,0.44288577154308617,0.0,0.09619238476953906,0.0,0.3466933867735471,0,1,0,1
s__Vescimonas_SGB15087,2,0.43286573146292595,0.0,0.05010020040080165,0.0,0.3827655310621243,0,1,0,1
s__GGB9444_SGB14834,2,0.42685370741482964,0.0,0.3246492985971944,0.0,0.10220440881763526,0,1,0,1
s__GGB9296_SGB14253,2,0.42084168336673344,0.0,0.24448897795591185,0.0,0.1763527054108216,0,1,0,1
s__GGB4583_SGB6334,2,0.41482965931863736,0.0,0.3827655310621243,0.0,0.03206412825651306,0,1,0,1
s__GGB39037_SGB4393,2,0.41482965931863736,0.0,0.37474949899799603,0.0,0.04008016032064132,0,1,0,1
s__GGB9365_SGB14341,2,0.4128256513026052,0.0,0.23046092184368738,0.0,0.1823647294589178,0,1,0,1
s__GGB3351_SGB4434,2,0.4108216432865732,0.0,0.1583166332665331,0.0,0.2525050100200401,0,1,0,1
s__Paratractidigestivibacter_faecalis,2,0.4108216432865731,0.0,0.1302605210420842,0.0,0.2805611222444889,0,1,0,1
s__Dielma_fastidiosa,2,0.4048096192384769,0.0,0.23647294589178358,0.0,0.16833667334669333,0,1,0,1
s__GGB3321_SGB4394,2,0.40280561122244496,0.0,0.37875751503006017,0.0,0.024048096192384794,0,1,0,1
s__Clostridium_SGB4750,2,0.39679358717434865,0.0,0.3346693386773547,0.0,0.06212424849699394,0,1,0,1
s__GGB3654_SGB4965,2,0.3947895791583166,0.0,0.11623246492985972,0.0,0.27855711422845686,0,1,0,1
s__Eubacterium_SGB4961,2,0.39278557114228463,0.0,0.04809619238476959,0.0,0.34468937875751504,0,1,0,1
s__Alistipes_senegalensis,2,0.3927855711422845,0.0,0.3186372745490982,0.0,0.07414829659318634,0,1,0,1
s__GGB3588_SGB4808,2,0.39078156312625256,0.0,0.054108216432865786,0.0,0.3366733466933868,0,1,0,1
s__Blautia_caecimuris,2,0.38076152304609223,0.0,0.33867735470941884,0.0,0.04208416833667339,0,1,0,1
s__Clostridiaceae_bacterium_H8,2,0.38076152304609223,0.0,0.004008016032064132,0.0,0.3767535070140281,0,1,0,1
s__GGB9677_SGB53522,2,0.37875751503006005,0.0,0.0821643286573146,0.0,0.29659318637274545,0,1,0,1
s__GGB9531_SGB14932,2,0.36873747494989983,0.0,0.02004008016032066,0.0,0.3486973947895792,0,1,0,1
s__Longicatena_caecimuris,2,0.3647294589178357,0.0,0.022044088176352727,0.0,0.342685370741483,0,1,0,1
s__Massilistercora_timonensis,2,0.3486973947895792,0.0,0.07414829659318634,0.0,0.27454909819639284,0,1,0,1
s__GGB4684_SGB6478,2,0.3486973947895792,0.0,0.21442885771543085,0.0,0.13426853707414832,0,1,0,1
s__GGB9781_SGB15402,2,0.3466933867735471,0.0,0.09018036072144286,0.0,0.25651302605210424,0,1,0,1
s__GGB9767_SGB15384,2,0.3306613226452906,0.0,0.07214428857715427,0.0,0.2585170340681363,0,1,0,1
s__GGB3612_SGB4882,2,0.3246492985971944,0.0,0.12825651302605212,0.0,0.19639278557114226,0,1,0,1
s__GGB6649_SGB9391,2,0.3246492985971944,0.0,0.31462925851703405,0.0,0.01002004008016033,0,1,0,1
s__GGB4683_SGB6473,2,0.3246492985971944,0.0,0.19238476953907813,0.0,0.13226452905811625,0,1,0,1
s__GGB9059_SGB13976,2,0.3166332665330661,0.0,0.1763527054108216,0.0,0.14028056112224452,0,1,0,1
s__Candidatus_Catenibacterium_tridentinum,2,0.312625250501002,0.0,0.02605210420841686,0.0,0.2865731462925851,0,1,0,1
s__GGB9715_SGB15260,2,0.3106212424849699,0.0,0.008016032064128265,0.0,0.30260521042084165,0,1,0,1
s__Eisenbergiella_tayi,2,0.30861723446893785,0.0,0.19639278557114226,0.0,0.11222444889779559,0,1,0,1
