feature,p_value,u_stat,cohens_d,cohens_d_raw,log2_fc,ad_mean,control_mean,direction,p_adj
s__Blautia_wexlerae,0.0004286824399307189,1618.0,0.7596274102896194,0.7596274102896194,0.22821356551623684,6.55204201978786,5.593421473397888,up,0.02104075697473299
s__Bifidobacterium_dentium,0.00019867593544510684,1645.0,0.7062847824782319,0.7062847824782319,0.0,-0.12320795144755907,-0.881299458665188,up,0.014240573158383105
s__Holdemania_sp_1001095H_141210_F2,0.00015705789190388777,1653.0,0.6879479432195931,0.6879479432195931,0.0,-1.5942297745735234,-2.8852243481065143,up,0.014240573158383105
s__Streptococcus_mutans,6.122607770161969e-05,1684.0,0.6776732935252384,0.6776732935252384,0.0,0.0998309447167901,-0.8697695039221395,up,0.008296133528569468
s__Streptococcus_vestibularis,3.0443323731760213e-05,1706.0,0.6653129978749729,0.6653129978749729,0.0,0.706211415793743,-0.29238430154310985,up,0.00734215325753087
s__Streptococcus_anginosus,0.0001715969447846485,1650.0,0.6614883618193699,0.6614883618193699,0.0,-2.888367414010071,-3.8929092056309655,up,0.014240573158383105
s__Lacrimispora_saccharolytica,0.00021059259383182427,1643.0,0.6591071930739967,0.6591071930739967,0.0,-1.6864373677342492,-2.699942884990128,up,0.014240573158383105
s__Enterocloster_bolteae,0.0007011037692427487,1600.0,0.6342491468907102,0.6342491468907102,0.0,-0.5910732299195948,-2.2034939974162215,up,0.02923063407150537
s__Clostridiales_bacterium,0.0009643205101045924,1588.0,0.6220206141599605,0.6220206141599605,0.0,0.45380570663613223,-0.7822724800876885,up,0.03266635727979307
s__Lachnoclostridium_sp_An138,3.9363731431869305e-05,1698.0,0.6046615726202639,0.6046615726202639,0.0,-1.855204512905867,-2.3861949270963994,up,0.00734215325753087
s__GGB9491_SGB14888,0.003785423694634064,1533.0,0.5984312924874874,0.5984312924874874,0.0,-0.725756404301059,-1.5974222599602066,up,0.045593325388703615
s__GGB9524_SGB14924,0.003697504000681026,745.0,0.5968729030861878,-0.5968729030861878,-0.5107959990924001,1.8154099207036916,2.586661635420549,down,0.04554652655384355
s__GGB3538_SGB4728,0.0013166667534653344,1576.0,0.5926979992912381,0.5926979992912381,0.0,-0.02676980416452687,-0.47515800967971805,up,0.037961048752221616
s__Bacteroides_finegoldii,4.0639224672680086e-05,1697.0,0.5870485458528399,0.5870485458528399,0.0,0.18232625753599635,-0.5457144280685252,up,0.00734215325753087
s__Enterocloster_aldenensis,0.0004286824399307189,1618.0,0.5826413586286272,0.5826413586286272,0.0,-2.043249750244867,-3.025529477649262,up,0.02104075697473299
s__Blautia_hydrogenotrophica,0.0004658470178907673,1615.0,0.5793563989110707,0.5793563989110707,0.0,-0.37800935244595485,-1.302230365192379,up,0.02104075697473299
