feature,correlation,correlation_raw,p_value,direction,p_adj
o__OFGB24517,0.03137346810612262,0.03137346810612262,0.6716114620393299,positive,0.8511554622368285
o__OFGB2890,0.03123594492356473,0.03123594492356473,0.6729679386641829,positive,0.8511554622368285
o__OFGB1325,0.030644027172236257,0.030644027172236257,0.6788183984323064,positive,0.8511554622368285
o__OFGB1354,0.0305911422292431,0.0305911422292431,0.6793420499743604,positive,0.8511554622368285
o__Eggerthellales,0.029875603551880583,-0.029875603551880583,0.6864421067480299,negative,0.8511554622368285
o__OFGB9238,0.02981998673600027,0.02981998673600027,0.6869951352994846,positive,0.8511554622368285
o__OFGB10341,0.02836271974460219,-0.02836271974460219,0.7015439797739891,negative,0.8511554622368285
o__OFGB602,0.02806598555395705,-0.02806598555395705,0.7045200250521007,negative,0.8511554622368285
o__OFGB2840,0.02796273500723229,-0.02796273500723229,0.7055566146664509,negative,0.8511554622368285
o__OFGB3041,0.027786804714157277,-0.027786804714157277,0.7073241248826019,negative,0.8511554622368285
