feature,n_methods,score,mw_rank_score,rf_rank_score,elastic_net_rank_score,mi_rank_score,in_mann_whitney,in_random_forest,in_elastic_net,in_mutual_info
K01714,3,0.6462176462176462,0.2328042328042328,0.31931931931931934,0.0,0.09409409409409408,1,1,0,1
K02160,3,0.6002507639727899,0.49029982363315694,0.0,0.09893992932862195,0.011011011011010985,1,0,1,1
K12308,3,0.5897325897325897,0.3915343915343915,0.017017017017016967,0.0,0.1811811811811812,1,1,0,1
K07741,3,0.5810439414679697,0.0,0.08708708708708712,0.2897526501766784,0.20420420420420415,0,1,1,1
K00767,3,0.5795319128652462,0.5485008818342152,0.02102102102102099,0.0,0.010010010010010006,1,1,0,1
K02035,3,0.5751299002182394,0.0,0.06406406406406406,0.4770318021201413,0.034034034034034044,0,1,1,1
K05515,3,0.575003575003575,0.02645502645502651,0.27627627627627627,0.0,0.27227227227227224,1,1,0,1
K16113,3,0.5582685158656889,0.0,0.14314314314314314,0.02473498233215543,0.39039039039039036,0,1,1,1
K07461,3,0.5213729630690761,0.0,0.20820820820820818,0.1590106007067138,0.15415415415415412,0,1,1,1
K18680,3,0.5050288383621717,0.41093474426807763,0.02902902902902904,0.0,0.06506506506506504,1,1,0,1
K19762,3,0.49797416464083133,0.21869488536155202,0.03703703703703709,0.0,0.24224224224224222,1,1,0,1
K01928,3,0.4960198293531627,0.003527336860670194,0.4194194194194194,0.0,0.07307307307307309,1,1,0,1
K03495,3,0.480671147337814,0.21340388007054678,0.009009009009009028,0.0,0.2582582582582582,1,1,0,1
K15237,3,0.4805758139091473,0.08818342151675485,0.13213213213213215,0.0,0.2602602602602603,1,1,0,1
K10117,3,0.47626121831068835,0.17989417989417988,0.22922922922922928,0.06713780918727918,0.0,1,1,1,0
K03685,3,0.4110300776967445,0.27689594356261027,0.033033033033033066,0.0,0.10110110110110115,1,1,0,1
K01873,3,0.39491872825206153,0.15167548500881833,0.04404404404404405,0.0,0.19919919919919915,1,1,0,1
K02501,3,0.38872205538872207,0.12345679012345678,0.011011011011010985,0.0,0.2542542542542543,1,1,0,1
K02794,3,0.3806032180590484,0.0,0.09509509509509506,0.2614840989399293,0.024024024024024038,0,1,1,1
K06133,3,0.37427904094570763,0.022927689594356315,0.15315315315315314,0.0,0.19819819819819817,1,1,0,1
K03596,3,0.33867200533867203,0.0864197530864198,0.04604604604604601,0.0,0.20620620620620622,1,1,0,1
K15391,3,0.2020925519158734,0.0,0.07507507507507505,0.04593639575971731,0.08108108108108103,0,1,1,1
K02563,3,0.14104580771247432,0.09700176366843039,0.027027027027026973,0.0,0.017017017017016967,1,1,0,1
K01687,2,1.9050955717622384,0.9541446208112875,0.0,0.0,0.950950950950951,1,0,0,1
K02111,2,1.7845941179274512,0.8977072310405644,0.0,0.0,0.8868868868868869,1,0,0,1
K02040,2,1.777539444206111,0.9647266313932981,0.0,0.0,0.8128128128128128,1,0,0,1
K03455,2,1.7717717717717718,0.0,0.9069069069069069,0.0,0.8648648648648649,0,1,0,1
K20836,2,1.7638026719298803,0.0,0.8768768768768769,0.8869257950530035,0.0,0,1,1,0
K02172,2,1.7327327327327327,0.0,0.9229229229229229,0.0,0.8098098098098099,0,1,0,1
K01662,2,1.7182897182897183,0.8994708994708995,0.0,0.0,0.8188188188188188,1,0,0,1
K03413,2,1.7027027027027026,0.0,0.7447447447447447,0.0,0.9579579579579579,0,1,0,1
K14747,2,1.6956956956956957,0.0,0.9429429429429429,0.0,0.7527527527527528,0,1,0,1
K03437,2,1.6910243576910244,0.8271604938271605,0.0,0.0,0.8638638638638638,1,0,0,1
K01912,2,1.6866866866866865,0.0,0.9169169169169169,0.0,0.7697697697697697,0,1,0,1
K00145,2,1.6582773249439917,0.9065255731922399,0.0,0.0,0.7517517517517518,1,0,0,1
K01990,2,1.6526526526526526,0.0,0.7797797797797797,0.0,0.8728728728728729,0,1,0,1
K03718,2,1.6456456456456456,0.0,0.8498498498498499,0.0,0.7957957957957957,0,1,0,1
K23536,2,1.6234007859449555,0.0,0.8848848848848849,0.7385159010600706,0.0,0,1,1,0
K01218,2,1.6084459017321207,0.0,0.0,0.7455830388692579,0.8628628628628628,0,0,1,1
K01619,2,1.6016016016016015,0.0,0.6206206206206206,0.0,0.980980980980981,0,1,0,1
K02005,2,1.5915915915915917,0.0,0.7517517517517518,0.0,0.8398398398398399,0,1,0,1
K02961,2,1.5595595595595597,0.0,0.8858858858858859,0.0,0.6736736736736737,0,1,0,1
K01246,2,1.5595595595595595,0.0,0.7537537537537538,0.0,0.8058058058058057,0,1,0,1
K09951,2,1.5545545545545545,0.0,0.6316316316316316,0.0,0.9229229229229229,0,1,0,1
K01000,2,1.5425425425425425,0.0,0.6126126126126126,0.0,0.92992992992993,0,1,0,1
K01318,2,1.5362960133278154,0.0,0.5645645645645645,0.9717314487632509,0.0,0,1,1,0
K22278,2,1.5305305305305306,0.0,0.6146146146146146,0.0,0.9159159159159159,0,1,0,1
K01784,2,1.5267648600981936,0.6649029982363316,0.0,0.0,0.8618618618618619,1,0,0,1
K06223,2,1.5235235235235236,0.0,0.9179179179179179,0.0,0.6056056056056056,0,1,0,1
K01889,2,1.5205205205205206,0.0,0.6036036036036037,0.0,0.9169169169169169,0,1,0,1
K22093,2,1.5198484703785056,0.0,0.6576576576576576,0.8621908127208481,0.0,0,1,1,0
K11991,2,1.5119881786548452,0.6631393298059964,0.8488488488488488,0.0,0.0,1,1,0,0
K16692,2,1.4783865137222028,0.0,0.0,0.8127208480565371,0.6656656656656657,0,0,1,1
K01271,2,1.4744744744744744,0.0,0.8738738738738738,0.0,0.6006006006006006,0,1,0,1
K00099,2,1.4675628008961343,0.6437389770723104,0.0,0.0,0.8238238238238238,1,0,0,1
K07482,2,1.4624624624624625,0.0,0.8008008008008007,0.0,0.6616616616616617,0,1,0,1
K15090,2,1.4540731207397875,0.4991181657848325,0.0,0.0,0.954954954954955,1,0,0,1
K02231,2,1.4514514514514514,0.0,0.5315315315315315,0.0,0.91991991991992,0,1,0,1
K02793,2,1.4358740365807505,0.0,0.0,0.8162544169611308,0.6196196196196196,0,0,1,1
K03797,2,1.4314314314314314,0.0,0.8648648648648649,0.0,0.5665665665665666,0,1,0,1
K00794,2,1.4304304304304305,0.0,0.6466466466466467,0.0,0.7837837837837838,0,1,0,1
K06969,2,1.4280947614280948,0.617283950617284,0.0,0.0,0.8108108108108107,1,0,0,1
K05878,2,1.4237735969184733,0.0,0.4414414414414415,0.9823321554770318,0.0,0,1,1,0
K06962,2,1.4217074217074217,0.746031746031746,0.6756756756756757,0.0,0.0,1,1,0,0
K02887,2,1.4214214214214214,0.0,0.6796796796796797,0.0,0.7417417417417418,0,1,0,1
K06142,2,1.4184184184184185,0.0,0.950950950950951,0.0,0.4674674674674675,0,1,0,1
K06904,2,1.4134134134134133,0.0,0.8058058058058057,0.0,0.6076076076076076,0,1,0,1
K02994,2,1.4114114114114114,0.0,0.5515515515515516,0.0,0.8598598598598599,0,1,0,1
K03585,2,1.4054337022534904,0.0,0.5785785785785786,0.8268551236749117,0.0,0,1,1,0
K21744,2,1.4034034034034035,0.0,0.5765765765765766,0.0,0.8268268268268268,0,1,0,1
K16405,2,1.3943943943943944,0.5555555555555556,0.0,0.0,0.8388388388388388,1,0,0,1
K02109,2,1.3926783926783928,0.8571428571428572,0.0,0.0,0.5355355355355356,1,0,0,1
K01372,2,1.3883883883883885,0.0,0.943943943943944,0.0,0.4444444444444444,0,1,0,1
K01802,2,1.3833303267932244,0.0,0.6836836836836837,0.6996466431095406,0.0,0,1,1,0
K14742,2,1.3828113828113828,0.5079365079365079,0.8748748748748749,0.0,0.0,1,1,0,0
K00865,2,1.3808093808093809,0.7671957671957672,0.0,0.0,0.6136136136136137,1,0,0,1
K01790,2,1.380714047380714,0.6049382716049383,0.7757757757757757,0.0,0.0,1,1,0,0
K01185,2,1.378307636258166,0.0,0.4454454454454454,0.9328621908127208,0.0,0,1,1,0
K02033,2,1.3733733733733735,0.0,0.5275275275275275,0.0,0.8458458458458459,0,1,0,1
K02072,2,1.3653193829872277,0.0,0.0,0.40636042402826855,0.958958958958959,0,0,1,1
K03816,2,1.362314695648029,0.43738977072310403,0.0,0.0,0.924924924924925,1,0,0,1
K03544,2,1.3613613613613613,0.0,0.5095095095095095,0.0,0.8518518518518519,0,1,0,1
K00973,2,1.3597883597883598,0.43386243386243384,0.0,0.0,0.9259259259259259,1,0,0,1
K01620,2,1.3581676915010248,0.7125220458553791,0.0,0.0,0.6456456456456456,1,0,0,1
K02037,2,1.3563086896420231,0.8077601410934745,0.0,0.0,0.5485485485485486,1,0,0,1
K03569,2,1.3553553553553552,0.0,0.8388388388388388,0.0,0.5165165165165165,0,1,0,1
K00174,2,1.3472235486369764,0.0,0.0,0.6325088339222615,0.7147147147147147,0,0,1,1
K07467,2,1.3409204257260794,0.0,0.39039039039039036,0.950530035335689,0.0,0,1,1,0
K01273,2,1.3333333333333333,0.0,0.7607607607607607,0.0,0.5725725725725725,0,1,0,1
K20419,2,1.3263263263263263,0.0,0.6266266266266266,0.0,0.6996996996996997,0,1,0,1
K03284,2,1.3260539691635098,0.0,0.5345345345345345,0.7915194346289752,0.0,0,1,1,0
K07407,2,1.3259449926116593,0.6102292768959436,0.7157157157157157,0.0,0.0,1,1,0,0
K11175,2,1.325039325039325,0.8095238095238095,0.0,0.0,0.5155155155155156,1,0,0,1
K06320,2,1.3226901813474252,0.0,0.5735735735735736,0.7491166077738516,0.0,0,1,1,0
K00384,2,1.3197006530339865,0.5749559082892417,0.0,0.0,0.7447447447447447,1,0,0,1
K07149,2,1.3139806473139806,0.5802469135802469,0.7337337337337337,0.0,0.0,1,1,0,0
K01881,2,1.3043043043043043,0.0,0.5725725725725725,0.0,0.7317317317317318,0,1,0,1
K07498,2,1.2970461627705445,0.0,0.0,0.911660777385159,0.38538538538538536,0,0,1,1
K18682,2,1.2942942942942943,0.0,0.8198198198198199,0.0,0.47447447447447444,0,1,0,1
K03497,2,1.2912912912912913,0.0,0.6686686686686687,0.0,0.6226226226226226,0,1,0,1
K18700,2,1.2912912912912913,0.0,0.4494494494494494,0.0,0.8418418418418419,0,1,0,1
K04077,2,1.2827067350035548,0.0,0.8798798798798799,0.4028268551236749,0.0,0,1,1,0
K23875,2,1.2802802802802804,0.0,0.7467467467467468,0.0,0.5335335335335336,0,1,0,1
K06207,2,1.2797284917426262,0.0,0.4034034034034034,0.8763250883392226,0.0,0,1,1,0
K02039,2,1.2795652795652797,0.3386243386243386,0.0,0.0,0.9409409409409409,1,0,0,1
K00927,2,1.2772772772772774,0.0,0.8538538538538538,0.0,0.42342342342342343,0,1,0,1
K07456,2,1.271843271843272,0.455026455026455,0.0,0.0,0.8168168168168168,1,0,0,1
K01736,2,1.2705562705562707,0.7089947089947091,0.5615615615615616,0.0,0.0,1,1,0,0
K03543,2,1.268438049356777,0.0,0.30730730730730726,0.9611307420494699,0.0,0,1,1,0
K02916,2,1.2682682682682684,0.0,0.6966966966966968,0.0,0.5715715715715716,0,1,0,1
K21745,2,1.2666553479274327,0.0,0.39739739739739743,0.8692579505300353,0.0,0,1,1,0
K01686,2,1.2532532532532534,0.0,0.6716716716716717,0.0,0.5815815815815816,0,1,0,1
K07485,2,1.2480147992515482,0.0,0.5695695695695695,0.6784452296819787,0.0,0,1,1,0
K06023,2,1.2472472472472473,0.0,0.7737737737737738,0.0,0.47347347347347346,0,1,0,1
K03527,2,1.2472472472472473,0.0,0.7907907907907907,0.0,0.4564564564564565,0,1,0,1
K16097,2,1.2362362362362362,0.0,0.4614614614614615,0.0,0.7747747747747747,0,1,0,1
K01735,2,1.2346632346632347,0.544973544973545,0.0,0.0,0.6896896896896897,1,0,0,1
K22581,2,1.2332332332332332,0.0,0.5895895895895895,0.0,0.6436436436436437,0,1,0,1
K00549,2,1.2322322322322323,0.0,0.5755755755755756,0.0,0.6566566566566567,0,1,0,1
K24041,2,1.2252252252252251,0.0,0.9159159159159159,0.0,0.30930930930930933,0,1,0,1
K03523,2,1.218837885504552,0.6843033509700176,0.0,0.0,0.5345345345345345,1,0,0,1
K09607,2,1.215002988854579,0.0,0.41641641641641647,0.7985865724381626,0.0,0,1,1,0
K00215,2,1.209209209209209,0.5925925925925926,0.0,0.0,0.6166166166166166,1,0,0,1
K09768,2,1.209209209209209,0.0,0.7177177177177176,0.0,0.4914914914914915,0,1,0,1
K07107,2,1.2072072072072073,0.0,0.9189189189189189,0.0,0.28828828828828834,0,1,0,1
K07085,2,1.20675445763785,0.0,0.0,0.7703180212014135,0.4364364364364365,0,0,1,1
K18843,2,1.2052052052052051,0.0,0.30830830830830835,0.0,0.8968968968968969,0,1,0,1
K03702,2,1.204204204204204,0.0,0.5595595595595595,0.0,0.6446446446446447,0,1,0,1
K03710,2,1.2022022022022023,0.0,0.3723723723723724,0.0,0.8298298298298299,0,1,0,1
K12630,2,1.199199199199199,0.0,0.6376376376376376,0.0,0.5615615615615616,0,1,0,1
K22293,2,1.1961485294818628,0.5855379188712522,0.6106106106106106,0.0,0.0,1,1,0,0
K02099,2,1.1951951951951951,0.0,0.3773773773773774,0.0,0.8178178178178178,0,1,0,1
K01607,2,1.1931931931931932,0.0,0.6926926926926926,0.0,0.5005005005005005,0,1,0,1
K21038,2,1.1921921921921923,0.0,0.8118118118118118,0.0,0.38038038038038036,0,1,0,1
K08217,2,1.1897869601049813,0.0,0.4724724724724725,0.7173144876325088,0.0,0,1,1,0
K01818,2,1.1847784179939658,0.0,0.0,0.3639575971731449,0.8208208208208209,0,0,1,1
K19725,2,1.1821345154678489,0.2892416225749559,0.0,0.0,0.8928928928928929,1,0,0,1
K06200,2,1.1811811811811812,0.7037037037037037,0.4774774774774775,0.0,0.0,1,1,0,0
K16786,2,1.179179179179179,0.4444444444444444,0.0,0.0,0.7347347347347347,1,0,0,1
K21179,2,1.17017017017017,0.0,0.7497497497497497,0.0,0.4204204204204204,0,1,0,1
K02823,2,1.1697411697411697,0.8253968253968254,0.0,0.0,0.34434434434434436,1,0,0,1
K02909,2,1.1671671671671673,0.0,0.7717717717717718,0.0,0.39539539539539537,0,1,0,1
K02904,2,1.1663996151628662,0.0,0.8448448448448449,0.32155477031802115,0.0,0,1,1,0
K00266,2,1.1656894990228324,0.37389770723104054,0.0,0.0,0.7917917917917918,1,0,0,1
K07780,2,1.1621515508441305,0.0,0.0,0.9399293286219081,0.2222222222222222,0,0,1,1
K03046,2,1.1594451594451596,0.19047619047619047,0.0,0.0,0.968968968968969,1,0,0,1
K00528,2,1.1572048238714907,0.63668430335097,0.0,0.0,0.5205205205205206,1,0,0,1
K16406,2,1.1564421564421563,0.26455026455026454,0.0,0.0,0.8918918918918919,1,0,0,1
K26217,2,1.1561561561561562,0.0,0.5825825825825826,0.0,0.5735735735735736,0,1,0,1
K03530,2,1.1531531531531531,0.0,0.3513513513513513,0.0,0.8018018018018018,0,1,0,1
K03320,2,1.1511988178654846,0.7477954144620811,0.0,0.0,0.4034034034034034,1,0,0,1
K03282,2,1.15015015015015,0.0,0.3843843843843844,0.0,0.7657657657657657,0,1,0,1
K12678,2,1.1484381908410177,0.0,0.0,0.9752650176678446,0.17317317317317316,0,0,1,1
K07462,2,1.1471471471471473,0.0,0.35935935935935936,0.0,0.7877877877877878,0,1,0,1
K01056,2,1.147147147147147,0.0,0.47447447447447444,0.0,0.6726726726726726,0,1,0,1
K20171,2,1.1458124791458126,0.1728395061728395,0.0,0.0,0.972972972972973,1,0,0,1
K01875,2,1.1371371371371373,0.0,0.7527527527527528,0.0,0.3843843843843844,0,1,0,1
K00175,2,1.137137137137137,0.0,0.5045045045045045,0.0,0.6326326326326326,0,1,0,1
K07166,2,1.1311311311311312,0.0,0.3053053053053053,0.0,0.8258258258258259,0,1,0,1
K16926,2,1.13013013013013,0.0,0.7647647647647647,0.0,0.36536536536536535,0,1,0,1
K02863,2,1.1271271271271273,0.0,0.3673673673673674,0.0,0.7597597597597597,0,1,0,1
K19650,2,1.1055341055341055,0.17460317460317465,0.0,0.0,0.9309309309309309,1,0,0,1
K03790,2,1.1034285168560787,0.0,0.0,0.5088339222614842,0.5945945945945945,0,0,1,1
K16413,2,1.1021497688164354,0.37742504409171074,0.0,0.0,0.7247247247247247,1,0,0,1
K00031,2,1.1009581009581009,0.6825396825396826,0.4184184184184184,0.0,0.0,1,1,0,0
K07007,2,1.099099099099099,0.0,0.24024024024024027,0.0,0.8588588588588588,0,1,0,1
K03722,2,1.0971749134293303,0.0,0.32332332332332336,0.773851590106007,0.0,0,1,1,0
K19699,2,1.0970970970970972,0.0,0.8018018018018018,0.0,0.2952952952952953,0,1,0,1
K21572,2,1.0960960960960962,0.0,0.6636636636636637,0.0,0.43243243243243246,0,1,0,1
K01924,2,1.0951427618094285,0.15520282186948853,0.0,0.0,0.93993993993994,1,0,0,1
K02931,2,1.095095095095095,0.0,0.1561561561561562,0.0,0.938938938938939,0,1,0,1
K07105,2,1.091853758520425,0.7795414462081129,0.0,0.0,0.31231231231231227,1,0,0,1
K04079,2,1.0910910910910911,0.0,0.928928928928929,0.0,0.16216216216216217,0,1,0,1
K12340,2,1.0894357254781282,0.0,0.0,0.6289752650176679,0.4604604604604604,0,0,1,1
K20170,2,1.089089089089089,0.0,0.9039039039039038,0.0,0.18518518518518523,0,1,0,1
K00571,2,1.089089089089089,0.0,0.40040040040040037,0.0,0.6886886886886887,0,1,0,1
K01406,2,1.0888980853645165,0.0,0.17017017017017022,0.9187279151943463,0.0,0,1,1,0
K24562,2,1.086944086944087,0.3492063492063492,0.0,0.0,0.7377377377377378,1,0,0,1
K13280,2,1.085085085085085,0.0,0.5435435435435436,0.0,0.5415415415415415,0,1,0,1
K03798,2,1.0796510796510796,0.34391534391534395,0.7357357357357357,0.0,0.0,1,1,0,0
K01923,2,1.077696744363411,0.7213403880070547,0.0,0.0,0.3563563563563563,1,0,0,1
K00290,2,1.07655274321941,0.6261022927689595,0.0,0.0,0.4504504504504504,1,0,0,1
K06967,2,1.074789074789075,0.1428571428571429,0.0,0.0,0.9319319319319319,1,0,0,1
K00789,2,1.0710710710710711,0.0,0.6336336336336337,0.0,0.43743743743743746,0,1,0,1
K02434,2,1.069069069069069,0.0,0.6406406406406406,0.0,0.42842842842842843,0,1,0,1
K03073,2,1.063027692002957,0.0,0.5965965965965966,0.4664310954063604,0.0,0,1,1,0
K07494,2,1.0562859679467453,0.0,0.0880880880880881,0.9681978798586572,0.0,0,1,1,0
K08681,2,1.0560560560560561,0.0,0.3203203203203203,0.0,0.7357357357357357,0,1,0,1
K06889,2,1.053053053053053,0.0,0.24124124124124124,0.0,0.8118118118118118,0,1,0,1
K23646,2,1.049049049049049,0.0,0.5935935935935936,0.0,0.4554554554554554,0,1,0,1
K12693,2,1.048048048048048,0.0,0.37137137137137133,0.0,0.6766766766766767,0,1,0,1
K01129,2,1.0448067114733781,0.5202821869488536,0.5245245245245245,0.0,0.0,1,1,0,0
K06199,2,1.04004004004004,0.0,0.1911911911911912,0.0,0.8488488488488488,0,1,0,1
K21593,2,1.0370370370370372,0.0,0.6696696696696697,0.0,0.3673673673673674,0,1,0,1
K01206,2,1.0350032010809396,0.0,0.0,0.8197879858657244,0.21521521521521525,0,0,1,1
K03925,2,1.0340340340340342,0.0,0.5535535535535536,0.0,0.48048048048048053,0,1,0,1
K01585,2,1.0265980265980266,0.8624338624338624,0.0,0.0,0.16416416416416413,1,0,0,1
K07154,2,1.025025025025025,0.0,0.34034034034034033,0.0,0.6846846846846847,0,1,0,1
K01153,2,1.023023023023023,0.0,0.46446446446446443,0.0,0.5585585585585586,0,1,0,1
K21675,2,1.0180180180180178,0.0,0.24224224224224222,0.0,0.7757757757757757,0,1,0,1
K00971,2,1.0170170170170172,0.0,0.6056056056056056,0.0,0.41141141141141147,0,1,0,1
K06950,2,1.016016016016016,0.0,0.5905905905905906,0.0,0.4254254254254254,0,1,0,1
K20172,2,1.015015015015015,0.0,0.22522522522522526,0.0,0.7897897897897898,0,1,0,1
K00986,2,1.011011011011011,0.0,0.7857857857857857,0.0,0.22522522522522526,0,1,0,1
K15571,2,1.006006006006006,0.0,0.28728728728728725,0.0,0.7187187187187187,0,1,0,1
K20548,2,1.005005005005005,0.0,0.7817817817817818,0.0,0.2232232232232232,0,1,0,1
K01284,2,1.002002002002002,0.0,0.7707707707707707,0.0,0.23123123123123124,0,1,0,1
K15923,2,0.9984153765072493,0.0,0.30230230230230226,0.6961130742049471,0.0,0,1,1,0
K04095,2,0.9969969969969971,0.0,0.6246246246246246,0.0,0.3723723723723724,0,1,0,1
K04771,2,0.996996996996997,0.0,0.3263263263263263,0.0,0.6706706706706707,0,1,0,1
K01775,2,0.993993993993994,0.0,0.27727727727727725,0.0,0.7167167167167168,0,1,0,1
K09903,2,0.992992992992993,0.0,0.5205205205205206,0.0,0.4724724724724725,0,1,0,1
K07733,2,0.9929257879787916,0.0,0.7067067067067068,0.28621908127208484,0.0,0,1,1,0
K00426,2,0.9886458897059605,0.0,0.2642642642642643,0.7243816254416962,0.0,0,1,1,0
K03216,2,0.985985985985986,0.0,0.5525525525525525,0.0,0.43343343343343343,0,1,0,1
K00975,2,0.9857953191286525,0.564373897707231,0.0,0.0,0.42142142142142147,1,0,0,1
K01176,2,0.9849849849849851,0.0,0.5685685685685686,0.0,0.41641641641641647,0,1,0,1
K07301,2,0.9780256446923115,0.525573192239859,0.0,0.0,0.45245245245245247,1,0,0,1
K07082,2,0.977977977977978,0.0,0.4094094094094094,0.0,0.5685685685685686,0,1,0,1
K02963,2,0.976976976976977,0.0,0.3103103103103103,0.0,0.6666666666666667,0,1,0,1
K06132,2,0.9712185683917133,0.0,0.23623623623623624,0.734982332155477,0.0,0,1,1,0
K06412,2,0.9701149913164048,0.0,0.0,0.4876325088339223,0.4824824824824825,0,0,1,1
K02315,2,0.968968968968969,0.0,0.8308308308308309,0.0,0.13813813813813813,0,1,0,1
K00806,2,0.9678726345393013,0.17107583774250446,0.0,0.0,0.7967967967967968,1,0,0,1
K15390,2,0.9647209046502332,0.0,0.3463463463463463,0.6183745583038869,0.0,0,1,1,0
K02926,2,0.9609609609609611,0.0,0.6866866866866868,0.0,0.2742742742742743,0,1,0,1
K05833,2,0.960960960960961,0.0,0.1141141141141141,0.0,0.8468468468468469,0,1,0,1
K00981,2,0.9589589589589589,0.0,0.8038038038038038,0.0,0.1551551551551551,0,1,0,1
K01929,2,0.9581486248152915,0.8800705467372134,0.0,0.0,0.0780780780780781,1,0,0,1
K00059,2,0.9578626245292912,0.2821869488536155,0.0,0.0,0.6756756756756757,1,0,0,1
K06206,2,0.9569569569569569,0.0,0.18818818818818817,0.0,0.7687687687687688,0,1,0,1
K01892,2,0.9566709566709567,0.06878306878306883,0.0,0.0,0.8878878878878879,1,0,0,1
K03299,2,0.9556022453548956,0.0,0.2912912912912913,0.6643109540636043,0.0,0,1,1,0
K02954,2,0.952952952952953,0.0,0.5585585585585586,0.0,0.3943943943943944,0,1,0,1
K00003,2,0.9518089518089519,0.7936507936507937,0.0,0.0,0.15815815815815815,1,0,0,1
K06218,2,0.9492849740199564,0.0,0.38038038038038036,0.568904593639576,0.0,0,1,1,0
K12132,2,0.9469469469469469,0.0,0.6196196196196196,0.0,0.3273273273273273,0,1,0,1
K09952,2,0.9459459459459459,0.0,0.33433433433433435,0.0,0.6116116116116116,0,1,0,1
K12907,2,0.9419419419419419,0.0,0.7627627627627628,0.0,0.17917917917917914,0,1,0,1
K22391,2,0.9407979407979409,0.5343915343915344,0.40640640640640646,0.0,0.0,1,1,0,0
K24560,2,0.9383340938111256,0.0,0.3623623623623624,0.5759717314487632,0.0,0,1,1,0
K20339,2,0.937937937937938,0.0,0.30330330330330335,0.0,0.6346346346346347,0,1,0,1
K03060,2,0.9319319319319319,0.0,0.44744744744744747,0.0,0.48448448448448445,0,1,0,1
K01754,2,0.9315505982172649,0.4250440917107584,0.0,0.0,0.5065065065065065,1,0,0,1
K19639,2,0.9268880187608103,0.0,0.8138138138138138,0.11307420494699649,0.0,0,1,1,0
K21600,2,0.9232089232089232,0.44973544973544977,0.47347347347347346,0.0,0.0,1,1,0,0
K09704,2,0.9159159159159159,0.0,0.5625625625625625,0.0,0.3533533533533534,0,1,0,1
K19854,2,0.9153439153439155,0.10052910052910058,0.0,0.0,0.8148148148148149,1,0,0,1
K03292,2,0.914914914914915,0.0,0.14714714714714716,0.0,0.7677677677677678,0,1,0,1
K16029,2,0.9137232470565805,0.08289241622574961,0.0,0.0,0.8308308308308309,1,0,0,1
K03587,2,0.9099099099099099,0.0,0.5305305305305306,0.0,0.3793793793793794,0,1,0,1
K03607,2,0.9054496192305379,0.0,0.0,0.41696113074204944,0.48848848848848847,0,0,1,1
K00768,2,0.902902902902903,0.0,0.2442442442442443,0.0,0.6586586586586587,0,1,0,1
K16112,2,0.901901901901902,0.0,0.08208208208208212,0.0,0.8198198198198199,0,1,0,1
K00941,2,0.8984698984698984,0.30687830687830686,0.0,0.0,0.5915915915915916,1,0,0,1
K06283,2,0.8928928928928929,0.0,0.5375375375375375,0.0,0.35535535535535534,0,1,0,1
K02190,2,0.888412221745555,0.4479717813051146,0.0,0.0,0.4404404404404404,1,0,0,1
K03545,2,0.8828828828828829,0.0,0.29329329329329334,0.0,0.5895895895895895,0,1,0,1
K21570,2,0.8828828828828829,0.0,0.5395395395395395,0.0,0.3433433433433434,0,1,0,1
K01224,2,0.8808808808808809,0.0,0.28228228228228225,0.0,0.5985985985985987,0,1,0,1
K03574,2,0.8798798798798799,0.0,0.6356356356356356,0.0,0.2442442442442443,0,1,0,1
K07005,2,0.8788788788788788,0.0,0.7507507507507507,0.0,0.12812812812812813,0,1,0,1
K02313,2,0.8738738738738739,0.0,0.03803803803803807,0.0,0.8358358358358359,0,1,0,1
K01156,2,0.8658658658658658,0.0,0.6876876876876876,0.0,0.17817817817817816,0,1,0,1
K03701,2,0.8658658658658658,0.0,0.13813813813813813,0.0,0.7277277277277276,0,1,0,1
K11749,2,0.8638850864999275,0.0,0.7437437437437437,0.12014134275618371,0.0,0,1,1,0
K22607,2,0.8618141951475286,0.21516754850088182,0.0,0.0,0.6466466466466467,1,0,0,1
K01812,2,0.8598598598598599,0.0,0.6386386386386387,0.0,0.22122122122122123,0,1,0,1
K01989,2,0.8588588588588589,0.0,0.15715715715715717,0.0,0.7017017017017018,0,1,0,1
K21225,2,0.8558558558558558,0.0,0.25125125125125125,0.0,0.6046046046046045,0,1,0,1
K00760,2,0.8538538538538538,0.0,0.24724724724724723,0.0,0.6066066066066066,0,1,0,1
K21573,2,0.8514344733426006,0.0,0.5475475475475475,0.30388692579505305,0.0,0,1,1,0
K03106,2,0.8500405167071834,0.10229276895943562,0.0,0.0,0.7477477477477478,1,0,0,1
K01940,2,0.8458458458458458,0.0,0.7947947947947948,0.0,0.05105105105105101,0,1,0,1
K02030,2,0.840364173697507,0.2257495590828924,0.0,0.0,0.6146146146146146,1,0,0,1
K03077,2,0.8374565041231707,0.5361552028218695,0.3013013013013013,0.0,0.0,1,1,0,0
K02810,2,0.8358358358358359,0.0,0.8128128128128128,0.0,0.02302302302302306,0,1,0,1
K05601,2,0.8338338338338338,0.0,0.3313313313313313,0.0,0.5025025025025025,0,1,0,1
K02890,2,0.8318318318318318,0.0,0.7697697697697697,0.0,0.06206206206206211,0,1,0,1
K01626,2,0.8318318318318318,0.0,0.17717717717717718,0.0,0.6546546546546547,0,1,0,1
K02114,2,0.8294008294008294,0.7142857142857143,0.0,0.0,0.11511511511511507,1,0,0,1
K02396,2,0.8264306709536392,0.0,0.40240240240240244,0.42402826855123676,0.0,0,1,1,0
K21571,2,0.8257197126455077,0.0,0.4264264264264265,0.3992932862190812,0.0,0,1,1,0
