feature,p_value,u_stat,cohens_d,cohens_d_raw,mean_diff,ad_mean,control_mean,direction,p_adj
K02010,0.003611444720982482,1535.0,0.35607231310445747,0.35607231310445747,0.1791163029446361,4.82165412368372,4.642537820739084,up,0.014050443219206994
K02013,0.007005508501929239,1506.0,0.2595379163972645,0.2595379163972645,0.1530888000654409,5.037602547841166,4.884513747775725,up,0.022038860478557295
K02014,0.2954601465140957,1282.0,0.029398516058654418,0.029398516058654418,0.03234716125018089,5.289936160701978,5.257588999451797,up,0.3948498437453861
K02025,0.006409667814513866,1510.0,0.5778414335290603,0.5778414335290603,0.3469712738579265,5.727074566525665,5.380103292667738,up,0.021124594426280036
K02026,0.001784653121254149,1564.0,0.6244730017248475,0.6244730017248475,0.3119667798953012,5.660685622851257,5.348718842955956,up,0.008855920205468703
K02027,0.0021769339394543345,1556.0,0.6463704428254814,0.6463704428254814,0.40322885340317427,5.242340348728512,4.839111495325338,up,0.010115435089690636
K02028,0.020296073387287956,1455.0,0.4035915513163692,0.4035915513163692,0.14123748041365403,6.132433324761709,5.991195844348055,up,0.047744788021974356
K02029,0.00599314369553624,1513.0,0.5361415322976654,0.5361415322976654,0.17331300760175594,6.234068384765252,6.060755377163496,up,0.02015596920621523
K02030,0.02110540274974509,1453.0,0.4581222030785084,0.4581222030785084,0.14096746370575097,6.620339887550775,6.479372423845024,up,0.049121424098964236
K02031,0.08337828484073294,1375.0,0.2776428452461146,0.2776428452461146,0.1169323485560847,5.61009605545477,5.493163706898685,up,0.14560749610300638
K02032,0.09443159217149728,1367.0,0.2333686731459725,0.2333686731459725,0.11788405492612952,5.328605790605093,5.2107217356789635,up,0.1612695372798947
K02033,0.0314468756845915,1432.0,0.2514708374688057,0.2514708374688057,0.10446699780692015,5.848365097263096,5.7438980994561755,up,0.06637663166169795
K02034,0.02069728943010345,1454.0,0.35682277809127905,0.35682277809127905,0.15264165119270778,5.758099492119642,5.605457840926934,up,0.048515036721187225
K02035,0.13474609313749772,1343.0,0.20708844914792454,0.20708844914792454,0.10869954435386919,5.754340145993898,5.645640601640029,up,0.2127144207392671
K02036,0.02110540274974509,1453.0,0.4385248902131821,0.4385248902131821,0.08529992054063928,5.474148419797738,5.388848499257099,up,0.049121424098964236
K02037,0.0006643530815126237,1602.0,0.6471000767938149,0.6471000767938149,0.20223903754343464,5.197322982743049,4.995083945199615,up,0.005200144655887501
K02038,0.00320785557370164,1540.0,0.4082373417547295,0.4082373417547295,0.12594715182533456,5.224784992153421,5.098837840328087,up,0.013182281498180176
K02039,0.0015343038816006468,1570.0,0.4931289480326505,0.4931289480326505,0.11954627724729683,5.247676051264279,5.1281297740169824,up,0.008135522598003429
K02040,0.0003943009887905905,1621.0,0.7637770918729305,0.7637770918729305,0.13117079474074433,6.097854023967155,5.966683229226411,up,0.004019424808214159
K02050,0.016642764975837773,1465.0,0.3642996923460221,0.3642996923460221,0.15724269101927213,5.0342570652097605,4.877014374190488,up,0.04168616370138413
K02072,0.0602764032264326,1395.0,0.3667862277446188,0.3667862277446188,0.15196267498513283,4.854314925234802,4.702352250249669,up,0.1108580003395229
K02073,0.5506511968463674,1221.0,0.09824126139489854,0.09824126139489854,0.024812757123819473,5.120820560530853,5.0960078034070335,up,0.6346242978553664
K02078,0.4748142246511402,1237.0,0.19098752073393394,0.19098752073393394,0.02566115000753122,6.286583368309432,6.260922218301901,up,0.5655622331668926
K02099,0.02919506701365125,1436.0,0.4313121533034779,0.4313121533034779,0.19413043965461174,5.437576288670533,5.243445849015921,up,0.06222287378112057
K02108,0.0001767182536347103,1649.0,0.7584933389551373,0.7584933389551373,0.22977162956654418,5.5748120202460525,5.345040390679508,up,0.0028258087845800914
K02109,0.0023433765308763254,1553.0,0.6834147399603079,0.6834147399603079,0.14729666007648845,5.797234285139595,5.649937625063107,up,0.01066276864395283
K02110,0.006701637739235065,1508.0,0.6309229108963934,0.6309229108963934,0.1839165217261005,5.636462182944898,5.452545661218798,up,0.021706043416487956
K02111,0.0010162130226736051,1586.0,0.7086618957913806,0.7086618957913806,0.21367741044809296,5.696202161848222,5.482524751400129,up,0.006615446162454411
K02112,0.0009393048319008929,1589.0,0.6516002989385232,0.6516002989385232,0.21486348478689443,5.579692388720027,5.364828903933133,up,0.006366937391493166
K02113,0.00041692250137295006,1619.0,0.6962323875840369,0.6962323875840369,0.18363792190006034,5.6128610806755646,5.429223158775504,up,0.004185138086300988
K02114,0.0032851239490646034,1539.0,0.6076238375067509,0.6076238375067509,0.24072704840137238,5.4206930854246185,5.179966037023246,up,0.013333141953765289
K02115,0.0002504958423661632,1637.0,0.7267285151181928,0.7267285151181928,0.25229499451784854,5.54298926253473,5.290694268016882,up,0.0030785236702009777
K02117,0.006409667814513866,1510.0,0.47845181712002893,0.47845181712002893,0.2595725328832783,4.605732893886721,4.3461603610034425,up,0.021124594426280036
K02118,0.00599314369553624,1513.0,0.556409666533923,0.556409666533923,0.25469467901149834,4.711801718241668,4.45710703923017,up,0.02015596920621523
K02119,0.014441890574405215,1472.0,0.4519580778757295,0.4519580778757295,0.17452875099801002,4.798295755966526,4.623767004968516,up,0.03783084881542402
K02120,0.011026421616064845,1485.0,0.5506685714886893,0.5506685714886893,0.18709430175280772,4.912333664840271,4.725239363087463,up,0.030982359882746304
K02122,0.027598579917792194,1439.0,0.45699144142626275,0.45699144142626275,0.14887562236274565,4.826403651503534,4.677528029140788,up,0.05949529933097825
K02123,0.00264686221275214,1548.0,0.5448208831332326,0.5448208831332326,0.21440966881935353,4.924959185675222,4.710549516855869,up,0.011679945670365987
K02124,0.002778008611854813,1546.0,0.590637791652558,0.590637791652558,0.166702895720106,5.057176705395907,4.890473809675801,up,0.01209629577678503
K02160,0.015665823431142572,1468.0,0.5391135657238637,0.5391135657238637,0.19841879785693628,4.732794820430867,4.534376022573931,up,0.03984634006180364
K02171,0.14260074652138943,1339.0,0.10692333527406506,0.10692333527406506,0.032663713508109815,5.818386569809899,5.785722856301789,up,0.2219171380776652
K02172,0.03446975984359024,1427.0,0.2642538393277791,0.2642538393277791,0.09760984870446876,5.518293592984935,5.420683744280466,up,0.07127002231811504
K02190,0.016311332480525877,1466.0,0.5284854090836059,0.5284854090836059,0.1625067349647873,5.215320702557972,5.052813967593185,up,0.04124885040748371
K02231,0.04667008304560424,1410.0,0.36164818593032994,0.36164818593032994,0.10618872754414088,5.344191970945009,5.238003243400868,up,0.08985528434109746
K02237,0.0010706799796157034,1584.0,0.5523049270417102,0.5523049270417102,0.13066921369685147,5.144606630649183,5.013937416952332,up,0.006704496062831666
K02238,0.4176826074131823,1250.0,0.14162671145460082,0.14162671145460082,0.022025748505445364,6.1715744917669255,6.14954874326148,up,0.5152463684318337
K02242,0.0005645683156018696,1608.0,0.47335014747785564,0.47335014747785564,0.0955695312855891,5.390623549994676,5.295054018709087,up,0.004640045843852866
K02283,0.0022866432703706825,1554.0,0.7370084663055527,0.7370084663055527,0.31776525377744846,4.735824055818185,4.418058802040736,up,0.01047712857330121
K02313,0.20771315497995313,1311.0,0.309249011363128,0.309249011363128,0.02883390268812125,5.804670442914738,5.775836540226617,up,0.30148211787929174
K02314,0.3307830311305391,1272.0,0.2002424823822824,0.2002424823822824,0.020952393055191365,5.961123695725637,5.9401713026704455,up,0.4315274662070029
K02315,0.026576586027699474,1441.0,0.3763134523644622,0.3763134523644622,0.10342427071174232,6.151446238675958,6.048021967964216,up,0.057861275871564255
K02316,0.11318054246514772,1355.0,0.28223452837287905,0.28223452837287905,0.04094942274115709,6.274865552579711,6.233916129838554,up,0.18488498551760155
K02335,0.0006643530815126237,1602.0,0.5335808717970272,0.5335808717970272,0.1340755243159144,5.279730688917083,5.145655164601169,up,0.005200144655887501
K02337,0.00320785557370164,1540.0,0.3098070246375249,0.3098070246375249,0.1139083403011254,5.254648964437328,5.140740624136202,up,0.013182281498180176
K02338,0.8308093797364009,1110.0,0.06420523623736381,-0.06420523623736381,-0.006598300272382396,5.9836190966098926,5.990217396882275,down,0.872615283029846
K02340,0.00732169652565289,1504.0,0.4916179585837245,0.4916179585837245,0.09713590112281789,5.333069395101714,5.235933493978896,up,0.022548081806167568
K02341,0.0011878029613755533,1580.0,0.5015151714774951,0.5015151714774951,0.20756896453692963,4.902322771896005,4.694753807359075,up,0.007004308942640595
K02342,0.007005508501929239,1506.0,0.4869434847055797,0.4869434847055797,0.10056580067109433,5.894334348116824,5.79376854744573,up,0.022038860478557295
K02343,0.01276402000012868,1478.0,0.5815096181806443,0.5815096181806443,0.09119134803844453,5.527175771405995,5.43598442336755,up,0.03475090331297974
K02346,0.00010970990410461091,1665.0,0.7001421769302699,0.7001421769302699,0.3524172702988553,4.94582792089995,4.593410650601094,up,0.0026085816800690124
K02355,0.005601166377376896,1516.0,0.5424893003739332,0.5424893003739332,0.1254961697230943,6.028408885573753,5.9029127158506585,up,0.019382983648027943
K02356,0.14260074652138943,940.0,0.29257461934371676,-0.29257461934371676,-0.02701248194009942,5.652940080424335,5.679952562364434,down,0.2219171380776652
K02357,0.4348157953241232,1033.0,0.1463226870533495,-0.1463226870533495,-0.013966641159904647,5.692049680116372,5.706016321276277,down,0.5294284915289093
K02358,0.2722966502778733,1289.0,0.19612468296791746,0.19612468296791746,0.021324241913173836,5.795354383487172,5.7740301415739985,up,0.3699071230531027
K02372,0.015042895946240541,1470.0,0.6083276023686405,0.6083276023686405,0.10697168447498306,5.378508835096482,5.271537150621499,up,0.03856024984270236
K02395,0.34564661739971314,1268.0,0.2409014540441594,0.2409014540441594,0.09488576500814805,4.884025858439828,4.78914009343168,up,0.4456130410594341
K02396,0.1998490494763523,965.0,0.15038981961559822,-0.15038981961559822,-0.10402326158408481,4.186080380431837,4.2901036420159215,down,0.2910315615297932
K02406,0.43049487574052847,1032.0,0.10718930701094964,-0.10718930701094964,-0.07843206878489806,4.74491318989876,4.823345258683658,down,0.5261159494412592
K02429,0.5655054216423199,1218.0,0.05048855516292634,0.05048855516292634,0.051960241125116546,4.515852048182303,4.463891807057187,up,0.6500361564717332
K02433,0.0010706799796157034,1584.0,0.48263664151724145,0.48263664151724145,0.20098475510034763,4.830719889431458,4.62973513433111,up,0.006704496062831666
K02434,0.30231598564550644,1280.0,0.2672331602247245,0.2672331602247245,0.06434916170960037,5.125996155891942,5.061646994182341,up,0.4023740092346568
K02435,0.032032569837472574,1431.0,0.485923092799565,0.485923092799565,0.1265775464385417,5.0992694693743195,4.972691922935778,up,0.0671815459908715
K02469,0.00012008858282937398,1662.0,0.5646714666477344,0.5646714666477344,0.2331349728352743,5.406945884081908,5.173810911246633,up,0.002676550617298759
K02470,8.60155333925689e-05,1673.0,0.6516862881335312,0.6516862881335312,0.23186711321168563,5.382262330892018,5.150395217680332,up,0.002406604817260173
K02477,0.16827534136782796,1327.0,0.12207914008445256,0.12207914008445256,0.1094336462988057,3.7598826943563646,3.650449048057559,up,0.25318532206008754
K02483,0.006701637739235065,1508.0,0.37966355852711786,0.37966355852711786,0.13052255226675324,6.730090996952014,6.599568444685261,up,0.021706043416487956
K02493,0.0002167996091355737,1642.0,0.5713153407533852,0.5713153407533852,0.203330044389058,5.211129901734792,5.007799857345734,up,0.0028797119799321156
K02495,0.00019867593544510684,1645.0,0.5343174147707352,0.5343174147707352,0.19685232800798325,5.632160113918241,5.435307785910258,up,0.0028258087845800914
K02500,0.0021239081491264203,1557.0,0.4787325483307812,0.4787325483307812,0.1683559234408314,5.056047190122979,4.887691266682148,up,0.010046543942810226
K02501,0.0016139135276838994,1568.0,0.4090436452629735,0.4090436452629735,0.14080521479260177,5.064828196269904,4.924022981477302,up,0.00835549720041074
K02503,0.002915064856250412,1544.0,0.5897002224845578,0.5897002224845578,0.06838027027769478,5.569195558246595,5.5008152879689005,up,0.012445812616783415
K02518,0.5957824954594948,1067.0,0.07349791793348462,-0.07349791793348462,-0.007562199234167899,5.681150684642374,5.6887128838765415,down,0.6748096309468007
K02519,0.3271327243786284,1273.0,0.27098387381493505,0.27098387381493505,0.04501109095900713,5.555023593236091,5.510012502277084,up,0.42922902197885504
K02520,0.14260074652138943,940.0,0.34924545783463157,-0.34924545783463157,-0.0328872324136853,5.644753887237524,5.677641119651209,down,0.2219171380776652
K02528,0.0001064426580593614,1666.0,0.3798238006611072,0.3798238006611072,0.1282105309413346,5.321539030385109,5.1933284994437745,up,0.0026085816800690124
K02529,0.006701637739235065,1508.0,0.4617327297288163,0.4617327297288163,0.21966567856155805,5.7519426762209305,5.532276997659372,up,0.021706043416487956
K02563,0.00732169652565289,1504.0,0.39106532014591777,0.39106532014591777,0.0760933986819623,5.530123176074164,5.4540297773922015,up,0.022548081806167568
K02564,0.00019295801961271718,1646.0,0.7265654095994092,0.7265654095994092,0.18078022963899,5.382261164401646,5.201480934762656,up,0.0028258087845800914
K02574,0.024163497574791696,1446.0,0.37706090866059877,0.37706090866059877,0.09182644616528446,5.502993820900652,5.411167374735368,up,0.054223548312032556
K02600,0.0602764032264326,884.0,0.40118740312118556,-0.40118740312118556,-0.04215153969355079,5.7832552706301925,5.825406810323743,down,0.1108580003395229
K02601,0.21038375832902534,1310.0,0.2570475206196062,0.2570475206196062,0.025147406445523046,5.691620102493004,5.666472696047481,up,0.30435054147708285
K02647,0.019132861763444222,1458.0,0.31889683158104126,0.31889683158104126,0.1133193373489707,5.345135035241907,5.231815697892936,up,0.0459118854360021
K02687,0.004060701463528237,1530.0,0.560296188059584,0.560296188059584,0.08966893304016299,5.3735457340280535,5.2838768009878905,up,0.01512697570691114
K02760,0.4885826744125903,1234.0,0.08637415332189755,0.08637415332189755,0.06488555499534865,4.139718373404909,4.07483281840956,up,0.5777753748674067
K02761,0.17986261531922143,1322.0,0.19795008280179627,0.19795008280179627,0.25059789628494755,3.398837299918078,3.1482394036331303,up,0.2679819768371644
K02768,0.015042895946240541,1470.0,0.47585870157179533,0.47585870157179533,0.19442838484971947,4.95168054498105,4.757252160131331,up,0.03856024984270236
K02773,0.3531441421008066,1266.0,0.18275292127704437,0.18275292127704437,0.2500399357456655,2.41004164096317,2.1600017052175047,up,0.4512969357264924
K02775,0.01838856855155909,1460.0,0.28925901067963405,0.28925901067963405,0.2980852647200911,3.3223029996188873,3.024217734898796,up,0.04445413750109379
K02781,0.04428191055385806,1413.0,0.43853819246879683,0.43853819246879683,0.47501670273844177,2.7091619465945183,2.2341452438560765,up,0.08665848084420937
K02784,0.07458856482836067,1382.0,0.3765079491706039,0.3765079491706039,0.09239930795645623,5.89961777020093,5.807218462244474,up,0.13254589560715443
K02793,0.02510296267586866,1444.0,0.47165026342716354,0.47165026342716354,0.43625159372356315,3.442644176875709,3.0063925831521456,up,0.05529814219534335
K02794,0.025831196351306006,1442.5,0.4901428458018615,0.4901428458018615,0.4062357312904843,3.456705534150023,3.0504698028595385,up,0.0564252877109093
K02810,0.022792614641854583,1449.0,0.42727475220905065,0.42727475220905065,0.4441633128961211,3.73675878944069,3.292595476544569,up,0.05162396382921277
K02821,0.4348095643412765,1246.0,0.12738332750659756,0.12738332750659756,0.16884411409761046,2.7889371089192827,2.6200929948216722,up,0.5294284915289093
K02823,0.00021059259383182427,1643.0,0.6620032060422256,0.6620032060422256,0.23964421222661958,5.10000519889558,4.860360986668961,up,0.0028258087845800914
K02834,0.08207349595185619,1376.0,0.2432639462700802,0.2432639462700802,0.026137505964897834,5.517714372346998,5.4915768663821005,up,0.1437105821260864
K02835,0.013580078009279626,1475.0,0.3662575831320715,0.3662575831320715,0.09806239408262485,5.318986542678123,5.220924148595498,up,0.03607636885293476
K02836,0.012501811743426568,1479.0,0.5459221633836577,0.5459221633836577,0.12435360180937938,5.396591454878388,5.272237853069009,up,0.03417854977672752
K02837,0.00015705789190388777,1653.0,0.8220680851290063,0.8220680851290063,0.2003144485627173,5.147814072332714,4.947499623769997,up,0.0028258087845800914
K02838,0.09886783377544613,915.0,0.3027811442031574,-0.3027811442031574,-0.03017484721945074,5.560576338314375,5.590751185533826,down,0.16625473326689472
K02860,0.6961752147494252,1193.0,0.08626486348680779,0.08626486348680779,0.010011236311702199,5.478715179766432,5.46870394345473,up,0.7603574812254935
K02863,0.4261989804918326,1248.0,0.17582723247123191,0.17582723247123191,0.01607527153633459,5.775405664711758,5.759330393175423,up,0.5223221429140352
K02864,0.545742379167212,1222.0,0.1966510092478382,0.1966510092478382,0.017929465957238655,5.725743001245685,5.707813535288446,up,0.6295186215832315
K02867,0.7569839034424591,1182.0,0.1543547708459581,0.1543547708459581,0.011860716530775584,5.731983679687434,5.720122963156658,up,0.8132629354794393
K02871,0.47027253111028866,1238.0,0.12279211364538219,0.12279211364538219,0.011740176096020072,5.6943004839376385,5.6825603078416185,up,0.5616788178111077
K02874,0.2443841500868893,1298.0,0.2753873793004349,0.2753873793004349,0.026518143323054133,5.677561199654993,5.651043056331939,up,0.3400689495918089
K02876,0.1728741370526028,1325.0,0.3223161772574045,0.3223161772574045,0.028424533059773438,5.71127319334537,5.682848660285597,up,0.2589174148339097
K02878,0.8365597706278638,1111.0,0.02964051326718902,-0.02964051326718902,-0.0026668796791673444,5.692186814369596,5.6948536940487635,down,0.8758567662226441
K02879,0.12004444740485856,1351.0,0.3463581358931629,0.3463581358931629,0.039293775927151664,5.760495865959297,5.721202090032145,up,0.19298098818751713
K02881,0.04200321566744913,1416.0,0.42915883654942233,0.42915883654942233,0.045259348410256806,5.689273147917653,5.6440137995073965,up,0.08356161664553041
K02884,0.30231598564550644,999.0,0.1937120786947047,-0.1937120786947047,-0.017423633286220763,5.578678873826012,5.596102507112232,down,0.4023740092346568
K02886,0.16601281082441155,1328.0,0.22801678577122522,0.22801678577122522,0.025641039832464685,5.69324357524111,5.667602535408645,up,0.25035188788314355
K02887,0.7513865761136942,1183.0,0.0693080008182529,0.0693080008182529,0.00658464174984541,5.650368345941085,5.6437837041912395,up,0.808570660875211
K02888,0.9295487994155927,1127.0,0.05144369465004785,-0.05144369465004785,-0.005154681073789469,5.6109007672308735,5.616055448304663,down,0.9460964947612263
K02890,0.055415404273290676,1400.0,0.33740601992655883,0.33740601992655883,0.033393978417110226,5.691017189314923,5.657623210897813,up,0.10351030769797903
K02892,0.8480864929960742,1113.0,0.09273783260206107,-0.09273783260206107,-0.008773926069134852,5.696770407449233,5.705544333518368,down,0.8844042333781423
K02895,0.42192819648809843,1249.0,0.20893588978311095,0.20893588978311095,0.021414394113723034,5.6934491137359515,5.6720347196222285,up,0.5190229919381192
K02897,0.0008451346696014137,1593.0,0.6251082959365855,0.6251082959365855,0.1641178981152036,4.6933837363237965,4.529265838208593,up,0.005943059307624915
K02899,0.9941214701790624,1141.0,0.06273709500477839,0.06273709500477839,0.0066320114937523655,5.5511246274485515,5.544492615954799,up,0.9941214701790624
K02902,0.8308093797364009,1169.0,0.1540018995399751,0.1540018995399751,0.018824241659871177,5.393361244127883,5.374537002468012,up,0.872615283029846
K02904,0.11829864400023156,927.0,0.41033410198183146,-0.41033410198183146,-0.06388397432913351,5.589824347279166,5.6537083216083,down,0.19134405517872632
K02906,0.9061600630456974,1123.0,0.04235967498327772,0.04235967498327772,0.003919342776113943,5.7574069378232995,5.7534875950471855,up,0.9273155508989043
K02907,0.00950226820354573,1492.0,0.36862642536325624,0.36862642536325624,0.050304310304648325,5.385519802118716,5.3352154918140675,up,0.027583846992632746
K02909,0.1728741370526028,954.0,0.3061868219103541,-0.3061868219103541,-0.03239853330719544,5.5404376087478795,5.572836142055075,down,0.2589174148339097
K02911,0.49787984919978967,1232.0,0.06911466555322411,0.06911466555322411,0.007382821123703032,5.432503476164849,5.425120655041146,up,0.5861342897920532
K02913,0.802199018740111,1174.0,0.02471472950312498,0.02471472950312498,0.0036263710220660883,5.505491714820758,5.501865343798692,up,0.8486658967363202
K02914,0.011500058415366747,1483.0,0.37501070920438573,0.37501070920438573,0.06979010802375196,5.506951361501415,5.437161253477663,up,0.03203935766145608
K02916,0.8538622235448089,1165.0,0.08684412563131959,-0.08684412563131959,-0.00905244494256241,5.550271008426795,5.559323453369357,down,0.8883139430074555
K02919,0.07106071840061627,894.0,0.3026751927516105,-0.3026751927516105,-0.08168050876616384,5.16988861055508,5.2515691193212435,down,0.12748273492061446
K02926,0.34942802040190235,1267.0,0.22320350555774243,0.22320350555774243,0.02214041635865449,5.731853267521034,5.709712851162379,up,0.447417572374393
K02931,0.9120004248603445,1124.0,0.05623781600209103,-0.05623781600209103,-0.004847897715651861,5.7718465812103545,5.776694478926006,down,0.9311184461889387
K02933,0.2988757696658032,1281.0,0.26014781699711,0.26014781699711,0.023874320916067227,5.731057840039931,5.707183519123864,up,0.3990067381832804
K02935,0.16827678439583005,1327.0,0.2866428666762752,0.2866428666762752,0.030985382559467034,5.693831790993909,5.662846408434442,up,0.25318532206008754
K02939,0.0024607277691069637,1551.0,0.4909641949283733,0.4909641949283733,0.06775389969525492,5.584311602411386,5.516557702716131,up,0.0110438806019647
K02945,0.015351578534425665,1469.0,0.5528576795405412,0.5528576795405412,0.0592291507057503,5.948033639271042,5.888804488565292,up,0.03919869082091213
K02946,0.8886706468652719,1120.0,0.08200827847175719,0.08200827847175719,0.0073038529584668055,5.669321417628153,5.662017564669686,up,0.9136840505299706
K02948,0.00599314369553624,1513.0,0.6007216729908218,0.6007216729908218,0.06955265529652177,5.644221537263949,5.574668881967427,up,0.02015596920621523
K02950,0.5705010290467267,1217.0,0.1179727431168534,0.1179727431168534,0.010483412606111742,5.766781585424069,5.756298172817957,up,0.6529232838959492
K02952,0.2722966502778733,1289.0,0.30998492824651924,0.30998492824651924,0.032417789753806936,5.639772626336309,5.607354836582502,up,0.3699071230531027
K02954,0.021942706246602127,1451.0,0.4525965623677104,0.4525965623677104,0.06617669269257398,5.5820480635694505,5.5158713708768765,up,0.05026944026878362
K02956,0.8136136643159425,1172.0,0.008985552475199391,0.008985552475199391,0.0009425989024025583,5.571651418555854,5.5707088196534515,up,0.8586693166737274
K02959,0.5957824954594948,1212.0,0.0036747996890344565,-0.0036747996890344565,-0.00038432034939983595,5.525984665005255,5.5263689853546545,down,0.6748096309468007
K02961,0.6961752147494252,1193.0,0.03862442711999608,0.03862442711999608,0.0039051348406058395,5.736139211500501,5.732234076659895,up,0.7603574812254935
K02963,0.05356468291486848,1402.0,0.4358639787566601,0.4358639787566601,0.0472895320700788,5.550728605423167,5.503439073353088,up,0.10091340692414334
K02965,0.4748142246511402,1237.0,0.15053257854587337,0.15053257854587337,0.014375688490233962,5.708260639840172,5.693884951349938,up,0.5655622331668926
K02967,0.05356468291486848,877.0,0.3610938821514399,-0.3610938821514399,-0.034866006212531886,5.631258961063461,5.666124967275993,down,0.10091340692414334
K02968,0.47937989529232317,1236.0,0.004647654830382047,-0.004647654830382047,-0.000595152563088952,5.603902842092167,5.604497994655256,down,0.569453082483654
K02970,0.49321952807181124,1046.0,0.1142335663122788,-0.1142335663122788,-0.012919152750637153,5.436504805494352,5.4494239582449895,down,0.581168171518308
K02982,0.7794982004217617,1101.0,0.038703366965267764,-0.038703366965267764,-0.003606293201747768,5.745000591124551,5.748606884326299,down,0.8306646139016342
K02986,0.580552177759772,1215.0,0.11773359193709229,0.11773359193709229,0.01103182375023426,5.726943674935804,5.715911851185569,up,0.6638487945687827
K02988,0.24141148493039888,1299.0,0.20601684224180375,0.20601684224180375,0.029339830292228974,5.564643960124307,5.535304129832078,up,0.3377192581739091
K02990,0.8654369111540564,1163.0,0.04160814778313473,0.04160814778313473,0.00445294326921708,5.709838170174111,5.705385226904894,up,0.8975154086495143
K02992,0.384633894520091,1258.0,0.24302182554381754,0.24302182554381754,0.02400849215756118,5.697886218132506,5.673877725974945,up,0.4817081631370663
K02994,0.6215628127505901,1207.0,0.13892934774190382,0.13892934774190382,0.013605466248121978,5.7303615370645495,5.716756070816428,up,0.6979975224312776
K02996,0.02510493603849428,1444.0,0.47976434228110976,0.47976434228110976,0.07068455158176157,5.592155280479787,5.521470728898025,up,0.05529814219534335
K03040,0.04831962435070354,871.0,0.3391817443900745,-0.3391817443900745,-0.03819674684474439,5.918607078325816,5.95680382517056,down,0.0923550959610104
K03043,0.02510493603849428,1444.0,0.49216496254668174,0.49216496254668174,0.08832049418681898,5.61074861315251,5.522428118965691,up,0.05529814219534335
K03046,0.005859820816863424,1514.0,0.4396859235451264,0.4396859235451264,0.12532081575542797,5.438748469314924,5.313427653559496,up,0.01991127745264962
K03060,0.16601281082441155,1328.0,0.13985026528537187,0.13985026528537187,0.03158309234036771,5.027970470629431,4.9963873782890635,up,0.25035188788314355
K03070,0.27552762284309384,1288.0,0.18820708617379284,0.18820708617379284,0.025351074359366343,5.787247799878105,5.7618967255187385,up,0.37237289212607233
K03073,0.7402313430064833,1094.0,0.050904375406614105,-0.050904375406614105,-0.006283102966267329,5.652801381453707,5.659084484419974,down,0.7985268384360341
K03075,0.10986653209827235,1357.0,0.2239814121795946,0.2239814121795946,0.03598956359574945,5.402029397179321,5.366039833583572,up,0.18150061521259817
K03076,0.06657089728757958,1389.0,0.3945989608326723,0.3945989608326723,0.05536594390892535,5.645735380324753,5.590369436415828,up,0.12041365878014737
K03077,0.007005508501929239,1506.0,0.5512257087995215,0.5512257087995215,0.22688223941855146,4.98906547364558,4.762183234227028,up,0.022038860478557295
K03086,0.1897049007407734,1318.0,0.21345774646862894,0.21345774646862894,0.07912052851946783,5.25009532292549,5.170974794406022,up,0.27904020634688703
K03088,0.12723011328115408,1347.0,0.3151723301905791,0.3151723301905791,0.07526156535467354,7.506077866376119,7.430816301021445,up,0.20206231759023868
K03091,0.11486682777124572,1354.0,0.22712371852092883,0.22712371852092883,0.06694709219693618,6.1629798512132155,6.096032759016279,up,0.18717457065574736
K03100,0.0011878029613755533,1580.0,0.6479645661437958,0.6479645661437958,0.14693599601557406,6.0457496030223155,5.898813607006741,up,0.007004308942640595
K03101,0.10191665328151103,1362.0,0.25908285826245264,0.25908285826245264,0.039815848417440236,5.538986973154905,5.499171124737464,up,0.17029275611840788
K03106,0.015351578534425665,1469.0,0.39564689377536955,0.39564689377536955,0.07403237567511844,5.370783269964822,5.296750894289704,up,0.03919869082091213
K03110,0.013580078009279626,1475.0,0.3525185200258992,0.3525185200258992,0.1050332904441067,5.226031714782999,5.120998424338892,up,0.03607636885293476
K03111,0.0001767182536347103,1649.0,0.7581029287699185,0.7581029287699185,0.11497025436944419,6.635711358986412,6.520741104616968,up,0.0028258087845800914
K03150,0.04351291229976086,1414.0,0.47776001807910773,0.47776001807910773,0.13736614837812855,5.329830441296214,5.1924642929180855,up,0.08591513464592422
K03151,0.8308093797364009,1110.0,0.07561184584406981,-0.07561184584406981,-0.012484764041690077,5.3842296268057215,5.396714390847412,down,0.872615283029846
K03152,2.8534196257261752e-05,1708.0,0.7931504601954454,0.7931504601954454,0.19864714639648273,5.21683388464257,5.018186738246087,up,0.0020334559729452265
K03154,0.0012507032391831788,1578.0,0.6998092201490901,0.6998092201490901,0.24022331435779964,5.219605650524481,4.979382336166681,up,0.00727732194480478
K03168,0.015042895946240541,1470.0,0.35341967627032456,0.35341967627032456,0.08970231122034189,5.288285687036696,5.198583375816354,up,0.03856024984270236
K03169,0.0014216504552705947,1573.0,0.6169887456911906,0.6169887456911906,0.19195212200174794,6.118609313375478,5.92665719137373,up,0.007789459786170133
K03177,0.005352857670829245,1518.0,0.3438270920685343,0.3438270920685343,0.08846433207455551,5.2972672675893735,5.208802935514818,up,0.018871334684022675
K03205,0.7125857634962778,1190.0,0.08325545199768569,-0.08325545199768569,-0.016644605058614204,7.198514606790248,7.215159211848862,down,0.7744217181798391
K03210,0.032032569837472574,1431.0,0.3945615156082174,0.3945615156082174,0.05263418599958403,5.44333367845448,5.390699492454896,up,0.0671815459908715
