feature,n_methods,score,mw_rank_score,rf_rank_score,elastic_net_rank_score,mi_rank_score,in_mann_whitney,in_random_forest,in_elastic_net,in_mutual_info,rank
K07706,3,1.7329722453397367,0.6031746031746033,0.0,0.784452296819788,0.34534534534534533,1,0,1,1,246
K01770,3,1.7249153915820583,0.7319223985890653,0.13713713713713716,0.0,0.8558558558558559,1,1,0,1,247
K07322,3,1.7150330542556693,0.0,0.6416416416416417,0.8021201413427562,0.27127127127127126,0,1,1,1,248
K01961,3,1.709471376138043,0.07583774250440922,0.96996996996997,0.0,0.6636636636636637,1,1,0,1,249
K07646,3,1.7073263739930407,0.12874779541446213,0.5865865865865866,0.0,0.991991991991992,1,1,0,1,250
K00759,3,1.7027503694170363,0.8218694885361553,0.8728728728728729,0.0,0.00800800800800805,1,1,0,1,251
K01265,3,1.6975070308403641,0.8236331569664903,0.7557557557557557,0.0,0.11811811811811812,1,1,0,1,252
K07263,3,1.6966825482726542,0.0,0.6976976976976976,0.5865724381625441,0.41241241241241244,0,1,1,1,253
K16398,3,1.6947423614090282,0.599647266313933,0.6536536536536537,0.0,0.4414414414414415,1,1,0,1,254
K00773,3,1.694599361266028,0.39329805996472667,0.8518518518518519,0.0,0.4494494494494494,1,1,0,1,255
K00651,3,1.6901663568330236,0.7001763668430335,0.7197197197197197,0.0,0.2702702702702703,1,1,0,1,256
K02493,3,1.6757710091043425,0.6067019400352733,0.5135135135135135,0.0,0.5555555555555556,1,1,0,1,257
K02781,3,1.6719404917284777,0.0,0.6496496496496497,0.8551236749116607,0.16716716716716717,0,1,1,1,258
K01756,3,1.6682396682396683,0.7883597883597884,0.3323323323323323,0.0,0.5475475475475475,1,1,0,1,259
K07079,3,1.6667833911650167,0.0,0.8048048048048049,0.6607773851590106,0.20120120120120122,0,1,1,1,260
K03496,3,1.6629486629486627,0.6349206349206349,0.1291291291291291,0.0,0.8988988988988988,1,1,0,1,261
K22090,3,1.6622813289479956,0.4620811287477954,0.42742742742742745,0.0,0.7727727727727728,1,1,0,1,262
K04069,3,1.6581343248009914,0.2557319223985891,0.7347347347347347,0.0,0.6676676676676676,1,1,0,1,263
K08079,3,1.6407359740693075,0.8289241622574957,0.10010010010010006,0.0,0.7117117117117118,1,1,0,1,264
K03215,3,1.6392583059249728,0.7583774250440918,0.29729729729729726,0.0,0.5835835835835836,1,1,0,1,265
K15418,3,1.6348729682063015,0.47971781305114636,0.6156156156156156,0.0,0.5395395395395395,1,1,0,1,266
K00567,3,1.6285809619142952,0.10405643738977077,0.7877877877877878,0.0,0.7367367367367368,1,1,0,1,267
K16214,3,1.6172356101684722,0.0,0.6506506506506506,0.8374558303886925,0.1291291291291291,0,1,1,1,268
K23738,3,1.6121836121836122,0.417989417989418,0.4364364364364365,0.0,0.7577577577577578,1,1,0,1,269
K02939,3,1.6086086086086087,0.33333333333333337,0.6006006006006006,0.0,0.6746746746746747,1,1,0,1,270
K24566,3,1.6077506077506079,0.4285714285714286,0.31231231231231227,0.0,0.8668668668668669,1,1,0,1,271
K03438,3,1.60694027360694,0.6419753086419753,0.6226226226226226,0.0,0.3423423423423423,1,1,0,1,272
K01783,3,1.6045569378902713,0.40035273368606705,0.3883883883883884,0.0,0.8158158158158157,1,1,0,1,273
K01854,3,1.5959292625959294,0.45679012345679015,0.6936936936936937,0.0,0.4454454454454454,1,1,0,1,274
K12373,3,1.5870428732619544,0.0,0.4544544544544544,0.5830388692579505,0.5495495495495495,0,1,1,1,275
K09955,3,1.586724533721,0.0,0.13613613613613618,0.7809187279151943,0.6696696696696697,0,1,1,1,276
K16001,3,1.5845845845845847,0.03703703703703709,0.6286286286286287,0.0,0.9189189189189189,1,1,0,1,277
K07480,3,1.583802884156241,0.0,0.09009009009009006,0.9081272084805654,0.5855855855855856,0,1,1,1,278
K03324,3,1.5829639162972495,0.982363315696649,0.11711711711711714,0.0,0.48348348348348347,1,1,0,1,279
K22452,3,1.5791505791505793,0.1957671957671958,0.6996996996996997,0.0,0.6836836836836837,1,1,0,1,280
K01442,3,1.5785785785785784,0.4814814814814815,0.9089089089089089,0.0,0.18818818818818817,1,1,0,1,281
K00057,3,1.5759092425759094,0.3827160493827161,0.23023023023023026,0.0,0.962962962962963,1,1,0,1,282
K20386,3,1.5666618999952333,0.4585537918871252,0.5835835835835836,0.0,0.5245245245245245,1,1,0,1,283
K02242,3,1.566137566137566,0.2698412698412699,0.36036036036036034,0.0,0.9359359359359359,1,1,0,1,284
K03553,3,1.5497051822140162,0.0,0.17917917917917914,0.5477031802120141,0.8228228228228228,0,1,1,1,285
K04041,3,1.5487868821202153,0.7760141093474426,0.4704704704704705,0.0,0.30230230230230226,1,1,0,1,286
K02520,3,1.5441059433992295,0.0,0.7237237237237237,0.18374558303886923,0.6366366366366366,0,1,1,1,287
K02775,3,1.5437038923493578,0.012345679012345734,0.8458458458458459,0.6855123674911661,0.0,1,1,1,0,288
K01447,3,1.540969540969541,0.35978835978835977,0.9619619619619619,0.0,0.21921921921921927,1,1,0,1,289
K02760,3,1.5397482287941653,0.0,0.6736736736736737,0.8480565371024735,0.018018018018018056,0,1,1,1,290
K01270,3,1.534368290552036,0.0,0.6906906906906907,0.392226148409894,0.4514514514514515,0,1,1,1,291
K10542,3,1.5339493961402089,0.2751322751322751,0.42842842842842843,0.8303886925795053,0.0,1,1,1,0,292
K19420,3,1.5305765129086684,0.0,0.48848848848848847,0.5936395759717314,0.44844844844844844,0,1,1,1,293
K02010,3,1.5278135278135279,0.042328042328042326,0.7917917917917918,0.0,0.6936936936936937,1,1,0,1,294
K19055,3,1.518210790295596,0.0,0.9359359359359359,0.25795053003533563,0.32432432432432434,0,1,1,1,295
K06158,3,1.5167548500881836,0.22045855379188717,0.9259259259259259,0.0,0.37037037037037035,1,1,0,1,296
K04751,3,1.5076306324834006,0.8342151675485009,0.0,0.2049469964664311,0.46846846846846846,1,0,1,1,297
K01755,3,1.5029315029315031,0.7301587301587302,0.3433433433433434,0.0,0.4294294294294294,1,1,0,1,298
K02335,3,1.5014061680728348,0.46737213403880074,0.13113113113113117,0.0,0.9029029029029029,1,1,0,1,299
K06131,3,1.4985938319271654,0.8659611992945326,0.0520520520520521,0.0,0.5805805805805806,1,1,0,1,300
K00134,3,1.4969254969254968,0.5820105820105821,0.6526526526526526,0.0,0.26226226226226224,1,1,0,1,301
K23990,3,1.495686162352829,0.5467372134038802,0.20520520520520524,0.0,0.7437437437437437,1,1,0,1,302
K05394,3,1.494855279307576,0.0,0.6436436436436437,0.04240282685512364,0.8088088088088088,0,1,1,1,303
K00931,3,1.4944944944944942,0.8888888888888888,0.35535535535535534,0.0,0.2502502502502503,1,1,0,1,304
K06381,3,1.4933981600648267,0.3192239858906526,0.5265265265265265,0.0,0.6476476476476476,1,1,0,1,305
K06997,3,1.492921492921493,0.3227513227513228,0.6726726726726726,0.0,0.4974974974974975,1,1,0,1,306
K01886,3,1.4922541589208254,0.7054673721340388,0.5115115115115115,0.0,0.2752752752752753,1,1,0,1,307
K07258,3,1.484579817913151,0.4215167548500882,0.2782782782782782,0.0,0.7847847847847848,1,1,0,1,308
K23876,3,1.4812837404121266,0.7495590828924162,0.0,0.29328621908127206,0.43843843843843844,1,0,1,1,309
K07321,3,1.480367293088141,0.0,0.6306306306306306,0.6925795053003534,0.15715715715715717,0,1,1,1,310
K16394,3,1.472138805472139,0.654320987654321,0.42142142142142147,0.0,0.39639639639639634,1,1,0,1,311
K11148,3,1.4640831307497972,0.05467372134038806,0.9479479479479479,0.0,0.4614614614614615,1,1,0,1,312
K19310,3,1.4574150121853302,0.0,0.2582582582582582,0.7597173144876326,0.4394394394394394,0,1,1,1,313
K15460,3,1.456027456027456,0.5291005291005291,0.48448448448448445,0.0,0.44244244244244246,1,1,0,1,314
K02945,3,1.4521187854521187,0.5432098765432098,0.5075075075075075,0.0,0.40140140140140135,1,1,0,1,315
K00791,3,1.448114781448115,0.2098765432098766,0.3523523523523524,0.0,0.8858858858858859,1,1,0,1,316
K25026,3,1.4441565913886292,0.8536155202821869,0.0,0.05300353356890464,0.5375375375375375,1,0,1,1,317
K01915,3,1.440392773726107,0.8447971781305115,0.12612612612612617,0.0,0.46946946946946944,1,1,0,1,318
K02355,3,1.44029744029744,0.4973544973544973,0.5325325325325325,0.0,0.4104104104104104,1,1,0,1,319
K08483,3,1.4367322058723708,0.5573192239858906,0.0,0.3568904593639576,0.5225225225225225,1,0,1,1,320
K00425,3,1.4360898000473972,0.0,0.7807807807807807,0.3710247349823321,0.2842842842842843,0,1,1,1,321
K03589,3,1.4341007674341009,0.28395061728395066,0.2492492492492493,0.0,0.9009009009009009,1,1,0,1,322
K07025,3,1.4262834262834263,0.015873015873015928,0.7457457457457457,0.0,0.6646646646646647,1,1,0,1,323
K23775,3,1.4258251184046236,0.0,0.21021021021021025,0.9293286219081272,0.2862862862862863,0,1,1,1,324
K02117,3,1.4233311217999087,0.28747795414462085,0.0,0.7314487632508834,0.4044044044044044,1,0,1,1,325
K07056,3,1.4211830878497547,0.22398589065255736,0.8888888888888888,0.0,0.30830830830830835,1,1,0,1,326
K00766,3,1.4209447542780875,0.781305114638448,0.5125125125125125,0.0,0.12712712712712715,1,1,0,1,327
K02110,3,1.416368749702083,0.7707231040564374,0.01501501501501501,0.0,0.6306306306306306,1,1,0,1,328
K07173,3,1.4161304161304162,0.6984126984126984,0.12212212212212215,0.0,0.5955955955955956,1,1,0,1,329
K02120,3,1.4135596137951851,0.5308641975308642,0.0,0.2720848056537103,0.6106106106106106,1,0,1,1,330
K00249,3,1.411648397514122,0.0,0.20020020020020024,0.6749116607773852,0.5365365365365365,0,1,1,1,331
K20680,3,1.4104104104104105,0.11111111111111116,0.6896896896896897,0.0,0.6096096096096096,1,1,0,1,332
K07335,3,1.4009238920899698,0.0,0.6396396396396397,0.2968197879858657,0.46446446446446443,0,1,1,1,333
K02687,3,1.3993040659707325,0.5784832451499118,0.6026026026026026,0.0,0.21821821821821819,1,1,0,1,334
K05799,3,1.3795633088919308,0.0,0.3633633633633634,0.3745583038869258,0.6416416416416417,0,1,1,1,335
K25307,3,1.3780447113780447,0.13580246913580252,0.6656656656656657,0.0,0.5765765765765766,1,1,0,1,336
K01893,3,1.377568044234711,0.25044091710758376,0.35035035035035034,0.0,0.7767767767767768,1,1,0,1,337
K02406,3,1.3759024041709553,0.0,0.5295295295295295,0.6501766784452296,0.19619619619619622,0,1,1,1,338
K03484,3,1.3713713713713716,0.5185185185185186,0.3573573573573574,0.0,0.49549549549549554,1,1,0,1,339
K04655,3,1.368940368940369,0.04761904761904767,0.6186186186186187,0.0,0.7027027027027026,1,1,0,1,340
K01534,3,1.362858736239184,0.7160493827160495,0.0,0.2544169611307421,0.39239239239239243,1,0,1,1,341
K06180,3,1.3615043615043616,0.24338624338624337,0.5485485485485486,0.0,0.5695695695695695,1,1,0,1,342
K02500,3,1.3600743600743601,0.29100529100529104,0.20120120120120122,0.0,0.8678678678678678,1,1,0,1,343
K00012,3,1.3572143572143571,0.12698412698412698,0.7837837837837838,0.0,0.4464464464464465,1,1,0,1,344
K02838,3,1.3478319308708,0.0,0.6746746746746747,0.4098939929328622,0.2632632632632632,0,1,1,1,345
K21934,3,1.3418223877587834,0.0,0.7287287287287287,0.05653710247349819,0.5565565565565566,0,1,1,1,346
K02003,3,1.3386243386243386,0.5608465608465609,0.7187187187187187,0.0,0.05905905905905906,1,1,0,1,347
K01142,3,1.3298536631869966,0.2627865961199295,0.5855855855855856,0.0,0.4814814814814815,1,1,0,1,348
K17108,3,1.3298386725948563,0.0,0.4154154154154154,0.88339222614841,0.031031031031030998,0,1,1,1,349
K01776,3,1.3293769960436626,0.4514991181657848,0.08008008008008005,0.0,0.7977977977977978,1,1,0,1,350
K23627,3,1.3134265007056527,0.0,0.8258258258258259,0.3074204946996466,0.18018018018018023,0,1,1,1,351
K03617,3,1.313027313027313,0.3650793650793651,0.44844844844844844,0.0,0.49949949949949946,1,1,0,1,352
K16408,3,1.3119309785976454,0.2028218694885362,0.15915915915915912,0.0,0.94994994994995,1,1,0,1,353
K10773,3,1.310405643738977,0.051146384479717866,0.6216216216216216,0.0,0.6376376376376376,1,1,0,1,354
K04068,3,1.3065446398779732,0.3315696649029982,0.17217217217217218,0.0,0.8028028028028028,1,1,0,1,355
K02483,3,1.3045903045903047,0.07936507936507942,0.6276276276276276,0.0,0.5975975975975976,1,1,0,1,356
K03973,3,1.2915636484541078,0.0,0.3873873873873874,0.20848056537102477,0.6956956956956957,0,1,1,1,357
K02372,3,1.2896706230039565,0.7231040564373898,0.3113113113113113,0.0,0.2552552552552553,1,1,0,1,358
K25089,3,1.2864292864292866,0.6878306878306879,0.43343343343343343,0.0,0.16516516516516522,1,1,0,1,359
K03593,3,1.2799466132799466,0.3580246913580247,0.3783783783783784,0.0,0.5435435435435436,1,1,0,1,360
K03177,3,1.2669812669812668,0.031746031746031744,0.6676676676676676,0.0,0.5675675675675675,1,1,0,1,361
K20534,3,1.2610705944039275,0.11992945326278659,0.4254254254254254,0.0,0.7157157157157157,1,1,0,1,362
K19158,3,1.2594573371958533,0.0,0.2852852852852853,0.7879858657243817,0.1861861861861862,0,1,1,1,363
K01066,3,1.2515342197320996,0.0,0.7687687687687688,0.26855123674911663,0.21421421421421416,0,1,1,1,364
K02014,3,1.2465398260451264,0.0,0.4054054054054054,0.3286219081272085,0.5125125125125125,0,1,1,1,365
K03501,3,1.2396682396682397,0.39682539682539686,0.5225225225225225,0.0,0.3203203203203203,1,1,0,1,366
K15633,3,1.2373775424423246,0.32098765432098764,0.5665665665665666,0.34982332155477036,0.0,1,1,1,0,367
K00297,3,1.2324228990895656,0.32451499118165783,0.4504504504504504,0.0,0.4574574574574575,1,1,0,1,368
K10112,3,1.2308022308022308,0.15873015873015872,0.30930930930930933,0.0,0.7627627627627628,1,1,0,1,369
K06217,3,1.228943228943229,0.8465608465608465,0.16216216216216217,0.0,0.22022022022022025,1,1,0,1,370
K07487,3,1.2191166431449116,0.0,0.2752752752752753,0.7526501766784452,0.1911911911911912,0,1,1,1,371
K02433,3,1.215310548643882,0.31040564373897706,0.8478478478478478,0.0,0.0570570570570571,1,1,0,1,372
K07486,3,1.2078745412078744,0.3950617283950617,0.4764764764764765,0.0,0.3363363363363363,1,1,0,1,373
K04720,3,1.1928468936713932,0.04585537918871252,0.0,0.45229681978798586,0.6946946946946947,1,0,1,1,374
K14417,3,1.1913149899015623,0.0,0.6296296296296297,0.36749116607773846,0.19419419419419415,0,1,1,1,375
K18707,3,1.1889508556175223,0.1499118165784833,0.8148148148148149,0.0,0.22422422422422428,1,1,0,1,376
K02907,3,1.1828495161828496,0.06172839506172845,0.7827827827827828,0.0,0.3383383383383384,1,1,0,1,377
K04759,3,1.182613709115476,0.0,0.7567567567567568,0.10954063604240283,0.3163163163163163,0,1,1,1,378
K24567,3,1.182039182039182,0.08994708994709,0.21421421421421416,0.0,0.8778778778778779,1,1,0,1,379
K06387,3,1.158543702713314,0.0,0.5255255255255256,0.5159010600706714,0.11711711711711714,0,1,1,1,380
K02337,3,1.1567758234424903,0.01763668430335097,0.2892892892892893,0.0,0.8498498498498499,1,1,0,1,381
K02341,3,1.155107488440822,0.36331569664902996,0.7787787787787788,0.0,0.013013013013013053,1,1,0,1,382
K01139,3,1.13661280327947,0.07054673721340388,0.5885885885885886,0.0,0.4774774774774775,1,1,0,1,383
K02028,3,1.1288907955574623,0.1128747795414462,0.6016016016016016,0.0,0.4144144144144144,1,1,0,1,384
K01811,3,1.1222619220263508,0.2522045855379189,0.14214214214214216,0.7279151943462898,0.0,1,1,1,0,385
K06168,3,1.1089184422517757,0.00881834215167554,0.47847847847847846,0.0,0.6216216216216216,1,1,0,1,386
K03590,3,1.1086598966457624,0.0,0.2942942942942943,0.12367491166077738,0.6906906906906907,0,1,1,1,387
K18954,3,1.105508335190314,0.0,0.7667667667667668,0.2826855123674912,0.056056056056056014,0,1,1,1,388
K00876,3,1.1041359380581994,0.0,0.5085085085085085,0.18021201413427557,0.4154154154154154,0,1,1,1,389
K03975,3,1.0965417714534322,0.0,0.4514514514514515,0.5229681978798586,0.12212212212212215,0,1,1,1,390
K06926,3,1.0892459007888926,0.345679012345679,0.41141141141141147,0.33215547703180215,0.0,1,1,1,0,391
K06079,3,1.0877874340771867,0.0,0.03003003003003002,0.9646643109540636,0.0930930930930931,0,1,1,1,392
K07718,3,1.0871824205157539,0.23633156966490299,0.6986986986986987,0.0,0.15215215215215216,1,1,0,1,393
K19635,3,1.0678735272374849,0.0,0.2902902902902903,0.5653710247349824,0.2122122122122122,0,1,1,1,394
K02036,3,1.0665903999237334,0.18871252204585542,0.5195195195195195,0.0,0.3583583583583584,1,1,0,1,395
K19651,3,1.0602369153605902,0.0,0.12512512512512508,0.667844522968198,0.26726726726726724,0,1,1,1,396
K02027,3,1.0592497259163927,0.8059964726631393,0.22122122122122123,0.0,0.03203203203203209,1,1,0,1,397
K02967,3,1.054195538294478,0.0,0.23723723723723722,0.13427561837455826,0.6826826826826826,0,1,1,1,398
K20615,3,1.0465703799037134,0.11463844797178135,0.6326326326326326,0.0,0.2992992992992993,1,1,0,1,399
K00882,3,1.046427379760713,0.20458553791887124,0.7427427427427428,0.0,0.09909909909909909,1,1,0,1,400
K02835,3,1.0441870441870442,0.05820105820105825,0.3983983983983984,0.0,0.5875875875875876,1,1,0,1,401
K06518,3,1.04342437675771,0.42680776014109345,0.10310310310310311,0.0,0.5135135135135135,1,1,0,1,402
K21071,3,1.0424233757567092,0.38977072310405647,0.39539539539539537,0.0,0.25725725725725723,1,1,0,1,403
K20678,3,1.0413270413270412,0.4126984126984127,0.0,0.0,0.6286286286286287,1,1,0,1,404
K07138,3,1.0372775602457582,0.0,0.18418418418418414,0.028268551236749095,0.8248248248248249,0,1,1,1,405
K19302,3,1.034415367748701,0.7971781305114638,0.028028028028028062,0.0,0.20920920920920916,1,1,0,1,406
K00859,3,1.0171600171600172,0.2063492063492064,0.03203203203203209,0.0,0.7787787787787788,1,1,0,1,407
K05592,3,1.0162066828733496,0.5097001763668431,0.3943943943943944,0.0,0.11211211211211214,1,1,0,1,408
K00287,3,1.0071500071500072,0.5396825396825398,0.2742742742742743,0.0,0.19319319319319317,1,1,0,1,409
K07979,3,0.995614662281329,0.09171075837742504,0.2702702702702703,0.0,0.6336336336336337,1,1,0,1,410
K01991,3,0.9912421255177439,0.0,0.19619619619619622,0.08833922261484095,0.7067067067067068,0,1,1,1,411
K01870,3,0.9892749892749894,0.22751322751322756,0.4964964964964965,0.0,0.2652652652652653,1,1,0,1,412
K00558,3,0.9866509619159796,0.0,0.3253253253253253,0.431095406360424,0.23023023023023026,0,1,1,1,413
K10119,3,0.9724247215413293,0.0,0.11311311311311312,0.22968197879858654,0.6296296296296297,0,1,1,1,414
K16511,3,0.9721149721149722,0.5767195767195767,0.10210210210210213,0.0,0.29329329329329334,1,1,0,1,415
K00133,3,0.9645359645359646,0.010582010582010581,0.16516516516516522,0.0,0.7887887887887888,1,1,0,1,416
K06147,3,0.9569092902426236,0.029982363315696703,0.3063063063063063,0.0,0.6206206206206206,1,1,0,1,417
K15967,3,0.9547250430642658,0.0,0.23123123123123124,0.03180212014134276,0.6916916916916918,0,1,1,1,418
K00604,3,0.9546689546689546,0.10582010582010581,0.4404404404404404,0.0,0.4084084084084084,1,1,0,1,419
K02529,3,0.9512846179512846,0.23456790123456794,0.7007007007007007,0.0,0.016016016016015988,1,1,0,1,420
K02013,3,0.9502359502359503,0.005291005291005346,0.9049049049049049,0.0,0.040040040040040026,1,1,0,1,421
K07171,3,0.9401782735116069,0.5537918871252205,0.0,0.0,0.38638638638638634,1,0,1,1,422
K03839,3,0.9329805996472663,0.7107583774250441,0.020020020020020013,0.0,0.2022022022022022,1,1,0,1,423
K15857,3,0.9274035940702607,0.5520282186948854,0.2122122122122122,0.0,0.16316316316316315,1,1,0,1,424
K05832,3,0.9231135897802565,0.435626102292769,0.1191191191191191,0.0,0.3683683683683684,1,1,0,1,425
K02884,3,0.9210128856771966,0.0,0.7047047047047047,0.1872791519434629,0.02902902902902904,0,1,1,1,426
K12573,3,0.9098622431955765,0.14109347442680775,0.6806806806806807,0.0,0.0880880880880881,1,1,0,1,427
K03699,3,0.8899852233185567,0.12522045855379194,0.0570570570570571,0.0,0.7077077077077076,1,1,0,1,428
K19092,3,0.8892425994899493,0.0,0.48348348348348347,0.3356890459363958,0.07007007007007005,0,1,1,1,429
K03424,3,0.8875065541732209,0.1657848324514991,0.3933933933933934,0.0,0.32832832832832837,1,1,0,1,430
K02171,3,0.88702129691529,0.0,0.41241241241241244,0.42756183745583043,0.0470470470470471,0,1,1,1,431
K02919,3,0.8859884619601934,0.0,0.3893893893893894,0.24734982332155475,0.2492492492492493,0,1,1,1,432
K01803,3,0.8842175508842175,0.41975308641975306,0.1501501501501501,0.0,0.31431431431431434,1,1,0,1,433
K01537,3,0.8836999543713325,0.0,0.1661661661661662,0.6254416961130742,0.09209209209209213,0,1,1,1,434
K03703,3,0.8833595500262167,0.0335097001763669,0.02202202202202197,0.0,0.8278278278278278,1,1,0,1,435
K15772,3,0.869180134197802,0.0,0.03503503503503502,0.09540636042402828,0.7387387387387387,0,1,1,1,436
K02892,3,0.8691306147136536,0.0,0.3743743743743744,0.14840989399293292,0.3463463463463463,0,1,1,1,437
K04043,3,0.8657228657228658,0.05291005291005291,0.11611611611611616,0.0,0.6966966966966968,1,1,0,1,438
K02342,3,0.8648171981505315,0.326278659611993,0.5025025025025025,0.0,0.036036036036036,1,1,0,1,439
K03588,3,0.86000286000286,0.021164021164021163,0.14614614614614618,0.0,0.6926926926926926,1,1,0,1,440
K03744,3,0.8556082584351136,0.0,0.4574574574574575,0.26501766784452296,0.13313313313313313,0,1,1,1,441
K17318,3,0.8514415475546218,0.0,0.31331331331331336,0.010600706713780883,0.5275275275275275,0,1,1,1,442
K00682,3,0.8425492630439626,0.0,0.07607607607607603,0.6713780918727915,0.09509509509509506,0,1,1,1,443
K21908,3,0.8411273464276998,0.0,0.0780780780780781,0.6219081272084805,0.14114114114114118,0,1,1,1,444
K07052,3,0.8406978406978407,0.3862433862433863,0.06606606606606602,0.0,0.3883883883883884,1,1,0,1,445
K03892,3,0.8403165069831737,0.10758377425044097,0.3833833833833834,0.0,0.34934934934934936,1,1,0,1,446
K00048,3,0.8395900527820434,0.4056437389770723,0.1971971971971972,0.23674911660777387,0.0,1,1,1,0,447
K02123,3,0.8357881691215026,0.5114638447971782,0.10710710710710714,0.0,0.2172172172172172,1,1,0,1,448
K03976,3,0.8322131655464989,0.09347442680776019,0.1921921921921922,0.0,0.5465465465465466,1,1,0,1,449
K09022,3,0.8240621573954907,0.29453262786596124,0.20320320320320318,0.0,0.3263263263263263,1,1,0,1,450
K03655,3,0.8208208208208208,0.0,0.5145145145145145,0.0,0.3063063063063063,1,1,0,1,451
K07001,3,0.8189141522474856,0.014109347442680775,0.5065065065065065,0.0,0.29829829829829835,1,1,0,1,452
K04517,3,0.8118118118118118,0.2592592592592593,0.041041041041041004,0.0,0.5115115115115115,1,1,0,1,453
K22132,3,0.8085704752371419,0.18694885361552027,0.09109109109109104,0.0,0.5305305305305306,1,1,0,1,454
K07499,3,0.7993647357604956,0.0,0.0030030030030030463,0.5371024734982333,0.2592592592592593,0,1,1,1,455
K09013,3,0.7847883218907954,0.0,0.2992992992992993,0.3533568904593639,0.13213213213213215,0,1,1,1,456
K01953,3,0.780161787228925,0.0,0.5925925925925926,0.16254416961130747,0.025025025025025016,0,1,1,1,457
K02761,3,0.7742654315092478,0.0,0.4044044044044044,0.11660777385159016,0.2532532532532532,0,1,1,1,458
K02600,3,0.7674989477109618,0.0,0.3423423423423423,0.14487632508833925,0.2802802802802803,0,1,1,1,459
K14445,3,0.7484627484627484,0.4021164021164021,0.2382382382382382,0.0,0.10810810810810811,1,1,0,1,460
K16003,3,0.7351637351637352,0.13756613756613756,0.3683683683683684,0.0,0.22922922922922928,1,1,0,1,461
K02237,3,0.728633395300062,0.5414462081128748,0.09709709709709713,0.0,0.09009009009009006,1,1,0,1,462
K01471,3,0.7207683874350542,0.2663139329805997,0.3473473473473474,0.0,0.10710710710710714,1,1,0,1,463
K21471,3,0.6700510033843368,0.24162257495590833,0.019019019019019034,0.0,0.4094094094094094,1,1,0,1,464
K06959,3,0.6524619857953191,0.3421516754850088,0.018018018018018056,0.0,0.29229229229229226,1,1,0,1,465
K25763,3,0.6474569807903142,0.45326278659611996,0.09609609609609615,0.0,0.09809809809809811,1,1,0,1,466
K01714,3,0.6462176462176462,0.2328042328042328,0.31931931931931934,0.0,0.09409409409409408,1,1,0,1,467
K02160,3,0.6002507639727899,0.49029982363315694,0.0,0.09893992932862195,0.011011011011010985,1,0,1,1,468
K12308,3,0.5897325897325897,0.3915343915343915,0.017017017017016967,0.0,0.1811811811811812,1,1,0,1,469
K07741,3,0.5810439414679697,0.0,0.08708708708708712,0.2897526501766784,0.20420420420420415,0,1,1,1,470
K00767,3,0.5795319128652462,0.5485008818342152,0.02102102102102099,0.0,0.010010010010010006,1,1,0,1,471
K02035,3,0.5751299002182394,0.0,0.06406406406406406,0.4770318021201413,0.034034034034034044,0,1,1,1,472
K05515,3,0.575003575003575,0.02645502645502651,0.27627627627627627,0.0,0.27227227227227224,1,1,0,1,473
K16113,3,0.5582685158656889,0.0,0.14314314314314314,0.02473498233215543,0.39039039039039036,0,1,1,1,474
K07461,3,0.5213729630690761,0.0,0.20820820820820818,0.1590106007067138,0.15415415415415412,0,1,1,1,475
K18680,3,0.5050288383621717,0.41093474426807763,0.02902902902902904,0.0,0.06506506506506504,1,1,0,1,476
K01928,3,0.4960198293531627,0.003527336860670194,0.4194194194194194,0.0,0.07307307307307309,1,1,0,1,477
K03495,3,0.480671147337814,0.21340388007054678,0.009009009009009028,0.0,0.2582582582582582,1,1,0,1,478
K10117,3,0.47626121831068835,0.17989417989417988,0.22922922922922928,0.06713780918727918,0.0,1,1,1,0,479
K03685,3,0.4110300776967445,0.27689594356261027,0.033033033033033066,0.0,0.10110110110110115,1,1,0,1,480
K01873,3,0.39491872825206153,0.15167548500881833,0.04404404404404405,0.0,0.19919919919919915,1,1,0,1,481
K02501,3,0.38872205538872207,0.12345679012345678,0.011011011011010985,0.0,0.2542542542542543,1,1,0,1,482
K02794,3,0.3806032180590484,0.0,0.09509509509509506,0.2614840989399293,0.024024024024024038,0,1,1,1,483
K06133,3,0.37427904094570763,0.022927689594356315,0.15315315315315314,0.0,0.19819819819819817,1,1,0,1,484
K03596,3,0.33867200533867203,0.0864197530864198,0.04604604604604601,0.0,0.20620620620620622,1,1,0,1,485
K15391,3,0.2020925519158734,0.0,0.07507507507507505,0.04593639575971731,0.08108108108108103,0,1,1,1,486
K02563,3,0.14104580771247432,0.09700176366843039,0.027027027027026973,0.0,0.017017017017016967,1,1,0,1,487
K01687,2,1.9050955717622384,0.9541446208112875,0.0,0.0,0.950950950950951,1,0,0,1,488
K02040,2,1.777539444206111,0.9647266313932981,0.0,0.0,0.8128128128128128,1,0,0,1,489
K03455,2,1.7717717717717718,0.0,0.9069069069069069,0.0,0.8648648648648649,0,1,0,1,490
K20836,2,1.7638026719298803,0.0,0.8768768768768769,0.8869257950530035,0.0,0,1,1,0,491
K02172,2,1.7327327327327327,0.0,0.9229229229229229,0.0,0.8098098098098099,0,1,0,1,492
K01662,2,1.7182897182897183,0.8994708994708995,0.0,0.0,0.8188188188188188,1,0,0,1,493
K03413,2,1.7027027027027026,0.0,0.7447447447447447,0.0,0.9579579579579579,0,1,0,1,494
K14747,2,1.6956956956956957,0.0,0.9429429429429429,0.0,0.7527527527527528,0,1,0,1,495
