feature,importance
K26364,0.02017630842266477
K14155,0.01071687600795324
K20930,0.007218261598782251
K22522,0.0067405862065886765
K07098,0.006618107162621661
K07484,0.0064964831701427965
K07027,0.006277427486179838
K01586,0.006182211294929091
K10206,0.005794403716824784
K17686,0.005699196403180857
K01658,0.00568739080312084
K07452,0.005657444492464367
K13560,0.005474275557426639
K01703,0.00539615544949177
K00262,0.005153427927779885
K01733,0.005119817035201734
K16407,0.004955955216385167
K15742,0.0048355113524234114
K07139,0.004816739761230225
K01710,0.004646367090546334
K02346,0.004596214403694974
K11072,0.004499962743774099
K16870,0.004257550203682208
K03111,0.004099601697273956
K03327,0.004046409868825504
K02564,0.003933818236083477
K00852,0.00384715032247614
K00602,0.0038439409306198617
K01955,0.0038265531370032073
K16031,0.0038040177629116378
K01961,0.0037969744123880953
K11068,0.003783842397264719
K00942,0.0036403710154118483
K06871,0.0035719980022667027
K02528,0.003517359824705359
K00609,0.0034249216677441773
K24559,0.00330355613863853
K04518,0.0032703568040465115
K01447,0.003211114693643614
K23747,0.0031719843395532363
K00784,0.0031186563498615803
K04085,0.003048974844218319
K20849,0.003037572311548478
K03654,0.0029123435807041813
K00243,0.002902765102539831
K24528,0.0027964495440360093
K16450,0.002790609473160513
K01704,0.0027887441478841985
K21175,0.0027698407062872877
K06142,0.002763741613455133
K24569,0.002705477877420851
K01448,0.0026877876767277377
K11148,0.0026586456958275244
K02897,0.0026371134621403867
K01925,0.0026322220296821036
K00974,0.0026237012033595982
K01372,0.0026079729769930694
K14747,0.002607722368293364
K21352,0.0026028493793564043
K01190,0.0025761054590359525
K09690,0.0025623150859081494
K05366,0.0025558705721008307
K01533,0.002549565498171859
K00937,0.0025419254107222735
K19055,0.00252869062900636
K00764,0.002522675241558257
K03575,0.002519514574082655
K01126,0.0024887870482232645
K07075,0.0024726358395146648
K05349,0.0024664524390709376
K02113,0.002456816132316072
K04079,0.0024526372339588915
K00950,0.0024490741928174277
K03555,0.0024202320134495965
K06158,0.002402309042195184
K09458,0.0023969796804275676
K01495,0.0023623896028486377
K02172,0.0023553229152422864
K00957,0.002346857420344597
K03698,0.0023388992031141307
K01696,0.0023286404877433356
K07107,0.0023067519484259993
K06223,0.0022824052156971515
K01912,0.002282308213303364
K24041,0.0022731793189814734
K01649,0.002249751118866086
K00688,0.002244248562491258
K23744,0.002192990456069935
K00969,0.0021875528405212643
K03671,0.0021823262035314704
K16032,0.0021768138399654606
K01442,0.0021724221102547166
K20572,0.0021173241672813726
K03455,0.0020913002927214694
K16899,0.002075970200687554
K02013,0.002067584961388618
K20170,0.0020450893391622373
K02469,0.0020244225288212404
K24180,0.0020210693114936853
K16411,0.0020209858091058378
K03465,0.0020011429944123598
K16401,0.001987843522147288
K03524,0.001976949052119035
K03615,0.001975948896644455
K05795,0.0019668864608402632
K00088,0.001961678502486826
K00286,0.0019470725674967005
K16007,0.0019371634475024212
K12906,0.0019336248965166863
K25706,0.0019283701466307251
K23367,0.0019127174834050612
K07056,0.0019098912673028053
K18887,0.001894089696657146
K24555,0.0018861223742163886
K02961,0.0018339706139759613
K23536,0.0018284290510065836
K01006,0.0018270506062516415
K12410,0.0018004223439691386
K00821,0.0017911332454925303
K15971,0.0017861085047219387
K04077,0.0017770019356162425
K17836,0.0017466564887092925
K01835,0.0017457466578675925
K20836,0.0017260806365834791
K01914,0.001708688647230026
K14742,0.0017035332131213226
K01271,0.0017027522548996425
K00759,0.0017024033505527838
K03614,0.0016955412897743864
K01588,0.0016923880569879091
K16000,0.001690415673929318
K20707,0.0016838456910638773
K00930,0.0016769450871173457
K02112,0.001676600432147084
K03547,0.0016765662253733795
K03797,0.0016703495858662381
K08384,0.0016581114282178727
K03536,0.0016556287535109497
K07271,0.0016517067831824425
K00826,0.0016479351541116452
K11070,0.0016447045939386306
K02837,0.0016416362204830061
K01992,0.001637235202532966
K01507,0.0016224016240003584
K23745,0.0016140181977499354
K19960,0.0016046484536421852
K00927,0.0016023140901296226
K01443,0.0015992985921881064
K00773,0.0015935079580411695
K02108,0.001590052791936466
K03718,0.0015831200691406137
K11991,0.001551069059744113
K02433,0.0015418221198118492
K16787,0.0015228604725213688
K02775,0.0015160337458186399
K02904,0.0015152969937623085
K07816,0.0015140644473273495
K23749,0.0015118048587924118
K02495,0.001502259420580449
K01868,0.0015014053823164113
K01808,0.0015005712540075086
K03569,0.0014887848581550157
K19955,0.001483605723756373
K01258,0.0014833765328404124
K19271,0.0014824420466599383
K07391,0.0014764187914671088
K01740,0.001472642591588331
K07451,0.0014702718286391226
K03217,0.0014675340552036905
K02315,0.001461458816267791
K20487,0.001449066720505336
K21064,0.0014489828675029947
K16402,0.0014471095212322922
K02034,0.0014397692165966961
K23627,0.0014283053003659426
K07317,0.0014276817514570811
K24557,0.001424814894798585
K19824,0.0014094047664239527
K00891,0.001406757689403214
K02503,0.0014054602761815603
K18682,0.001399888354253612
K24250,0.0013845999925910265
K01972,0.0013791806273145855
K21837,0.0013607183949136466
K05989,0.0013556670252853555
K18707,0.0013463651745400673
K19639,0.0013457591833436955
K02810,0.001340833012906502
K21038,0.0013242709824545144
