feature,mi_score
K01704,0.04972966329210693
K21934,0.04955583856091006
K02493,0.04946210570063303
K00610,0.04943167163986817
K06178,0.04936129930387101
K17828,0.049339767050176286
K02968,0.049095693960140574
K16964,0.04907044007459249
K12373,0.048974504385825623
K02037,0.04893368872001025
K01756,0.04889273067063504
K03976,0.04887277893943165
K03575,0.04887006892422785
K23749,0.04875539054079292
K03593,0.048209152839224556
K20707,0.048129400415722
K13280,0.0479314502177719
K01209,0.047812703224024755
K15418,0.04778816394106822
K01914,0.047451546072281525
K25026,0.04744325529507587
K00249,0.04737855982113115
K02109,0.04733579298148949
K03523,0.04691886326768491
K23875,0.046878134320705644
K02948,0.046876240959437654
K03521,0.04673296698803875
K22132,0.046647996981193485
K02124,0.046557472717875026
K18918,0.046514753488575034
K17318,0.04642083698840893
K00640,0.046397495168191805
K06925,0.046353687702508806
K20386,0.04634212094002321
K04486,0.046314348404753014
K08483,0.046260957433695404
K02647,0.04607685226942371
K00528,0.0460352850403567
K01193,0.045555236363471474
K23746,0.04554192287420045
K16117,0.04543175084307216
K03569,0.04538513946833578
K11175,0.04521191859198992
K00566,0.04519628029510181
K06518,0.0450977098840315
K02014,0.04505859968867143
K04517,0.044888659674981124
K04085,0.044518208080651656
K01785,0.04444382094889243
K02495,0.04434834458358261
K01588,0.044262723111544444
K01754,0.044251782084978375
K00937,0.04421946486516104
K07450,0.04419624887227647
K15971,0.04404687992695133
K05601,0.044000543161864636
K01835,0.04395946733953848
K01607,0.0439179723761689
K03617,0.04389291658364991
K00058,0.04371565415309786
K06997,0.04348485514617684
K02108,0.04342871490161726
K03484,0.04334299758244442
K03614,0.04307577943838781
K05914,0.04306695707202879
K00950,0.042883249317535954
K09768,0.042791957187653606
K07738,0.04275343957101119
K07000,0.042550257336579245
K03607,0.04248362836369979
K17836,0.04244502085121438
K07010,0.042218817942639486
K23367,0.04202361661547216
K03060,0.04185170820052986
K03324,0.04180989101716848
K06412,0.04178201091116329
K01142,0.041603316545888
K03925,0.04132633658140805
K00052,0.041110999256696035
K01972,0.04104295387615009
K01139,0.04099485977934303
K02340,0.0409187248916274
K23748,0.04086562830819984
K18682,0.04074586109284417
K06023,0.04073962583844737
K09903,0.04071907347414472
K06919,0.04068675625432783
K16419,0.04055812331319464
K01915,0.0405256904682616
K04751,0.04050927170184315
K06142,0.040492997466819114
K16109,0.04032213245220384
K07727,0.040062467348789044
K07335,0.039992225091046496
K03150,0.03994999301756441
K02992,0.03986755231012418
K11148,0.039620176223448045
K12340,0.03955441059073217
K16213,0.03954614339496465
K07452,0.039396106428219335
K00297,0.03930801346933488
K03527,0.03903745069877229
K23646,0.038668433142254655
K12911,0.03866831751713873
K00957,0.03864400733657858
K07301,0.038576323284519765
K01270,0.038425331336652935
K00290,0.03836381877514028
K00773,0.038357677264790224
K19420,0.038218882692704126
K03525,0.03810185562255208
K00012,0.03806026543849872
K01854,0.03802647824938066
K01372,0.03782303585843816
K02025,0.037800377586699074
K15460,0.03774024827565059
K16398,0.03749595111039761
K02190,0.03744735965555579
K19310,0.037333656807478244
K23876,0.03723226803421453
K00789,0.03690402278409399
K07085,0.036738042930614556
K03637,0.03669332491714661
K03531,0.036624032315684785
K03216,0.036443762558209025
K21572,0.03643767778649942
K03565,0.03635026519908657
K03629,0.03633584096591247
K01755,0.03619006660138835
K02434,0.03614708296465419
K02574,0.03592100695732858
K07098,0.035908044191608424
K06950,0.0355946839747554
K18220,0.03558228318110457
K00927,0.03552252052338334
K08986,0.03537470719227853
K00975,0.03535429935937118
K21179,0.0353044360282575
K14652,0.03523456955214099
K03978,0.03510008308952939
K07095,0.034985119641313345
K01176,0.03486991684373808
K00876,0.034644939275010556
K02028,0.03463291426298576
K03615,0.03448875865007994
K07263,0.03444427188684318
K00971,0.03431575457082592
K02355,0.03427508343640495
K21471,0.03417932821052205
K00604,0.034158446601017856
K09811,0.034109855146176704
K07720,0.03404472929980096
K00703,0.03399370971753113
K02117,0.03395075498707656
K03320,0.03372461266534588
K18581,0.03370435786567927
K02945,0.03369233285365403
K00995,0.03366151876034018
K01670,0.033617436685008384
K06871,0.03356834122045904
K01091,0.033419732190428375
K16394,0.03328394601918405
K02909,0.033200347986669376
K02954,0.03313606042238204
K15572,0.03296470400102569
K01534,0.03295695711827862
K06221,0.032915621139442575
K16113,0.03214561568193708
K06933,0.03197947684392344
K07052,0.03124369642064262
K25088,0.0311471928085143
K07171,0.0310201063533031
K07498,0.030926580087901723
K01875,0.030725012354164916
K06421,0.030711893154464764
K08659,0.030681079061150474
K03705,0.0306789399965115
