feature,p_value,u_stat,cohens_d,cohens_d_raw,mean_diff,ad_mean,control_mean,direction,p_adj
K01955,7.606832955213033e-05,1677.0,0.6452846246333801,0.6452846246333801,0.2541695182835202,5.109297257127151,4.855127738843631,up,0.0023640057111695137
K20074,0.005232469419121471,1519.0,0.6448756660285365,0.6448756660285365,0.14892020697274155,5.804688479648463,5.655768272675721,up,0.01849649808103423
K03614,0.0016139135276838994,1568.0,0.6448616161447779,0.6448616161447779,0.19286092574796498,4.962285306841533,4.769424381093568,up,0.00835549720041074
K02004,0.0028457834832734865,1545.0,0.6439482498227651,0.6439482498227651,0.09271395712397634,7.560014598766789,7.4673006416428125,up,0.0121895937475721
K19302,0.0010162130226736051,1586.0,0.6438557271010094,0.6438557271010094,0.13590524575313,5.280823684896049,5.144918439142919,up,0.006615446162454411
K01710,0.0004788888489884619,1614.0,0.6428564031804986,0.6428564031804986,0.20412684165044936,5.136951030671604,4.932824189021154,up,0.00440376808685194
K00003,0.0011878029613755533,1580.0,0.64269499207164,0.64269499207164,0.20645489037907527,5.364315465961355,5.15786057558228,up,0.007004308942640595
K03315,0.0005961644673633037,1606.0,0.6408300320586144,0.6408300320586144,0.22489708428254396,4.349266551186843,4.124369466904299,up,0.004839236262856447
K21175,0.0002364670819657711,1639.0,0.6405660316252162,0.6405660316252162,0.15313177738677464,5.18383891658592,5.030707139199145,up,0.0029614686931903715
K01756,3.0443323731760213e-05,1706.0,0.6397936095454189,0.6397936095454189,0.14530922219301257,5.342169477464003,5.19686025527099,up,0.0020334559729452265
K01695,0.00336408412650825,1538.0,0.638287201791141,0.638287201791141,0.11382720112404865,5.142129072136008,5.028301871011959,up,0.0135698485471115
K20930,4.4705173428846296e-05,1694.0,0.638280478747416,0.638280478747416,0.17804629400485883,5.201564062755823,5.023517768750964,up,0.0022610501176512647
K00655,0.0007597856126408055,1597.0,0.6369897065396186,0.6369897065396186,0.13616642824258385,5.734460076941805,5.598293648699221,up,0.005581665254875191
K00766,0.0024607277691069637,1551.0,0.6359591583852399,0.6359591583852399,0.12699088307634376,5.117496166575417,4.990505283499073,up,0.0110438806019647
K07105,0.0032851239490646034,1539.0,0.6357827335352608,0.6357827335352608,0.29319580567859216,5.394356240712179,5.101160435033587,up,0.013333141953765289
K07098,7.844780696986501e-05,1676.0,0.6339853452539602,0.6339853452539602,0.1767327012935347,5.654658771286945,5.47792606999341,up,0.0023640057111695137
K04041,0.0009148914914127304,1590.0,0.6335862185805243,0.6335862185805243,0.25645926917883966,4.94753858666739,4.69107931748855,up,0.006233587104703319
K01126,0.0005493617336653793,1609.0,0.6315338343770529,0.6315338343770529,0.17660805499220444,5.301089491699706,5.124481436707502,up,0.00460134190936289
K05349,0.00019295801961271718,1646.0,0.6309317385014613,0.6309317385014613,0.32418668762975944,6.269527204405771,5.945340516776011,up,0.0028258087845800914
K02110,0.006701637739235065,1508.0,0.6309229108963934,0.6309229108963934,0.1839165217261005,5.636462182944898,5.452545661218798,up,0.021706043416487956
K01778,0.002021393179731879,1559.0,0.6304326872594156,0.6304326872594156,0.0816831541152192,5.618412764660598,5.536729610545379,up,0.009665934659445166
K00865,0.0008451346696014137,1593.0,0.6302068743799925,0.6302068743799925,0.14917587319729542,5.171030130105257,5.021854256907962,up,0.005943059307624915
