feature,p_value,u_stat,cohens_d,cohens_d_raw,log2_fc,ad_mean,control_mean,direction,p_adj
f__Propionibacteriaceae,0.7892092446575114,2307.0,0.043142254958619966,-0.043142254958619966,0.0,-2.1879324195491487,-2.1007225620158025,down,0.9626151459356797
f__FGB45628,0.9334197895488263,2392.0,0.0038135007938663343,0.0038135007938663343,0.0,-2.9172859876056907,-2.9231037578597716,up,0.9726508959978485
f__Staphylococcaceae,0.9035822484778409,2342.0,0.06533420049282049,0.06533420049282049,0.0,-3.9239637449724274,-3.9815243165998706,up,0.9646785570937803
f__Fusobacteriaceae,0.7382497780183291,2291.0,0.13045621640509983,-0.13045621640509983,0.0,-0.8070851031972777,-0.4151455238468215,down,0.950496219073955
f__Candidatus_Nanogingivalaceae,0.3021864254541431,2124.0,0.2099515821640263,-0.2099515821640263,0.0,-3.1589550878729082,-2.566381143691624,down,0.9473606692385368
f__Bacillales_unclassified,0.5643132967775745,2233.0,0.02925831142867339,-0.02925831142867339,0.0,-1.593544419751913,-1.5261664543765103,down,0.9473606692385368
f__FGB4806,0.4105656995624295,2174.0,0.08491230412839416,-0.08491230412839416,-1.4417552284831614,0.22153028256591523,0.6017895910553275,down,0.9473606692385368
f__Micrococcaceae,0.5146364163271635,2215.0,0.05786552003941468,-0.05786552003941468,0.0,-0.9455208283308942,-0.7630617615863342,down,0.9473606692385368
f__FGB4605,0.6884154196466701,2468.0,0.06293410095768102,0.06293410095768102,0.0,-0.44786346427637347,-0.5100244047110335,up,0.9473606692385368
f__FGB3072,0.71006682683083,2461.0,0.08850612039332056,0.08850612039332056,0.0,-2.33055587996557,-2.5397373657548252,up,0.950496219073955
f__FGB2984,0.5785110427843865,2238.0,0.020288390608676585,-0.020288390608676585,0.0,-2.625269755823151,-2.5906951230966704,down,0.9473606692385368
f__FGB1201,0.9135150831631654,2345.0,0.16611069949718785,0.16611069949718785,0.14159025876650938,1.0073863758844757,0.9132152559261385,up,0.964980721651231
f__FGB45503,0.27012811422075667,2107.0,0.03739399896820142,-0.03739399896820142,-0.04453190393305952,0.7395698860326418,0.7627542883328862,down,0.9473606692385368
f__FGB72924,0.5813706134190317,2504.0,0.1588545225755031,0.1588545225755031,0.0,-1.67696238053007,-1.9418122002248754,up,0.9473606692385368
f__FGB52309,0.7699804318123871,2301.0,0.06687885578505695,0.06687885578505695,0.0,-0.2153677334865446,-0.24161845833129714,up,0.950593125694305
f__FGB16911,0.7382497780183291,2452.0,0.1404859243803656,0.1404859243803656,0.0,-1.9502722517583833,-2.0400357255342993,up,0.950496219073955
f__FGB2997,0.10241314683506612,1980.0,0.04145323700667949,-0.04145323700667949,0.0,-1.371443467570788,-1.3303093624079039,down,0.9473606692385368
f__FGB2930,0.9966671262860999,2373.0,0.1271452530079443,0.1271452530079443,0.0,-2.22318812352152,-2.3523429950280175,up,1.0
f__FGB3625,0.5871095011085609,2241.0,0.02066193902763285,-0.02066193902763285,0.0,-1.9348186359617168,-1.9151710494354104,down,0.9473606692385368
f__FGB629,0.38493072485175206,2163.0,0.18264462748609742,-0.18264462748609742,-0.06427323618550869,3.1304194003159345,3.27303536893369,down,0.9473606692385368
f__Muribaculaceae,0.3201441635535237,2133.0,0.18013772104004022,-0.18013772104004022,0.0,-1.804801051077134,-1.437316487324544,down,0.9473606692385368
f__Bacteroidales_unclassified,0.3140822675617376,2130.0,0.2996473233845901,-0.2996473233845901,0.0,-1.4515085118410127,-1.2551943075653786,down,0.9473606692385368
f__FGB1474,0.12120810901319151,2000.0,0.2477986918803609,-0.2477986918803609,0.0,-2.008833450594033,-1.6519043995166691,down,0.9473606692385368
f__FGB1425,0.12221438188458689,2001.0,0.3844834326889816,-0.3844834326889816,0.0,-0.4720290824924689,-0.20104744248106998,down,0.9473606692385368
f__FGB544,0.369139048339002,2156.0,0.12788575558669707,-0.12788575558669707,-0.01411018115990744,3.7850226459081586,3.8222234269235793,down,0.9473606692385368
f__FGB9583,0.039863770819895665,1879.0,0.5279126154429353,-0.5279126154429353,-1.3853039866073251,0.20689595253371643,0.5404680777093209,down,0.9473606692385368
f__FGB28369,0.369139048339002,2156.0,0.1278857555794077,-0.1278857555794077,-0.015135579163553483,3.5273408624757847,3.5645416434889845,down,0.9473606692385368
f__FGB1473,0.10507466466872127,1983.0,0.3838540550105673,-0.3838540550105673,-0.5595945252977195,0.3364406322175523,0.4958646833604825,down,0.9473606692385368
f__FGB668,0.30414796634656915,2125.0,0.021602804577835442,-0.021602804577835442,-0.013205011761223458,1.8160261764767838,1.8327245982329428,down,0.9473606692385368
f__Candidatus_Borkfalkiaceae,0.37360930935934156,2158.0,0.08678127377430103,-0.08678127377430103,0.0,-1.24714278048921,-1.2038535922394749,down,0.9473606692385368
f__FGB3009,0.7162971087026041,2284.0,0.045702939455378455,0.045702939455378455,0.0,-3.930877651117786,-3.9777633107532435,up,0.950496219073955
f__FGB1374,0.3021864254541431,2124.0,0.1934114537499662,-0.1934114537499662,0.0,-0.5925172200438404,-0.4844422925030538,down,0.9473606692385368
f__FGB2834,0.7892092446575114,2307.0,0.010537023080288678,-0.010537023080288678,0.0,-2.654299940961623,-2.6417056546038746,down,0.9626151459356797
f__Saccharomycetaceae,0.4750462477108389,2200.0,0.03796266042114621,-0.03796266042114621,0.0,-0.4739065304976851,-0.45100349049005795,down,0.9473606692385368
f__FGB2345,0.6609508617844958,2266.0,0.023018581665040082,-0.023018581665040082,0.0,-1.364403949216554,-1.3570209828525537,down,0.9473606692385368
f__Comamonadaceae,0.4673337292145693,2197.0,0.07891720507430396,-0.07891720507430396,0.0,-0.6738845485760364,-0.6073263430178903,down,0.9473606692385368
f__Yeguiaceae,0.2101529536455924,2071.0,0.12787480052923308,-0.12787480052923308,0.0,-3.547614257381334,-3.4330444912032654,down,0.9473606692385368
f__FGB11257,0.5391882118918248,2224.0,0.032975149444384365,0.032975149444384365,0.0,-1.5055859857970784,-1.5214602720225063,up,0.9473606692385368
