feature,correlation,correlation_raw,p_value,direction,p_adj
f__FGB82363,0.13359686441001495,0.13359686441001495,0.11040962426419872,positive,0.9733095751277009
f__FGB1779,0.131662030585834,0.131662030585834,0.11571179947847737,positive,0.9733095751277009
f__Pasteurellaceae,0.12912943295486556,-0.12912943295486556,0.12294883624560375,negative,0.9733095751277009
f__FGB10314,0.12756062715841435,-0.12756062715841435,0.12760420738278563,negative,0.9733095751277009
f__Streptococcaceae,0.1263402315554887,-0.1263402315554887,0.13131857818380582,negative,0.9733095751277009
f__FGB1872,0.12585014652023457,-0.12585014652023457,0.13283331843941523,negative,0.9733095751277009
f__Veillonellaceae,0.12395498523076914,-0.12395498523076914,0.1388170077285302,negative,0.9733095751277009
f__FGB3038,0.12028870433858892,0.12028870433858892,0.15097274140403275,positive,0.9733095751277009
f__Eubacteriales_unclassified,0.11938243700258074,0.11938243700258074,0.1540976916393887,positive,0.9733095751277009
f__FGB1474,0.11850294739001425,-0.11850294739001425,0.15717656935059846,negative,0.9733095751277009
f__FGB7869,0.11806985202092435,-0.11806985202092435,0.158709577430366,negative,0.9733095751277009
f__Porphyromonadaceae,0.11671596854015598,0.11671596854015598,0.16357407420213038,positive,0.9733095751277009
f__Caulobacteraceae,0.1163507361090697,-0.1163507361090697,0.16490520102636638,negative,0.9733095751277009
f__FGB10312,0.11414787717333764,0.11414787717333764,0.17310528233248088,positive,0.9733095751277009
f__FGB1262,0.11280286736647463,0.11280286736647463,0.1782581411994644,positive,0.9733095751277009
f__Clostridia_unclassified,0.11111961193381836,-0.11111961193381836,0.18486484888644,negative,0.9733095751277009
f__FGB2960,0.11034886162757371,-0.11034886162757371,0.18794914160927392,negative,0.9733095751277009
f__Tropherymataceae,0.10550572356611984,-0.10550572356611984,0.20819285006774085,negative,0.9733095751277009
f__FGB2801,0.10525068266637934,-0.10525068266637934,0.20930063533418325,negative,0.9733095751277009
f__FGB73223,0.10407925339387666,0.10407925339387666,0.21444306907760627,positive,0.9733095751277009
f__Oxalobacteraceae,0.10251465154444266,0.10251465154444266,0.2214511811801298,positive,0.9733095751277009
f__Candidatus_Nanogingivalaceae,0.1006030980586996,-0.1006030980586996,0.23023177259201993,negative,0.9733095751277009
f__Akkermansiaceae,0.09915634476603757,0.09915634476603757,0.23703818206070237,positive,0.9733095751277009
f__FGB79245,0.09497733674198053,-0.09497733674198053,0.2574845023517112,negative,0.9733095751277009
f__FGB2959,0.09486139101125432,0.09486139101125432,0.25806852958230564,positive,0.9733095751277009
f__FGB1374,0.09274858378045699,-0.09274858378045699,0.2688702209457377,negative,0.9733095751277009
f__Rikenellaceae,0.09203395431471056,0.09203395431471056,0.2725922758926017,positive,0.9733095751277009
f__FGB2942,0.09007847125197344,-0.09007847125197344,0.28295480702517267,negative,0.9733095751277009
f__FGB2952,0.09003753785055583,0.09003753785055583,0.2831745068376531,positive,0.9733095751277009
f__FGB1211,0.08868478583945498,0.08868478583945498,0.2904994167996118,positive,0.9733095751277009
f__Lawsonellaceae,0.08772532393993257,-0.08772532393993257,0.2957705246577232,negative,0.9733095751277009
f__FGB629,0.0876262601980432,-0.0876262601980432,0.296318348172948,negative,0.9733095751277009
f__FGB24517,0.08762398301880292,0.08762398301880292,0.296330948890669,positive,0.9733095751277009
f__FGB38642,0.08653644725241465,0.08653644725241465,0.3023893512479244,positive,0.9733095751277009
f__FGB3047,0.08653453273332809,0.08653453273332809,0.30240008795247625,positive,0.9733095751277009
f__Muribaculaceae,0.08643258461159535,-0.08643258461159535,0.30297217978097185,negative,0.9733095751277009
f__Succinivibrionaceae,0.0863308769969036,-0.0863308769969036,0.3035436309683605,negative,0.9733095751277009
f__FGB2949,0.08573933766713156,0.08573933766713156,0.3068812731692188,positive,0.9733095751277009
f__FGB2937,0.08462083966889129,-0.08462083966889129,0.31325765969252184,negative,0.9733095751277009
f__FGB2898,0.0844926679331185,0.0844926679331185,0.31399381842902496,positive,0.9733095751277009
f__Nitrobacteraceae,0.08157747383896462,0.08157747383896462,0.33104103242265404,positive,0.9733095751277009
f__FGB73902,0.08156761357508506,0.08156761357508506,0.3310996791849537,positive,0.9733095751277009
f__FGB1201,0.07974682134085087,0.07974682134085087,0.34204325533931657,positive,0.9733095751277009
f__Lactobacillaceae,0.07896008098979898,0.07896008098979898,0.3468418475294247,positive,0.9733095751277009
f__FGB1380,0.07894352598154382,0.07894352598154382,0.3469432753664802,positive,0.9733095751277009
f__FGB77241,0.0780751270342871,-0.0780751270342871,0.3522898801752165,negative,0.9733095751277009
f__Acidaminococcaceae,0.07801936405242126,-0.07801936405242126,0.3526349586388772,negative,0.9733095751277009
f__FGB3004,0.07645014246537572,-0.07645014246537572,0.3624324261350293,negative,0.9733095751277009
f__FGB72924,0.07628399047593828,0.07628399047593828,0.3634795834982196,positive,0.9733095751277009
f__Moraxellaceae,0.0759100273449881,-0.0759100273449881,0.3658432933737255,negative,0.9733095751277009
f__FGB1258,0.07465091319193537,-0.07465091319193537,0.37387132421631036,negative,0.9733095751277009
f__FGB3040,0.07449457166527292,-0.07449457166527292,0.3748756196131388,negative,0.9733095751277009
f__Aerococcaceae,0.07438037025654892,-0.07438037025654892,0.3756102599862239,negative,0.9733095751277009
f__FGB1765,0.07384499977819282,-0.07384499977819282,0.3790659315502123,negative,0.9733095751277009
f__Corynebacteriaceae,0.0736975120541301,0.0736975120541301,0.3800213145224229,positive,0.9733095751277009
f__Feifaniaceae,0.07274445609982547,0.07274445609982547,0.38623017316232183,positive,0.9733095751277009
f__FGB4405,0.07136940186936559,0.07136940186936559,0.39529544456422677,positive,0.9733095751277009
f__Carnobacteriaceae,0.07103330966223868,-0.07103330966223868,0.3975303854815945,negative,0.9733095751277009
f__FGB3172,0.07091217117657897,0.07091217117657897,0.39833777471480464,positive,0.9733095751277009
f__Oscillospiraceae,0.07052637097130442,0.07052637097130442,0.4009156416489937,positive,0.9733095751277009
f__Neisseriaceae,0.06988357402244229,0.06988357402244229,0.405232680678398,positive,0.9733095751277009
f__FGB3048,0.06865402776112282,-0.06865402776112282,0.4135665164294413,negative,0.9733095751277009
f__FGB2906,0.06859686047010907,0.06859686047010907,0.41395642146112116,positive,0.9733095751277009
f__FGB15212,0.06767728125240921,0.06767728125240921,0.42025785909082647,positive,0.9733095751277009
f__FGB16911,0.06750596407565883,0.06750596407565883,0.4214379438568827,positive,0.9733095751277009
f__Bacteroidaceae,0.06735210230210051,0.06735210230210051,0.42249942790738265,positive,0.9733095751277009
f__Actinomycetaceae,0.06451930832036838,-0.06451930832036838,0.4423179463920639,negative,0.9733095751277009
f__FGB3054,0.06403153909494795,0.06403153909494795,0.4457827502168728,positive,0.9733095751277009
f__Peptostreptococcaceae,0.06374611949824596,-0.06374611949824596,0.44781726429316104,negative,0.9733095751277009
f__FGB72899,0.06342287505161442,-0.06342287505161442,0.45012769067469816,negative,0.9733095751277009
f__FGB78857,0.0634228750411853,-0.0634228750411853,0.4501276907493469,negative,0.9733095751277009
f__FGB2947,0.06342287503766922,-0.06342287503766922,0.45012769077451537,negative,0.9733095751277009
f__FGB3071,0.06342287490788584,-0.06342287490788584,0.4501276917034974,negative,0.9733095751277009
f__FGB11739,0.06342287439725641,-0.06342287439725641,0.4501276953585481,negative,0.9733095751277009
f__FGB1780,0.06288295885086033,0.06288295885086033,0.4540016650595524,positive,0.9733095751277009
f__Fusobacteriaceae,0.06270618830821832,-0.06270618830821832,0.45527404874938365,negative,0.9733095751277009
f__FGB79015,0.06239502971819642,-0.06239502971819642,0.4575185674418506,negative,0.9733095751277009
f__FGB8294,0.06239502943318512,-0.06239502943318512,0.4575185695005656,negative,0.9733095751277009
f__Marinilabiliaceae,0.06239502821282334,-0.06239502821282334,0.4575185783155878,negative,0.9733095751277009
f__FGB2941,0.06173007383764358,-0.06173007383764358,0.46233571524840106,negative,0.9733095751277009
f__FGB2889,0.06173007381129794,-0.06173007381129794,0.46233571543980945,negative,0.9733095751277009
f__FGB2950,0.06173007356506865,-0.06173007356506865,0.4623357172287404,negative,0.9733095751277009
f__FGB2921,0.06173006376155609,-0.06173006376155609,0.4623357884542286,negative,0.9733095751277009
f__FGB3023,0.061493082713056174,0.061493082713056174,0.46405929643320043,positive,0.9733095751277009
f__FGB544,0.06147536499312307,-0.06147536499312307,0.46418829531892253,negative,0.9733095751277009
f__FGB28369,0.0614753649896325,-0.0614753649896325,0.46418829534433853,negative,0.9733095751277009
f__Yeguiaceae,0.06147011873796501,-0.06147011873796501,0.4642264959570935,negative,0.9733095751277009
f__FGB73062,0.06136244613037306,-0.06136244613037306,0.46501089698117026,negative,0.9733095751277009
f__FGB2930,0.0611207350994562,0.0611207350994562,0.4667744283851865,positive,0.9733095751277009
f__FGB2846,0.06094872369549466,-0.06094872369549466,0.46803166160483256,negative,0.9733095751277009
f__FGB1538,0.0609272365292316,0.0609272365292316,0.4681888418194304,positive,0.9733095751277009
f__Eubacteriales_incertae_sedis,0.06068369934313938,0.06068369934313938,0.4699723545160821,positive,0.9733095751277009
f__FGB10325,0.060674017567929894,-0.060674017567929894,0.4700433344050483,negative,0.9733095751277009
f__FGB2165,0.060665591686986514,-0.060665591686986514,0.47010511173907826,negative,0.9733095751277009
f__FGB1207,0.059982029577815524,-0.059982029577815524,0.47513164515487494,negative,0.9733095751277009
f__FGB67123,0.05975184156387005,-0.05975184156387005,0.47683086367987726,negative,0.9733095751277009
f__FGB1670,0.05956305400225073,0.05956305400225073,0.47822692293977453,positive,0.9733095751277009
f__Pseudomonadaceae,0.05950843193479378,-0.05950843193479378,0.47863125783867577,negative,0.9733095751277009
f__Methylobacteriaceae,0.05945432156099336,-0.05945432156099336,0.47903198708002365,negative,0.9733095751277009
f__Methanomicrobiaceae,0.059404439419420696,-0.059404439419420696,0.4794015634730019,negative,0.9733095751277009
f__Dysgonomonadaceae,0.059360316468134916,-0.059360316468134916,0.4797285983405583,negative,0.9733095751277009
f__FGB38791,0.05911065061586644,-0.05911065061586644,0.48158136254426664,negative,0.9733095751277009
f__FGB529,0.05780249628669836,0.05780249628669836,0.4913518072855078,positive,0.9733095751277009
f__Clostridiaceae,0.05771560847415052,-0.05771560847415052,0.4920044706042186,negative,0.9733095751277009
f__FGB83839,0.057015043947222815,-0.057015043947222815,0.4972835765729616,negative,0.9733095751277009
f__Sutterellaceae,0.05678214090932032,-0.05678214090932032,0.49904520614671105,negative,0.9733095751277009
f__FGB9714,0.0562791798923955,-0.0562791798923955,0.5028606610373347,negative,0.9733095751277009
f__Candidatus_Gastranaerophilales_unclassified,0.05622898548114534,0.05622898548114534,0.5032422704266534,positive,0.9733095751277009
f__FGB2915,0.0559626523137274,0.0559626523137274,0.505269631507847,positive,0.9733095751277009
f__FGB1249,0.05586824899948511,-0.05586824899948511,0.5059892615841853,negative,0.9733095751277009
f__Desulfovibrionaceae,0.05446267019484101,0.05446267019484101,0.5167666832351984,positive,0.9733095751277009
f__FGB4355,0.05348931138823751,0.05348931138823751,0.524298374581111,positive,0.9733095751277009
f__FGB2875,0.05336645541914579,0.05336645541914579,0.5252529539688843,positive,0.9733095751277009
f__FGB2917,0.05225802275450039,0.05225802275450039,0.5339049682155871,positive,0.9733095751277009
f__FGB14936,0.05201411315936307,-0.05201411315936307,0.535818351140449,negative,0.9733095751277009
f__Campylobacteraceae,0.05164948607008833,-0.05164948607008833,0.5386850767372257,negative,0.9733095751277009
f__FGB1359,0.05115116480497732,0.05115116480497732,0.542615181682054,positive,0.9733095751277009
f__Candidatus_Nanoperiomorbaceae,0.05068909813866003,0.05068909813866003,0.5462719465206612,positive,0.9733095751277009
f__Bacteria_unclassified,0.05068785863611304,0.05068785863611304,0.5462817720868126,positive,0.9733095751277009
f__FGB9119,0.04911393831210882,0.04911393831210882,0.5588277145214324,positive,0.9733095751277009
f__FGB40183,0.04887339377807141,0.04887339377807141,0.5607572568292142,positive,0.9733095751277009
f__Erysipelotrichaceae,0.04798632607926615,-0.04798632607926615,0.5679003800598554,negative,0.9733095751277009
f__FGB79294,0.04706167430167583,0.04706167430167583,0.575391693764827,positive,0.9733095751277009
f__Morganellaceae,0.04624487431297222,0.04624487431297222,0.5820474020107683,positive,0.9733095751277009
f__FGB1787,0.045354857026152766,-0.045354857026152766,0.5893399703302564,negative,0.9733095751277009
f__FGB1705,0.045312855305405825,-0.045312855305405825,0.5896851493153881,negative,0.9733095751277009
f__Coprobacillaceae,0.04522428595502849,-0.04522428595502849,0.5904133329309281,negative,0.9733095751277009
f__FGB2936,0.044213239307615296,0.044213239307615296,0.598754636337584,positive,0.9733095751277009
f__FGB1355,0.04389120623053122,-0.04389120623053122,0.6014225220955678,negative,0.9733095751277009
f__FGB10341,0.04313720645249547,0.04313720645249547,0.607689700854467,positive,0.9733095751277009
f__FGB2378,0.042593384083778156,-0.042593384083778156,0.612227713015572,negative,0.9733095751277009
f__FGB3072,0.042587314529248,0.042587314529248,0.6122784449655179,positive,0.9733095751277009
f__Candidatus_Borkfalkiaceae,0.0417588156532376,-0.0417588156532376,0.6192205721429188,negative,0.9733095751277009
f__FGB1354,0.041265139288053726,-0.041265139288053726,0.6233732536882355,negative,0.9733095751277009
f__FGB4806,0.040860992692767995,-0.040860992692767995,0.6267816823681126,negative,0.9733095751277009
f__FGB1298,0.04030324354367631,-0.04030324354367631,0.6314985061018851,negative,0.9733095751277009
f__FGB3012,0.03978809744415509,-0.03978809744415509,0.6358682730743949,negative,0.9733095751277009
f__Puniceicoccaceae,0.039566462190414875,-0.039566462190414875,0.6377521884571852,negative,0.9733095751277009
f__Victivallaceae,0.03944104577483437,0.03944104577483437,0.6388192644776025,positive,0.9733095751277009
f__Candidatus_Saccharimonadaceae,0.0389188214111085,-0.0389188214111085,0.6432704262780288,negative,0.9733095751277009
f__Comamonadaceae,0.03798038622991172,-0.03798038622991172,0.6513009795700063,negative,0.9733095751277009
f__FGB667,0.03795600183369086,-0.03795600183369086,0.6515101859825386,negative,0.9733095751277009
f__FGB1260,0.03774782631104606,-0.03774782631104606,0.6532973358402826,negative,0.9733095751277009
f__Turicibacteraceae,0.03740796179754334,0.03740796179754334,0.6562192417984459,positive,0.9733095751277009
f__FGB2890,0.03705889783968428,0.03705889783968428,0.6592256636831724,positive,0.9733095751277009
f__Enterobacteriaceae,0.03664782395605846,0.03664782395605846,0.6627731595866373,positive,0.9733095751277009
f__FGB10477,0.03563830481306499,-0.03563830481306499,0.6715168173865002,negative,0.9733095751277009
f__FGB52309,0.032193249030844806,0.032193249030844806,0.7016816718722837,positive,0.9733095751277009
f__Staphylococcaceae,0.03145044767637211,0.03145044767637211,0.7082490337681131,positive,0.9733095751277009
f__FGB1126,0.031331503149003556,-0.031331503149003556,0.7093026749567067,negative,0.9733095751277009
f__Bifidobacteriaceae,0.030568989875631006,-0.030568989875631006,0.7160702101226698,negative,0.9733095751277009
f__FGB4605,0.0302961731827543,0.0302961731827543,0.7184969435966528,positive,0.9733095751277009
f__FGB9491,0.02998838503817826,0.02998838503817826,0.7212381268465076,positive,0.9733095751277009
f__Eubacteriaceae,0.029200010915650262,0.029200010915650262,0.7282755487001498,positive,0.9733095751277009
f__Candidatus_Nanosynbacteraceae,0.02789113818125494,-0.02789113818125494,0.7400091457592511,negative,0.9733095751277009
f__Micrococcaceae,0.027858159216996643,-0.027858159216996643,0.7403055785949796,negative,0.9733095751277009
f__FGB2982,0.027792035378513158,0.027792035378513158,0.7409000504751379,positive,0.9733095751277009
f__FGB51922,0.027530958436101642,-0.027530958436101642,0.7432486978194545,negative,0.9733095751277009
f__FGB1337,0.02753095825027259,-0.02753095825027259,0.7432486994920184,negative,0.9733095751277009
f__FGB536,0.027530958224881663,-0.027530958224881663,0.7432486997205487,negative,0.9733095751277009
f__FGB8140,0.02733536267501938,-0.02733536267501938,0.7450098282981935,negative,0.9733095751277009
f__FGB9512,0.027335362595511885,-0.027335362595511885,0.745009829014342,negative,0.9733095751277009
f__FGB2945,0.02733536252134907,-0.02733536252134907,0.7450098296823507,negative,0.9733095751277009
f__FGB79211,0.027335362480790278,-0.027335362480790278,0.7450098300476757,negative,0.9733095751277009
f__FGB1777,0.02733536242079951,-0.02733536242079951,0.7450098305880304,negative,0.9733095751277009
f__FGB540,0.027335362391668165,-0.027335362391668165,0.745009830850427,negative,0.9733095751277009
f__FGB2954,0.026982491640632048,-0.026982491640632048,0.7481903867007523,negative,0.9733095751277009
f__FGB3039,0.02698249060577392,-0.02698249060577392,0.7481903960345658,negative,0.9733095751277009
f__FGB9828,0.02698249050822476,-0.02698249050822476,0.7481903969144006,negative,0.9733095751277009
f__FGB58291,0.026982489737007502,-0.026982489737007502,0.7481904038703286,negative,0.9733095751277009
f__FGB9977,0.026982489705235264,-0.026982489705235264,0.7481904041568948,negative,0.9733095751277009
f__FGB2873,0.026982489691557757,-0.026982489691557757,0.7481904042802564,negative,0.9733095751277009
f__FGB2839,0.026982489647356455,-0.026982489647356455,0.7481904046789265,negative,0.9733095751277009
f__FGB2932,0.02698248964010723,-0.02698248964010723,0.7481904047443114,negative,0.9733095751277009
f__FGB1778,0.02698248963706693,-0.02698248963706693,0.7481904047717329,negative,0.9733095751277009
f__FGB4616,0.026950610264087214,-0.026950610264087214,0.7484779553166052,negative,0.9733095751277009
f__Microbacteriaceae,0.026914943349138073,-0.026914943349138073,0.7487997103499978,negative,0.9733095751277009
f__Elusimicrobiaceae,0.02666631018882114,-0.02666631018882114,0.7510438560294429,negative,0.9733095751277009
f__FGB79270,0.02658515803750251,-0.02658515803750251,0.7517767820118405,negative,0.9733095751277009
f__Erythrobacteraceae,0.026576171932577296,-0.026576171932577296,0.7518579536913361,negative,0.9733095751277009
f__FGB1012,0.026576171425652342,-0.026576171425652342,0.7518579582704773,negative,0.9733095751277009
f__FGB1814,0.026355085579998494,-0.026355085579998494,0.753855884815033,negative,0.9733095751277009
f__FGB2403,0.026355085081338415,-0.026355085081338415,0.753855889323212,negative,0.9733095751277009
f__FGB602,0.02625235408304841,-0.02625235408304841,0.7547848131285301,negative,0.9733095751277009
f__FGB72939,0.026212627966094505,-0.026212627966094505,0.7551441225141109,negative,0.9733095751277009
f__FGB2880,0.02615226048572206,-0.02615226048572206,0.7556902264307961,negative,0.9733095751277009
f__Sphingomonadaceae,0.026065116251697915,-0.026065116251697915,0.7564787745826257,negative,0.9733095751277009
f__Planctomycetaceae,0.026065106424033868,-0.026065106424033868,0.756478863525066,negative,0.9733095751277009
f__Sphingobacteriaceae,0.026065101967820928,-0.026065101967820928,0.7564789038547397,negative,0.9733095751277009
f__Deinococcaceae,0.02606510107120759,-0.02606510107120759,0.7564789119692803,negative,0.9733095751277009
f__Nakamurellaceae,0.026065100895247745,-0.026065100895247745,0.7564789135617545,negative,0.9733095751277009
f__Nocardioidaceae,0.026065100850529915,-0.026065100850529915,0.7564789139664596,negative,0.9733095751277009
f__Boseaceae,0.0260651005873682,-0.0260651005873682,0.7564789163481292,negative,0.9733095751277009
f__Reyranellaceae,0.026065100571106645,-0.026065100571106645,0.7564789164953001,negative,0.9733095751277009
f__Acetobacteraceae,0.026065100568439067,-0.026065100568439067,0.7564789165194412,negative,0.9733095751277009
f__Hyphomicrobiaceae,0.026065100561328887,-0.026065100561328887,0.7564789165837901,negative,0.9733095751277009
f__Phyllobacteriaceae,0.02606510054520753,-0.02606510054520753,0.7564789167296913,negative,0.9733095751277009
f__Xanthomonadaceae,0.026065100531377318,-0.026065100531377318,0.756478916854859,negative,0.9733095751277009
f__Coriobacteriales_unclassified,0.026029770467314767,-0.026029770467314767,0.7567986820477187,negative,0.9733095751277009
f__FGB77566,0.026004664464789037,-0.026004664464789037,0.757025936392052,negative,0.9733095751277009
f__FGB9718,0.025986956321190826,-0.025986956321190826,0.7571862393492941,negative,0.9733095751277009
f__FGB2992,0.02597945355759861,0.02597945355759861,0.7572541612287251,positive,0.9733095751277009
f__FGB1362,0.025915924705104832,-0.025915924705104832,0.7578293568107992,negative,0.9733095751277009
f__FGB1402,0.025915924483860837,-0.025915924483860837,0.7578293588141921,negative,0.9733095751277009
f__FGB658,0.02588699378040409,-0.02588699378040409,0.7580913438288963,negative,0.9733095751277009
f__Budviciaceae,0.025578252981282933,-0.025578252981282933,0.7608888848466128,negative,0.9733095751277009
f__FGB2985,0.02477102371444309,0.02477102371444309,0.7682178415278628,positive,0.9733095751277009
f__FGB3057,0.024766405700053166,-0.024766405700053166,0.7682598289050501,negative,0.9733095751277009
f__Weeksellaceae,0.024663211326535033,0.024663211326535033,0.7691982561353162,positive,0.9733095751277009
f__Coriobacteriaceae,0.024640312775071026,0.024640312775071026,0.7694065360025946,positive,0.9733095751277009
f__Candidatus_Brocadiaceae,0.02331943237649619,0.02331943237649619,0.7814483700463336,positive,0.9733095751277009
f__Tissierellia_unclassified,0.022409034465885058,0.022409034465885058,0.7897785073416957,positive,0.9733095751277009
f__FGB3009,0.022005948679554552,0.022005948679554552,0.793474407980747,positive,0.9733095751277009
f__FGB1347,0.021866152206904993,0.021866152206904993,0.7947572813882898,positive,0.9733095751277009
f__Burkholderiaceae,0.021836943084998135,-0.021836943084998135,0.7950253948848244,negative,0.9733095751277009
f__Bacillaceae,0.02147416165301271,0.02147416165301271,0.7983573893425366,positive,0.9733095751277009
f__Bianqueaceae,0.020840537518545157,0.020840537518545157,0.8041856506551934,positive,0.9733095751277009
f__Propionibacteriaceae,0.020773527886165325,-0.020773527886165325,0.8048026612121814,negative,0.9733095751277009
f__Tannerellaceae,0.020048751306255413,-0.020048751306255413,0.8114838624735186,negative,0.9733095751277009
f__FGB2997,0.01996057554023375,-0.01996057554023375,0.8122976302856527,negative,0.9733095751277009
f__FGB31455,0.01924179398468926,-0.01924179398468926,0.8189386224118549,negative,0.9733095751277009
f__FGB9272,0.019163705118157813,-0.019163705118157813,0.8196608874314263,negative,0.9733095751277009
f__FGB10055,0.019130625172164073,-0.019130625172164073,0.8199668984709434,negative,0.9733095751277009
f__FGB45555,0.018992041748248745,0.018992041748248745,0.8212491796886936,positive,0.9733095751277009
f__FGB9989,0.01843493785108272,-0.01843493785108272,0.8264086733908999,negative,0.9733095751277009
f__Saccharomycetaceae,0.018280379504142224,-0.018280379504142224,0.8278414061779285,negative,0.9733095751277009
f__FGB2404,0.018181480992761095,-0.018181480992761095,0.8287584783880132,negative,0.9733095751277009
f__FGB45503,0.018006638126258235,-0.018006638126258235,0.8303803364455808,negative,0.9733095751277009
f__Atopobiaceae,0.0175638019801211,0.0175638019801211,0.8344913088531619,positive,0.9733095751277009
f__FGB3043,0.01730740730229444,-0.01730740730229444,0.8368735475905397,negative,0.9733095751277009
f__FGB2918,0.01717791740818344,0.01717791740818344,0.8380772406039719,positive,0.9733095751277009
f__FGB30328,0.016831791785879093,0.016831791785879093,0.8412965374788476,positive,0.9733095751277009
f__FGB10309,0.01655633264628583,0.01655633264628583,0.8438604491471857,positive,0.9733095751277009
f__FGB11257,0.01587936586307865,0.01587936586307865,0.8501684086703369,positive,0.9733095751277009
f__FGB1311,0.015594315134747827,-0.015594315134747827,0.8528273699009437,negative,0.9733095751277009
f__Leptotrichiaceae,0.015230776658155127,0.015230776658155127,0.8562208653935931,positive,0.9733095751277009
f__FGB1325,0.015208531547134372,0.015208531547134372,0.8564286012497553,positive,0.9733095751277009
f__FGB2881,0.014890835555868398,-0.014890835555868398,0.8593964708736511,negative,0.9733095751277009
f__Bacillales_unclassified,0.014089879826206856,-0.014089879826206856,0.8668875204239436,negative,0.9733095751277009
f__Prevotellaceae,0.014074196299624604,-0.014074196299624604,0.8670343231789204,negative,0.9733095751277009
f__FGB1776,0.013846272326639573,-0.013846272326639573,0.8691682730787005,negative,0.9733095751277009
f__FGB5194,0.013361519811802844,0.013361519811802844,0.8737099107898033,positive,0.9733095751277009
f__FGB10021,0.012546867151385376,0.012546867151385376,0.8813515844156108,positive,0.9733095751277009
f__Methanobacteriaceae,0.011911740523470458,-0.011911740523470458,0.8873168808059604,negative,0.9733095751277009
f__FGB78645,0.011841687704729115,-0.011841687704729115,0.8879752306514391,negative,0.9733095751277009
f__Enterococcaceae,0.011806579672250761,0.011806579672250761,0.8883052014549291,positive,0.9733095751277009
f__FGB1011,0.011795879797613538,0.011795879797613538,0.8884057704632065,positive,0.9733095751277009
f__FGB2345,0.011085442103310776,-0.011085442103310776,0.8950871327213311,negative,0.9733095751277009
f__FGB1303,0.01099634262098569,-0.01099634262098569,0.8959256049787732,negative,0.9733095751277009
f__FGB668,0.010403698945750559,-0.010403698945750559,0.9015055720500951,negative,0.9733095751277009
f__FGB3625,0.009950633204900595,-0.009950633204900595,0.9057746241034289,negative,0.9733095751277009
f__Hafniaceae,0.009940339844974597,0.009940339844974597,0.9058716459732433,positive,0.9733095751277009
f__FGB32970,0.009861078840128306,0.009861078840128306,0.9066187809325216,positive,0.9733095751277009
f__FGB2984,0.009770752450600297,-0.009770752450600297,0.907470320751187,negative,0.9733095751277009
f__FGB3069,0.009551993594164336,0.009551993594164336,0.9095330744347784,positive,0.9733095751277009
f__Eggerthellaceae,0.008666434906036267,-0.008666434906036267,0.9178893420653804,negative,0.9733095751277009
f__FGB1227,0.008404239018119515,-0.008404239018119515,0.9203652273315498,negative,0.9733095751277009
f__FGB2840,0.008398704758253172,-0.008398704758253172,0.9204174950195596,negative,0.9733095751277009
f__Eubacteriales_Family_XIII_Incertae_Sedis,0.008318267451533365,-0.008318267451533365,0.9211772143031092,negative,0.9733095751277009
f__FGB9115,0.008262237156209306,-0.008262237156209306,0.9217064548224178,negative,0.9733095751277009
f__Christensenellaceae,0.008070976942600342,-0.008070976942600342,0.9235132819051876,negative,0.9733095751277009
