feature,p_value,u_stat,cohens_d,cohens_d_raw,log2_fc,ad_mean,control_mean,direction,p_adj
g__Pyramidobacter,0.8245952321570127,3766.0,0.025777376729297183,-0.025777376729297183,0.0,-1.581186406174336,-1.5280172006582589,down,0.9492901209222194
g__Alistipes,0.028188231953687318,4601.0,0.35038056627143277,0.35038056627143277,0.2854298607248876,5.771570902088137,4.73555718608943,up,0.33508316657091547
g__Parabacteroides,0.7139916931612236,3970.0,0.010870237548450781,0.010870237548450781,0.007742435651965942,4.7208724677530896,4.6956050708452395,up,0.924102205894635
g__Phocaeicola,0.9595632695919319,3825.0,0.016389769353468902,0.016389769353468902,0.005717599990583948,6.800614345996373,6.773715907053102,up,0.9859541391012098
g__Collinsella,0.2530552682899847,4238.0,0.21563796759360102,0.21563796759360102,0.34396008340446227,3.4117117724144004,2.688004748866885,up,0.6751800666591693
g__Bacteroides,0.6882233602082013,3704.0,0.004235985250332235,0.004235985250332235,0.0014852820759485967,7.363157077276887,7.355580467354104,up,0.9176311469442684
g__Gemmiger,0.5949733368529933,4027.0,0.1639628993555875,0.1639628993555875,0.3438898583145226,3.3065548798108093,2.6052810025138844,up,0.8458657078150988
g__Oscillospiraceae_unclassified,0.36220006262924664,4158.0,0.16392132414997737,0.16392132414997737,0.23173152976386396,2.933965184628711,2.498600454626339,up,0.7335941154769798
g__Odoribacter,0.004838968367305028,4816.0,0.45528346470999737,0.45528346470999737,2.2707023155335486,1.8566895395258283,0.3847598816107653,up,0.28549913367099666
g__Phascolarctobacterium,0.16653291311315033,3365.0,0.1867480072709957,-0.1867480072709957,-0.5876640984628405,1.5104262926670684,2.269886061301595,down,0.6140901171047418
g__Vescimonas,0.023033285642071882,4628.0,0.37845327800903855,0.37845327800903855,0.0,0.9228651565490765,-0.3375816944649476,up,0.33508316657091547
g__Ruthenibacterium,0.7887036414054023,3750.0,0.02247885060967036,0.02247885060967036,0.01868180789218452,4.115068414346454,4.062124924526793,up,0.9492901209222194
g__GGB9715,0.11872162626710614,4382.0,0.2677500127502801,0.2677500127502801,0.5975622341317927,2.3751898502196274,1.5696910136970008,up,0.5094237054370373
