feature,correlation,correlation_raw,p_value,direction,p_adj
g__Bacteria_unclassified,0.07815339428009369,0.07815339428009369,0.2903224648302817,positive,0.7279909602543916
g__Candidatus_Cibionibacter,0.07813593342334405,0.07813593342334405,0.2904305810414687,positive,0.7279909602543916
g__Gemmiger,0.07788665837357922,0.07788665837357922,0.2919770017829927,positive,0.7279909602543916
g__Oscillospiraceae_unclassified,0.07786702882592228,0.07786702882592228,0.2920990096817415,positive,0.7279909602543916
g__Mediterraneibacter,0.07716171431036946,-0.07716171431036946,0.29650544940656237,negative,0.7279909602543916
g__Anaerofilum,0.07712249926974586,-0.07712249926974586,0.2967517321569494,negative,0.7279909602543916
g__Actinobaculum,0.07710163993688005,-0.07710163993688005,0.2968827905799099,negative,0.7279909602543916
g__GGB3345,0.0770009549293023,-0.0770009549293023,0.2975159305964119,negative,0.7279909602543916
g__Clostridium,0.07682792116726671,0.07682792116726671,0.2986061124300444,positive,0.7279909602543916
g__Clostridiaceae_unclassified,0.07633733053161572,-0.07633733053161572,0.3017113945701706,negative,0.7279909602543916
g__Pseudoflavonifractor,0.07626858399918518,-0.07626858399918518,0.30214823513558753,negative,0.7279909602543916
g__Lachnotalea,0.07618748971485166,0.07618748971485166,0.3026640741505067,positive,0.7279909602543916
g__Peptostreptococcus,0.07447100782493818,-0.07447100782493818,0.3137188045928338,negative,0.7279909602543916
g__Lawsonibacter,0.07428713446547479,0.07428713446547479,0.3149184418971078,positive,0.7279909602543916
g__GGB9512,0.07411301836263624,-0.07411301836263624,0.31605717295483265,negative,0.7279909602543916
g__GGB9302,0.0733251102267204,-0.0733251102267204,0.3212436163232743,negative,0.7279909602543916
g__Lactococcus,0.07328060343764857,-0.07328060343764857,0.32153822021830025,negative,0.7279909602543916
g__GGB3612,0.0731062059388604,0.0731062059388604,0.32269429539706074,positive,0.7279909602543916
g__Bifidobacterium,0.07305695956066446,-0.07305695956066446,0.32302123419505263,negative,0.7279909602543916
g__Lachnoclostridium,0.07284841374678033,-0.07284841374678033,0.32440810952982757,negative,0.7279909602543916
g__Phocea,0.07278408764755147,-0.07278408764755147,0.3248366669508722,negative,0.7279909602543916
g__Segatella,0.07271198417807692,0.07271198417807692,0.32531747343432954,positive,0.7279909602543916
g__GGB3363,0.07249736870506325,0.07249736870506325,0.326751306269304,positive,0.7279909602543916
g__Paraprevotella,0.07221785089501047,-0.07221785089501047,0.32862484242178275,negative,0.7279909602543916
g__Provencibacterium,0.0718621714909754,0.0718621714909754,0.33101883735655724,positive,0.7279909602543916
g__GGB9534,0.07175475750743278,0.07175475750743278,0.3317440097734184,positive,0.7279909602543916
g__Fumia,0.07158834294543215,0.07158834294543215,0.33286951591455033,positive,0.7279909602543916
g__Eubacterium,0.07086876713531466,0.07086876713531466,0.3377643029840554,positive,0.7279909602543916
g__GGB3278,0.07086198242775386,-0.07086198242775386,0.3378106719182443,negative,0.7279909602543916
g__Eisenbergiella,0.07051546377960166,-0.07051546377960166,0.3401842871380371,negative,0.7279909602543916
g__Jingyaoa,0.07010823301839983,0.07010823301839983,0.3429872882706994,positive,0.7279909602543916
g__GGB9531,0.06951150988916847,0.06951150988916847,0.3471209378415878,positive,0.7279909602543916
g__GGB13404,0.06949993741002712,0.06949993741002712,0.34720141281683137,positive,0.7279909602543916
g__Evtepia,0.0689641702306836,0.0689641702306836,0.3509400208144822,positive,0.7279909602543916
g__GGB33586,0.06860414526970313,0.06860414526970313,0.3534664536669773,positive,0.7279909602543916
g__Faecalicatena,0.06822867731920418,-0.06822867731920418,0.3561133714603949,negative,0.7279909602543916
g__GGB9597,0.06769778580011927,0.06769778580011927,0.35987706085625343,positive,0.7279909602543916
g__Lancefieldella,0.06715002126801883,-0.06715002126801883,0.36378623449527997,negative,0.7279909602543916
g__Coprobacter,0.06689204054505973,0.06689204054505973,0.36563642718564876,positive,0.7279909602543916
g__GGB33469,0.06659112405699366,0.06659112405699366,0.36780189351696735,positive,0.7279909602543916
g__Dialister,0.0662840721640755,-0.0662840721640755,0.3700196583665378,negative,0.7279909602543916
g__Coprococcus,0.0659806866178368,0.0659806866178368,0.3722190165229189,positive,0.7279909602543916
g__Parascardovia,0.06551285776531493,0.06551285776531493,0.37562619934363317,positive,0.7279909602543916
g__GGB3537,0.0654158092659677,-0.0654158092659677,0.37633538552745016,negative,0.7279909602543916
g__Anaeromassilibacillus,0.06499512522967575,0.06499512522967575,0.3794190174207211,positive,0.7279909602543916
g__GGB3061,0.0642011827396533,0.0642011827396533,0.38528048856791774,positive,0.7332757685647466
g__Veillonella,0.06361986638342886,-0.06361986638342886,0.3896068009145001,negative,0.7355776401265762
g__GGB12798,0.06244055056930799,-0.06244055056930799,0.3984731393979345,negative,0.7462034521254141
g__Scardovia,0.062033835582435096,0.062033835582435096,0.4015586373725745,positive,0.7462034521254141
g__Blautia,0.06088155534427371,-0.06088155534427371,0.4103771668522724,negative,0.7469071682746894
g__Mesosutterella,0.060805183527447494,-0.060805183527447494,0.4109656535501497,negative,0.7469071682746894
g__Flavonifractor,0.06074471944444002,-0.06074471944444002,0.4114319147275831,negative,0.7469071682746894
g__Adlercreutzia,0.05867116177774784,-0.05867116177774784,0.42760951021591576,negative,0.7585252308383599
g__GGB35068,0.058324811696351314,-0.058324811696351314,0.4303470418074429,negative,0.7585252308383599
g__Christensenella,0.058123662167615456,-0.058123662167615456,0.43194153663341084,negative,0.7585252308383599
g__GGB9342,0.057453293916152844,0.057453293916152844,0.4372799308575716,positive,0.7585252308383599
g__GGB9590,0.05702414931769845,0.05702414931769845,0.4407170523857651,positive,0.7585252308383599
g__Tyzzerella,0.056619828003257634,-0.056619828003257634,0.44396936443655,negative,0.7585252308383599
g__GGB45613,0.05629821752095919,-0.05629821752095919,0.44656603648307286,negative,0.7585252308383599
g__Enterobacter,0.05577332505590018,0.05577332505590018,0.4508223569912901,positive,0.7585252308383599
g__GGB4552,0.05562260510863319,-0.05562260510863319,0.4520487317856098,negative,0.7585252308383599
g__Cloacibacillus,0.055254327746317965,-0.055254327746317965,0.4550531774784898,negative,0.7585252308383599
g__Dysosmobacter,0.05463992625756159,0.05463992625756159,0.4600902643757603,positive,0.7585252308383599
g__GGB4456,0.054584276553025536,0.054584276553025536,0.4605480241204222,positive,0.7585252308383599
g__Dielma,0.05436613004159795,0.05436613004159795,0.4623448733811759,positive,0.7585252308383599
g__Wansuia,0.05430744047655052,0.05430744047655052,0.4628289544098467,positive,0.7585252308383599
g__GGB9635,0.05363830257341954,0.05363830257341954,0.46836788383219374,positive,0.7623091074786049
g__Hungatella,0.05282126810653797,-0.05282126810653797,0.4751801276739506,negative,0.7680993844592626
g__GGB9614,0.0519278341136971,0.0519278341136971,0.4826906772513751,positive,0.772360248700466
g__GGB51441,0.05139215769266704,-0.05139215769266704,0.4872242680100759,negative,0.772360248700466
g__GGB9790,0.05134385044456029,-0.05134385044456029,0.48763422481512475,negative,0.772360248700466
g__Escherichia,0.04915294166416466,-0.04915294166416466,0.5064198067824242,negative,0.7884340438791119
g__GGB9699,0.048776201724894615,0.048776201724894615,0.5096877079467218,positive,0.7884340438791119
g__Oxalobacter,0.04831157554787711,0.04831157554787711,0.513732971892667,positive,0.7884340438791119
g__GGB9719,0.048298844843995645,-0.048298844843995645,0.513844044428021,negative,0.7884340438791119
g__GGB9627,0.04802853979239947,0.04802853979239947,0.5162053169797904,positive,0.7884340438791119
g__Hydrogeniiclostridium,0.04757623295563165,-0.04757623295563165,0.5201689257220551,negative,0.7884340438791119
g__Brotolimicola,0.04676873814551872,-0.04676873814551872,0.5272835688567084,negative,0.7884340438791119
g__Emergencia,0.04660946757215418,-0.04660946757215418,0.5286926543539404,negative,0.7884340438791119
g__GGB9766,0.04644643741785345,0.04644643741785345,0.530136967758155,positive,0.7884340438791119
g__Anaerofustis,0.046327632452234514,0.046327632452234514,0.5311907329524524,positive,0.7884340438791119
g__GGB9602,0.04470948232221264,0.04470948232221264,0.5456473432319972,positive,0.8001989328691937
g__Ligilactobacillus,0.04468156735546895,0.04468156735546895,0.5458984245421195,positive,0.8001989328691937
g__GGB36267,0.042554752929588595,0.042554752929588595,0.5651933891100297,positive,0.8099763986082327
g__Lacrimispora,0.042518334233468326,0.042518334233468326,0.5655265990365926,positive,0.8099763986082327
g__Faecalimonas,0.04207586582600566,-0.04207586582600566,0.5695823864278974,negative,0.8099763986082327
g__GGB9747,0.04174689857077186,0.04174689857077186,0.5726066849389461,positive,0.8099763986082327
g__Propionibacterium,0.041669604372857036,0.041669604372857036,0.5733183700476003,positive,0.8099763986082327
g__Jutongia,0.04162352755122026,-0.04162352755122026,0.573742819472094,negative,0.8099763986082327
g__GGB9759,0.04131449497492324,-0.04131449497492324,0.5765933685007758,negative,0.8099763986082327
g__GGB3109,0.04002447362200554,-0.04002447362200554,0.5885636134142384,negative,0.8218994838210666
g__Massilioclostridium,0.038859474653027914,0.038859474653027914,0.5994705691056629,positive,0.8322062018172732
g__Holdemanella,0.03646798986972535,-0.03646798986972535,0.622139545135542,negative,0.8563681349620871
