feature,p_value,u_stat,cohens_d,cohens_d_raw,log2_fc,ad_mean,control_mean,direction,p_adj
o__OFGB2982,0.9688005404321776,3829.0,0.14032826613637545,0.14032826613637545,1.2808469637895956,0.3712083575649992,0.15277222000764568,up,0.9942208996776973
o__OFGB1765,0.2728145171920605,3464.0,0.15137563337320228,-0.15137563337320228,-0.40587296853802757,1.0317601203747404,1.3669690304314976,down,0.6550852788124438
o__OFGB3069,0.35011884305234764,3520.0,0.0010304629196274298,-0.0010304629196274298,0.0,-0.8064756455534752,-0.8050447738057146,down,0.6858877797428422
o__OFGB1217,0.08447263172824392,4439.0,0.3350882090878378,0.3350882090878378,0.0,-1.254466678070873,-2.009084173288552,up,0.6515776282847774
o__OFGB75721,0.21124198674667316,4275.0,0.3674173832286131,0.3674173832286131,0.0,-2.7247049890303723,-3.4093341017322167,up,0.6515776282847774
o__Pasteurellales,0.042405941214309975,3142.0,0.33505329579928284,-0.33505329579928284,0.0,-0.4642461084111181,0.23085892476749537,down,0.5208470755758544
o__OFGB3048,0.5248132937462282,3623.0,0.08579998631647612,-0.08579998631647612,0.0,-1.3318322135851473,-1.1202592636047504,down,0.7872199406193423
o__OFGB3038,0.04734973414325949,4528.0,0.3321159104635578,0.3321159104635578,0.0,-0.8783566238542857,-1.6368823414019062,up,0.5208470755758544
o__OFGB1011,0.6502481188690616,3686.0,0.041796552864170645,-0.041796552864170645,0.0,-1.5201648443360574,-1.4386813018444655,down,0.8333551609562078
o__Clostridia_unclassified,0.1519483092397985,3348.0,0.21590556305505124,-0.21590556305505124,0.0,-0.29363773799230497,0.38025685875787135,down,0.6515776282847774
o__OFGB3047,0.2779149667689156,4218.0,0.22198667713245127,0.22198667713245127,0.0,-2.183735976970948,-2.6858812388250666,up,0.6550852788124438
o__Veillonellales,0.18309682696794505,3383.0,0.2349474713668761,-0.2349474713668761,-0.36685889859010323,3.019683477657834,3.894009039707345,down,0.6515776282847774
o__Bacteria_unclassified,0.255469164837275,4236.0,0.17215887097070923,0.17215887097070923,2.3837303862729113,0.40656979693662226,0.0779041807787292,up,0.6515776282847774
o__OFGB3023,0.5005608796472654,4076.0,0.17143168149689972,0.17143168149689972,0.0,-0.7481872284506519,-1.032624936117288,up,0.768302745505105
o__OFGB1354,0.9803528730016953,3852.0,0.05978481402164946,0.05978481402164946,0.0,-0.6756387472529994,-0.8351558039150487,up,0.9942208996776973
o__OFGB2915,0.7664918941912331,3946.0,0.10853200097847125,0.10853200097847125,0.0,-2.238643920159061,-2.381014307334563,up,0.9033654467253819
o__OFGB1227,0.6818360407823518,3701.0,0.034166076082194206,0.034166076082194206,0.0,-3.028046637890067,-3.1018171558259033,up,0.8333551609562078
o__OFGB3057,0.382381436477942,3541.0,0.09155172102649703,-0.09155172102649703,0.0,-1.072884415384405,-0.8486786054658492,down,0.6905647442731868
o__Verrucomicrobiales,0.16742252448523254,4320.0,0.2818340944798334,0.2818340944798334,1.7705041127549346,1.5789770934042042,0.46280813511339974,up,0.6515776282847774
o__OFGB1292,0.8245952321570127,3766.0,0.07612635141367095,-0.07612635141367095,-0.14765971006507386,2.033613558391602,2.252778178021031,down,0.93833250555798
o__Firmicutes_unclassified,0.0363265371194196,3120.0,0.34006495555191124,-0.34006495555191124,0.0,-0.7483775495433798,-0.0509432476948931,down,0.5208470755758544
o__OFGB1380,0.8676917940820186,3901.0,0.1617339541074543,0.1617339541074543,0.0,0.14115556867496515,-0.35234767591766997,up,0.969971434219589
o__OFGB3062,0.6775904247774084,3987.0,0.10437121311473446,0.10437121311473446,0.3144190978273078,0.8953496140180982,0.7200175314957871,up,0.8333551609562078
o__OFGB38642,0.01744544875465963,4664.0,0.39266494660182155,0.39266494660182155,0.0,0.6175990574186453,-0.7290641333277608,up,0.5208470755758544
o__OFGB77988,0.3637283680454466,4157.0,0.3269541587063474,0.3269541587063474,0.0,-1.0908777216110002,-1.6922508248635322,up,0.6858877797428422
o__Propionibacteriales,0.6754714402933121,3988.0,0.1012516835260179,0.1012516835260179,0.0,-2.6909415311668807,-2.894105633912809,up,0.8333551609562078
o__OFGB45628,0.2518542968230808,3447.0,0.19749040023805892,-0.19749040023805892,0.0,-3.209059881488122,-2.843577370381334,down,0.6515776282847774
o__Candidatus_Nanogingivales,0.13229466572462548,3323.0,0.289373636280382,-0.289373636280382,0.0,-3.4233363858366848,-2.655102910569456,down,0.6515776282847774
o__Bacillales,0.1345435385774889,3326.0,0.22885210608841552,-0.22885210608841552,0.0,-1.6048021341514358,-1.0724327247114904,down,0.6515776282847774
