feature,importance
g__GGB1495,0.001205207913484685
g__Provencibacterium,0.0011977363840367907
g__GGB9707,0.0011853246281929583
g__GGB9621,0.0011792898818300517
g__GGB33512,0.0011729483075515847
g__GGB4684,0.0011719206176054593
g__Hydrogeniiclostridium,0.0011717674426888135
g__GGB9646,0.0011623645657102212
g__GGB9602,0.0011573573502475657
g__GGB9545,0.0011536857186521467
g__GGB32387,0.0011530570994416217
g__GGB3304,0.0011518692837806143
g__GGB9813,0.0011514951877214994
g__Enorma,0.0011504162183597153
g__GGB51111,0.0011467414502591043
g__GGB1549,0.001144153041769389
g__Ralstonia,0.0011407799649484221
g__GGB38744,0.001130182803747638
g__GGB3005,0.001122285464001484
g__Longibaculum,0.00111614209309141
g__GGB51269,0.001115099293434304
g__GGB51884,0.0011130032824208862
g__GGB13404,0.0010959114000602763
g__GGB2980,0.0010891539009766423
g__Youxingia,0.0010842158603939845
g__Ezakiella,0.0010826055474633081
g__GGB49418,0.0010793564565527512
g__Kluyvera,0.0010786300748501483
g__Mitsuokella,0.0010784243068486792
g__GGB4683,0.0010674008529936677
g__Gehongia,0.001063440551698806
g__GGB9786,0.0010624037069527582
g__GGB9296,0.0010602786225478488
g__GGB9062,0.0010578886419700644
g__GGB44238,0.001049266969393523
g__GGB3444,0.001043954586254542
g__Bianquea,0.0010374493109960397
g__GGB9532,0.0010315684991797779
g__GGB3818,0.0010255684508258148
g__GGB4964,0.001025496212268845
g__GGB3817,0.0010241728719015703
g__GGB3441,0.0010211142857441432
g__GGB9200,0.0010077200162363065
g__GGB9765,0.0010037101467271496
g__GGB4703,0.0010022998093995167
g__Yeguia,0.0009969116674372273
g__Diplocloster,0.0009942260922345205
g__Lawsonella,0.0009896466859189517
g__Massilimicrobiota,0.000976621621087103
g__Saccharomyces,0.0009759706433740814
g__Pseudoruminococcus,0.0009728784210944294
g__Alloscardovia,0.0009709118443569252
g__GGB53380,0.0009664352239926623
g__GGB45495,0.0009474503108909275
g__Weissella,0.0009422153958905297
g__GGB4588,0.0009419110169697433
g__GGB4603,0.0009387653014693514
g__GGB9061,0.0009333150506379743
g__GGB3511,0.0009197488695741873
g__Paratractidigestivibacter,0.0009114427756545141
g__Neglectibacter,0.0009049345946732367
g__GGB9502,0.000904705401985054
g__Bacteroidales_unclassified,0.0009041709359467576
g__GGB6612,0.0009029807882403258
g__GGB9701,0.0008980089403549307
g__GGB4659,0.000897786603508
g__GGB9691,0.0008973198183113078
g__Anaerovorax,0.0008969848040297844
g__GGB9364,0.00089088278046221
g__GGB9636,0.0008850813349509572
g__Tetragenococcus,0.0008808198355546645
g__GGB9766,0.0008794041115641716
g__Intestinibacillus,0.0008697259363737991
g__GGB51110,0.0008679588432710326
g__Slackia,0.000864239658929406
g__GGB9301,0.0008621499914665302
g__GGB9293,0.0008618327754827976
g__Massilistercora,0.000860767564266374
g__Jilunia,0.0008596726557363256
g__GGB9712,0.0008530100619017361
g__GGB1538,0.0008525744727607165
g__Fusobacterium,0.0008386196833902141
g__GGB3534,0.0008331302753820134
g__GGB38239,0.0008212233685035736
g__Candidatus_Kuenenia,0.0008153580706226261
g__Acetivibrio,0.0008128654751584266
g__GGB12788,0.0008107810091539067
g__GGB9176,0.0008084251119344468
g__GGB9239,0.0008034536218753552
g__GGB9513,0.0007956418639533887
g__GGB3486,0.000790421880083573
g__Pseudocitrobacter,0.0007899814503235633
g__GGB9603,0.0007814290174280364
g__GGB6649,0.0007800164062521284
g__Acidaminococcus,0.0007763798676977061
g__GGB33469,0.0007700634770227704
g__GGB74463,0.0007695290886472968
g__GGB3828,0.0007695260007645424
g__GGB9784,0.0007652834493008148
g__Merdimonas,0.0007519336760517925
g__Amedibacterium,0.0007435360532772468
g__Catenibacterium,0.000741429094855094
g__GGB9767,0.0007399178417444124
g__GGB3352,0.0007307794352655874
g__GGB4559,0.000729048042467798
g__Candidatus_Nanosynbacter,0.0007273659825107572
g__Methanobrevibacter,0.0007251204381986084
g__GGB9249,0.0007200231968523774
g__Victivallis,0.0007139782748966184
g__GGB52002,0.0007109073440301905
g__GGB9117,0.0007107063525283414
g__Staphylococcus,0.0007102397401102021
g__GGB9590,0.0007059922645679969
g__GGB9243,0.0006920971729266137
g__GGB28640,0.0006893985860494226
g__GGB3340,0.0006869347763901896
g__Drancourtella,0.000676403216468495
g__GGB88421,0.0006755213220595176
g__GGB45620,0.0006745509867943627
g__GGB4579,0.0006716735669230929
g__GGB9454,0.0006642709723939153
g__Lactiplantibacillus,0.0006550556423622048
g__GGB3649,0.0006540427854006125
g__GGB3351,0.0006533847323182656
g__Moraxella,0.00064474637987867
g__Levilactobacillus,0.0006398188811360063
g__GGB4689,0.0006385835704283659
g__GGB9480,0.0006248564419307435
g__GGB3003,0.0006230075514741364
g__GGB4584,0.0006218666870859509
g__GGB4602,0.0006218255274927536
g__GGB4549,0.000618881552688365
g__GGB4255,0.0006176398598302666
g__GGB4717,0.0006170544377745787
g__GGB2977,0.0006145869791945684
g__Coprobacter,0.0006101928930157803
g__GGB3626,0.0006075686905570979
g__Pauljensenia,0.000607518256789871
g__GGB3433,0.0006056504761759211
g__GGB3276,0.0006049444305181635
g__Peptidiphaga,0.00060008273087345
g__Feifania,0.0005992025085340885
g__GGB45596,0.000595118210343901
g__GGB3175,0.0005889260534709439
g__GGB9743,0.0005867187158292305
g__GGB88417,0.0005840436626723824
g__Congzhengia,0.0005833352815596153
g__GGB9198,0.0005811836165870541
g__Comamonas,0.0005762502856357464
g__Sanguibacteroides,0.000574514312898216
g__GGB9595,0.0005728955200777213
g__GGB9253,0.0005721514351774943
g__GGB3616,0.0005707434816794115
