feature,p_value,u_stat,cohens_d,cohens_d_raw,log2_fc,ad_mean,control_mean,direction,p_adj
s__TM7_phylum_sp_oral_taxon_352,0.00035583266136975523,2610.0,0.5572865831586246,-0.5572865831586246,-1.553393191135132,0.6320966519316208,1.855245708091613,down,0.1858477904339497
s__Mediterraneibacter_butyricigenes,0.04734973414325949,4528.0,0.3412263611869932,0.3412263611869932,0.0,0.41184291349743823,-0.3613854870864224,up,0.1858477904339497
s__Roseburia_faecis,0.028606854222112246,4599.0,0.38127505204489426,0.38127505204489426,0.7711582404709406,3.490745945057658,2.0453916582146396,up,0.1858477904339497
s__Erysipelatoclostridium_ramosum,0.034803537472594695,3114.0,0.3255185009621239,-0.3255185009621239,-2.6696521614777136,0.221696703910114,1.4106023884284828,down,0.1858477904339497
s__GGB3632_SGB4921,0.004709586026064414,2867.0,0.17569117868417794,-0.17569117868417794,0.0,-0.008944382275016252,0.2406312919272019,down,0.1858477904339497
s__Paraprevotella_xylaniphila,0.03192058415299853,3102.0,0.1000040763111291,-0.1000040763111291,0.0,-0.3533483464866845,-0.2436045325771783,down,0.1858477904339497
s__Ruminococcus_callidus,0.025978948249757737,4612.0,0.4572278570586598,0.4572278570586598,1.9631505423443887,1.2415012055661725,0.3184050494160179,up,0.1858477904339497
s__Gordonibacter_pamelaeae,0.026173410354094012,4611.0,0.3564154287870908,0.3564154287870908,0.0,0.13409801024213672,-0.9911151398569472,up,0.1858477904339497
s__GGB4578_SGB6328,0.0387173557512328,3129.0,0.14609446665931783,-0.14609446665931783,0.0,-0.39363436334496427,-0.1372610481375422,down,0.1858477904339497
s__Oscillibacter_valericigenes,0.03285794834506651,4580.0,0.37376656186075025,0.37376656186075025,1.2505611015273244,2.005328767583613,0.8428090319853502,up,0.1858477904339497
s__Lachnospira_pectinoschiza,0.04390171054778827,3147.0,0.2517484811624375,-0.2517484811624375,-1.0957353663320055,0.7280249434157261,1.5559494084439744,down,0.1858477904339497
