sample_id,label,o__Synergistales,o__Bacteroidales,o__Coriobacteriales,o__Methanobacteriales,o__Eubacteriales,o__Acidaminococcales,o__OFGB3012,o__Desulfovibrionales,o__Lactobacillales,o__Eggerthellales,o__Erysipelotrichales,o__Enterobacterales,o__OFGB2875,o__Corynebacteriales,o__Bifidobacteriales,o__OFGB9120,o__Candidatus_Saccharimonadales,o__OFGB15212,o__OFGB618,o__OFGB82363,o__Candidatus_Saccharibacteria_unclassified,o__Candidatus_Nanoperiomorbales,o__OFGB1226,o__OFGB1262,o__Selenomonadales,o__Actinomycetales,o__OFGB1126,o__Candidatus_Nanosynbacterales,o__Burkholderiales,o__Firmicutes_unclassified,o__OFGB1776,o__OFGB14936,o__OFGB31455,o__OFGB2982,o__OFGB1765,o__OFGB1779,o__OFGB3069,o__OFGB9238,o__OFGB3041,o__OFGB1217,o__OFGB75721,o__Pasteurellales,o__OFGB10318,o__OFGB3048,o__OFGB9119,o__OFGB3038,o__OFGB2918,o__OFGB1011,o__Clostridia_unclassified,o__OFGB3047,o__OFGB2840,o__Veillonellales,o__OFGB38642,o__Bacteria_unclassified,o__OFGB3023,o__OFGB1354,o__OFGB1359,o__OFGB9491,o__OFGB2915,o__OFGB1227,o__OFGB1538,o__OFGB3057,o__OFGB4405,o__Verrucomicrobiales,o__OFGB1292,o__OFGB2404,o__OFGB10055,o__OFGB1380,o__OFGB3062,o__Candidatus_Gastranaerophilales,o__OFGB77988,o__Propionibacteriales,o__OFGB45628,o__Bacillales,o__Fusobacteriales,o__Candidatus_Nanogingivales,o__OFGB4806,o__Micrococcales,o__OFGB4605,o__OFGB3072,o__OFGB2984,o__OFGB1201,o__OFGB45503,o__OFGB72924,o__OFGB52309,o__OFGB16911,o__OFGB2997,o__OFGB2930,o__OFGB3625,o__OFGB629,o__OFGB1474,o__OFGB1425,o__OFGB544,o__OFGB9583,o__OFGB28369,o__OFGB1473,o__OFGB668,o__Candidatus_Borkfalkiales,o__OFGB3009,o__OFGB1374,o__OFGB2834,o__Saccharomycetales,o__OFGB2345,o__OFGB11257,o__OFGB28775,o__OFGB1325,o__OFGB79270,o__OFGB529,o__OFGB2949,o__OFGB3054,o__OFGB2890,o__OFGB2960,o__OFGB24517,o__OFGB79237,o__OFGB10312,o__OFGB10309,o__OFGB10477,o__OFGB73223,o__OFGB4616,o__Victivallales,o__OFGB3172,o__OFGB1211,o__OFGB2952,o__OFGB30287,o__OFGB9272,o__OFGB79291,o__OFGB32970,o__OFGB1347,o__Moraxellales,o__OFGB2959,o__Tissierellales,o__OFGB3004,o__OFGB12107,o__OFGB1872,o__OFGB9989,o__OFGB79245,o__OFGB667,o__OFGB10341,o__OFGB83839,o__OFGB79152,o__Elusimicrobiales,o__OFGB10021,o__OFGB4559,o__OFGB1780,o__OFGB2881,o__OFGB4355,o__OFGB58251,o__OFGB1298,o__OFGB79363,o__OFGB1787,o__OFGB2837,o__OFGB1670,o__OFGB45555,o__OFGB40183,o__OFGB73062,o__OFGB30328,o__OFGB2880,o__Neisseriales,o__OFGB67123,o__OFGB2801,o__OFGB38791,o__OFGB77241,o__OFGB72939,o__Caulobacterales,o__Hyphomicrobiales,o__OFGB2403,o__OFGB1814,o__OFGB2165,o__Methanomicrobiales,o__Pseudomonadales,o__OFGB79294,o__OFGB1249,o__OFGB1311,o__OFGB3070,o__OFGB2942,o__OFGB1258,o__OFGB2941,o__OFGB9714,o__OFGB2889,o__OFGB2950,o__OFGB2917,o__OFGB2921,o__OFGB2936,o__OFGB3040,o__Campylobacterales,o__OFGB2937,o__OFGB4648,o__OFGB2846,o__OFGB7869,o__OFGB1260,o__OFGB1355,o__OFGB79015,o__OFGB78291,o__OFGB8294,o__Marinilabiliales,o__OFGB5194,o__Tissierellia_unclassified,o__OFGB602,o__OFGB1705,o__OFGB2992,o__Aeromonadales,o__Puniceicoccales,o__OFGB9718,o__OFGB2906,o__OFGB77566,o__OFGB2898,o__OFGB1207,o__OFGB9115,o__OFGB1303,o__OFGB73902,o__Flavobacteriales,o__OFGB10314,o__OFGB72899,o__OFGB78857,o__OFGB2947,o__OFGB3071,o__OFGB2378,o__OFGB3043,o__OFGB11739,o__OFGB78645,o__OFGB658,o__OFGB1012,o__Sphingomonadales,o__OFGB540,o__OFGB2985,o__OFGB1777,o__OFGB79211,o__OFGB2945,o__OFGB9512,o__OFGB8140,o__OFGB2983,o__Xanthomonadales,o__Rhodospirillales,o__Nakamurellales,o__Deinococcales,o__Sphingobacteriales,o__Planctomycetales,o__Candidatus_Brocadiales,o__OFGB10325,o__OFGB536,o__OFGB1337,o__OFGB51922,o__OFGB1778,o__OFGB2932,o__OFGB2839,o__OFGB2873,o__OFGB9977,o__OFGB58291,o__OFGB9828,o__OFGB3039,o__OFGB2954,o__OFGB1402,o__OFGB1362
CRR1012468,1,9.561119508269528,9.868589094066044,6.560828919425328,6.519219851340667,8.464038952473661,5.64705053599549,5.474010211338362,5.239161978272725,5.38190280634292,5.420692642282691,5.186932895807038,3.7789630851947966,3.462049779112955,3.1209656579643195,3.243644885982875,2.7777812530137567,2.612077199276692,2.5086299819491478,2.4644068379895923,2.0735557703512884,2.9714397883058026,1.9841864583041295,1.9270613720206045,1.391743079930004,0.6757969951237116,1.47618969448909,0.2544837057600447,-0.1304273040712091,-0.5358923887051963,-0.8473285214337757,-1.5897466451341635,-2.233622594092197,-1.854133093844744,-0.373725644431997,-0.7511446063984548,-1.6309895951621007,-2.124423341914989,-2.6295180643711134,0.7485563479349567,-2.7191301694894037,-3.6199158013670436,-1.414181903331759,-0.3043336550223146,-3.2944938282822767,0.600720970317864,-2.8890290905441396,-1.4226925915510225,-3.9876398977329623,-3.6199158013670436,-3.2944938282822767,-0.586444664216489,-3.5458079391032684,-0.37672414724843306,-1.3808454886212658,-1.894406982167979,-2.124423341914989,-0.6436030736991395,-4.238953691094847,-0.7555209806152,-2.7508788476427064,-1.5897466451341635,-2.0905218017335567,2.895137175237667,-2.2530406724078236,-2.0739925052468253,-0.6165221171919635,2.2419640584251948,-1.9507599028366454,1.1585595447950425,0.05930024220975176,-1.8154185916573886,-3.189133423735444,-3.5458079391032684,-3.189133423735444,-2.0905218017335567,-4.575424784862834,-2.6295180643711134,-4.238953691094847,-0.7210348075175659,-3.5458079391032684,-2.852661472828272,1.0325767490811115,0.740728519467898,-2.2530406724078236,-0.11412892309707004,-1.9363711695253312,-1.4935186315735696,-2.356224866017326,-2.0104791197010377,3.179824336231115,-2.107328914400222,-0.34422498177600364,3.979098726978776,0.3846147511758513,3.7214169435464015,0.5305167132881697,1.8101028321520303,-1.1159623692825478,-3.9876398977329623,-0.5115433613889226,-2.92676939003698,-0.36478370758939416,-1.2150532588240552,-1.3645849703935886,-3.8822796042968895,-2.6883585297620325,4.397694466582865,2.149364737248998,0.3590451770528349,-1.3096692214160395,-1.7904172957029467,-2.7508788476427064,-2.495986743175124,-1.7904172957029467,-0.3857739822223505,0.16427232905589711,-3.093823334840123,0.9060431414438375,3.609252319307401,-1.466367647422428,-2.852661472828272,-1.1414414513374387,-0.521906147708547,-1.1034622080808771,-2.4236661164792017,-1.4935186315735696,-1.9221865385575185,-3.140343307185013,-0.8377590713333758,-1.4399343950126566,-2.8175701776475264,-2.495986743175124,3.6928927077005236,-2.5213045383389074,-0.5046940200124845,-1.6415717022529965,-3.7869696063103993,3.148222141715273,0.8371097436244377,2.2377960146776394,1.96010272560277,-0.6436030736991395,-1.5897466451341635,-0.18841455891867148,-3.6199158013670436,-1.5501375148845606,2.819433033730306,2.4327146717765156,-0.7957948761482375,0.7417103555608747,-2.124423341914989,0.33869563822915233,-1.135010561834278,-4.575424784862834,1.035507154065592,-1.0728787884504716,2.754189750668398,-2.8175701776475264,-0.4418634453768908,1.8144762621380095,-0.5394197289743219,-1.3645849703935886,2.3297231122676143,-1.7660258485285107,-2.356224866017326,2.3474121354854534,-0.3297947177799193,0.26718228869403166,-2.3782037630742696,-2.573948244104316,-0.019448801040709254,-0.5680955268950938,0.6175280882575973,-1.0490681425916215,2.9054506343425626,2.5580267774150305,3.382238615976097,2.756547933335026,2.5926887590072094,0.7839836998676879,-1.9952116522322525,-2.7508788476427064,-0.7776948361427216,-1.5027352849795474,-2.141815078577254,2.7678680724055926,1.5404633494582212,0.49347544252262904,-0.501286861923045,-3.093823334840123,1.2357122200979134,1.6246746354813582,0.5790182343681878,0.475708478158945,-0.8915617720619352,0.6318692052118379,-2.965990072421054,-1.2220219271688977,1.0207684939692385,1.4358383993532484,-2.356224866017326,0.7697721866760214,-0.2212873022566085,-2.141815078577254,-0.7821892253265695,-1.0432030238272179,-2.5472800112468983,2.373276484295765,-1.854133093844744,0.06896215274807561,-1.9952116522322525,1.2657941105437545,6.090867263030179,4.081769798256892,3.825635003800188,1.591248788202589,0.46670520214058486,0.21705053260574556,0.08422962429611355,-3.2944938282822767,-0.7687662061956302,0.47442724803572744,-3.699958380835657,4.173257007996486,2.373276484295765,2.36401894473501,1.3626349960745552,1.0065626478076848,0.56973742550905,0.2480734276045846,-2.6883585297620325,4.589453864615168,2.2491622572134147,0.05540918686818845,-0.33554185970518996,-1.3096692214160395,-2.7191301694894037,-2.495986743175124,-1.980173779390551,2.540640634443318,1.9107320101868153,0.4244825728326228,5.1692154280955975,4.284985249171472,3.409715147705719,1.8932011907319015,1.6768603882392057,1.3039862696302065,-0.8425323496303488,-0.9484246280760128,-1.6740069709918894,1.859117740353164,0.32539167299611865
CRR1012436,1,-4.1097381814443565,8.857905810033465,5.915812318039086,-1.74546116668498,9.640621523605887,5.109055436615803,-0.8945070930421242,2.0854072349846065,4.0299922806235395,5.71829882230087,5.414561381797278,3.9205808096399335,-2.413290376867514,-2.48228322454495,5.033255493023522,0.0812912326209429,1.56701380887041,4.009793903033419,-4.428191230746181,2.9701334445084933,2.2811106125640226,-3.3721401869289034,2.057585891816355,-2.053287743611272,-3.329580608741961,-1.3371511637483835,-3.249537965170937,0.6972572526406214,4.164617007595355,-2.018998677971677,7.606046157722178,7.453525942327799,7.404048729008204,5.399869599281023,4.812045191821626,3.2383794224592206,3.7468612031293187,3.055472420066487,3.04601107717191,2.761351296872104,2.1922127569096426,2.0839230046619823,2.071593313672196,2.059490291546729,1.984855310453014,2.4314211755344406,1.7884123753318282,1.3299190963508516,1.11208895117332,1.1111071150707035,1.0271273952984055,1.6687563298351997,0.8911510152369577,0.8788355887985754,0.68830196904518,0.20895952531116024,0.16944821401315951,-0.1207559193902144,-0.38514241904885826,-1.0959891312821424,-1.2193681407182613,-1.7201433629741936,2.57236860010371,-2.575809247541781,-2.3967610803807826,-0.9392906923259207,1.9191954832912372,-2.2735284779706024,0.8357909696610852,-0.26346833292420563,-2.138187166791346,-3.5119019988694014,-3.8685765142372257,-3.5119019988694014,-2.413290376867514,-4.8981933599967915,-2.9522866395050706,-4.561722266228804,-1.0438033826515234,-3.8685765142372257,-3.1754300479622293,0.7098081739471541,0.4179599443339406,-2.575809247541781,-0.43689749823102736,-2.2591397446592887,-1.8162872067075269,-2.6789934411512832,-2.333247694834995,2.8570557610971576,-2.4300974895341794,-0.666993556909961,3.6563301518448186,0.061846176041894005,3.398648368412444,0.20774813815421242,1.487334257018073,-1.4387309444165053,-4.31040847286692,-0.8343119365228799,-3.249537965170937,-0.6875522827233514,-1.5378218339580125,-1.6873535455275461,-4.205048179430847,-3.01112710489599,4.074925891448908,1.826596162115041,0.03627660191887769,-1.6324377965499968,-2.113185870836904,-3.0736474227766637,-2.818755318309081,-2.113185870836904,-0.7085425573563078,-0.15849624607806012,-3.4165919099740805,0.5832745663098802,3.286483744173444,-1.7891362225563854,-3.1754300479622293,-1.4642100264713962,-0.8446747228425044,-1.4262307832148347,-2.746434691613159,-1.8162872067075269,-2.244955113691476,-3.4631118823189704,-1.160527646467333,-1.762702970146614,-3.1403387527814837,-2.818755318309081,3.3701241325665663,-2.8440731134728647,-0.8274625951464418,-1.9643402773869538,-4.1097381814443565,2.8254535665813156,0.5143411684904804,1.9150274395436822,1.637334150468813,-0.9663716488330968,-1.9125152202681208,-0.5111831340526287,-3.942684376501001,-1.8729060900185182,2.496664458596349,2.1099460966425583,-1.118563451282195,0.4189417804269174,-2.4471919170489467,0.015927063095195152,-1.4577791369682354,-4.8981933599967915,0.7127385789316347,-1.3956473635844286,2.4314211755344406,-3.1403387527814837,-0.7646320205108481,1.491707687004052,-0.8621883041082792,-1.6873535455275461,2.006954537133657,-2.0887944236624683,-2.6789934411512832,2.024643560351496,-0.6525632929138766,-0.05558628643992571,-2.700972338208227,-2.8967168192382733,-0.3422173761746666,-0.8908641020290512,0.29475951312364,-1.3718367177255788,2.5826820592086057,2.235258202281073,3.0594700408421396,2.4337793582010687,2.269920183873252,0.4612151247337307,-2.31798022736621,-3.0736474227766637,-1.100463411276679,-1.8255038601135047,-2.464583653711211,2.4450994972716353,1.2176947743242639,0.17070686738867183,-0.8240554370570023,-3.4165919099740805,0.912943644963956,1.3019060603474009,0.25624965923423043,0.15293990302498783,-1.2143303471958924,0.3091006300778806,-3.2887586475550115,-1.544790502302855,0.6979999188352813,1.113069824219291,-2.6789934411512832,0.4470036115420642,-0.5440558773905657,-2.464583653711211,-1.104957800460527,-1.3659715989611751,-2.8700485863808556,2.0505079091618077,-2.1769016689787013,-0.2538064223858818,-2.31798022736621,0.9430255354097973,5.768098687896222,3.759001223122935,3.5028664286662305,1.2684802130686317,0.14393662700662765,-0.1057180425282118,-0.2385389508378439,-3.617262403416234,-1.0915347813295875,0.1516586729017702,-4.022726955969614,3.850488432862528,2.0505079091618077,2.0412503696010527,1.039866420940598,0.6837940726737274,0.2469688503750929,-0.07469514752937276,-3.01112710489599,4.2666852894812095,1.9263936820794574,-0.26735938826576894,-0.6583104348391473,-1.6324377965499968,-3.041898744623361,-2.818755318309081,-2.3029423545245082,2.217872059309361,1.587963435052858,0.1017139976986656,4.84644685296164,3.9622166740375144,3.0869465725717617,1.570432615597944,1.3540918131052484,0.9812176944962491,-1.1653009247643062,-1.2711932032099702,-1.9967755461258467,1.5363491652192067,0.0026230978621614516
CRR1012470,1,1.0633313678983816,9.757582978406422,3.032464857285937,-1.5926753610952955,9.511183475955196,6.425232030662067,4.545365294236504,5.592452449869138,4.10395894992935,4.053163907924175,4.70959899974875,4.57947105230645,-2.2605045712778296,-2.3294974189552655,3.7127956727178115,0.23407703821062717,1.7564785424559262,0.05532544802769514,-4.275405425156497,1.2104258254284173,2.6335965757260755,-3.219354381339219,-3.86994115037993,-1.900501938021588,5.677191168595529,0.9820874598952425,-3.0967521595812526,-2.4230234419520964,5.075172535954543,4.634907851510116,-1.7597294146784366,-2.40360536363647,-2.024115863389017,-0.5437084139762699,-0.9211273759427279,-1.8009723647063738,-2.294406111459262,-2.799500833915386,0.5785735783906838,3.166791844658376,-3.7898985709113164,-1.5841646728760321,-0.4743164245665876,2.3473284021209357,0.430738200773591,-0.8825787091281234,-1.5926753610952955,2.4332864760811526,1.5372289618887522,1.7959070092126839,-0.7564274337607619,5.006438823706808,1.377081263887208,1.2450525023853005,-2.064389751712252,-2.294406111459262,-0.8135858432434124,-4.4089364606391195,-0.925503750159473,-2.9208616171869797,-1.7597294146784366,-2.2605045712778296,7.229634046607728,5.369114579190417,4.715220501121726,3.4242080084572457,3.194673751881863,3.0497410344491067,2.79595319454947,1.5796640042123786,1.2052310086052855,0.5863406075775258,-0.7129423249731113,-3.3591161932797173,-2.2605045712778296,-4.745407554407108,-2.799500833915386,-4.4089364606391195,-0.8910175770618389,-3.7157907086475412,-3.022644242372545,0.8625939795368385,0.570745749923625,-2.4230234419520964,-0.28411169264134306,-2.106353939069604,-1.6635014011178426,-2.5262076355615988,-2.180461889245311,3.009841566686842,-2.2773116839444953,-0.5142077513202766,3.809115957434503,0.21463198163157823,3.5514341740021287,0.3605339437438967,1.6401200626077574,-1.285945138826821,-4.157622667277235,-0.6815261309331957,-3.0967521595812526,-0.5347664771336672,-1.385036028368328,-1.5345677399378617,-4.052262373841162,-2.8583412993063053,4.227711697038592,1.9793819677047253,0.18906240750856185,-1.4796519909603125,-1.9604000652472195,-2.9208616171869797,-2.6659695127193968,-1.9604000652472195,-0.5557567517666235,-0.00571044048837582,-3.2638061043843964,0.7360603718995644,3.439269549763128,-1.636350416966701,-3.022644242372545,-1.3114242208817117,-0.6918889172528201,-1.2734449776251504,-2.593648886023475,-1.6635014011178426,-2.0921693081017914,-3.3103260767292864,-1.0077418408776486,-1.6099171645569297,-2.987552947191799,-2.6659695127193968,3.5229099381562503,-2.6912873078831803,-0.6746767895567575,-1.8115544717972696,-3.956952375854672,2.978239372171,0.6671269740801647,2.0678132451333666,1.790119956058497,-0.8135858432434124,-1.7597294146784366,-0.3583973284629446,-3.7898985709113164,-1.7201202844288337,2.6494502641860334,2.2627319022322427,-0.9657776456925105,0.5717275860166017,-2.294406111459262,0.16871286868487945,-1.3049933313785511,-4.745407554407108,0.865524384521319,-1.2428615579947444,2.5842069811241246,-2.987552947191799,-0.6118462149211638,1.6444934925937362,-0.7094024985185948,-1.5345677399378617,2.1597403427233415,-1.9360086180727838,-2.5262076355615988,2.1774293659411805,-0.49977748732419225,0.09719951914975866,-2.5481865326185424,-2.7439310136485893,-0.18943157058498228,-0.7380782964393667,0.4475453187133243,-1.2190509121358943,2.7354678647982897,2.3880440078707577,3.2122558464318236,2.5865651637907527,2.422705989462936,0.614000930323415,-2.1651944217765253,-2.9208616171869797,-0.9476776056869947,-1.6727180545238203,-2.3117978481215267,2.59788530286132,1.3704805799139481,0.323492672978356,-0.671269631467318,-3.2638061043843964,1.0657294505536403,1.454691865937085,0.4090354648239148,0.30572570861467213,-1.0615445416062084,0.46188643566756493,-3.1359728419653274,-1.3920046967131707,0.8507857244249656,1.2658556298089754,-2.5262076355615988,0.5997894171317485,-0.3912700718008815,-2.3117978481215267,-0.9521719948708426,-1.213185793371491,-2.717262780791171,2.2032937147514917,-2.024115863389017,-0.10102061679619738,-2.1651944217765253,1.0958113409994814,5.9208844934859055,3.9117870287126193,3.6556522342559146,1.4212660186583161,0.29672243259631187,0.0470677630614726,-0.08575314524815952,-3.4644765978265495,-0.9387489757399031,0.30444447849145456,-3.86994115037993,4.003274238452212,2.2032937147514917,2.194036175190737,1.1926522265302821,0.8365798782634117,0.39975465596477716,0.0780906580603116,-2.8583412993063053,4.419471095070894,2.0791794876691414,-0.1145735826760846,-0.505524629249463,-1.4796519909603125,-2.8891129390336765,-2.6659695127193968,-2.1501565489348238,2.3706578648990453,1.7407492406425424,0.25449980328834987,4.999232658551325,4.115002479627199,3.239732378161446,1.7232184211876285,1.5068776186949324,1.1340035000859334,-1.0125151191746218,-1.118407397620286,-1.8439897405361625,1.689134970808891,0.15540890345184571
CRR1012605,0,4.420027644000174,9.883022831317385,2.640743330651349,-1.2453040209421518,9.803517198651816,-1.4123580745252926,-0.39434994729929596,3.386183304088158,4.667921575513792,6.49048771214804,7.130813716511211,6.801494182727906,-1.913133231124686,-1.9821260788021218,8.92548871798215,0.5814483783637712,2.0893393499823887,0.4026967881808391,-3.928034085003353,1.5577971655815612,1.0313054322523363,-2.871983041186075,-3.522569810226786,-1.5531305978684442,-2.8294234629991326,1.5526023487584295,-2.749380819428109,-2.0756521017989527,4.647897101910085,-1.5188415322288487,-1.4123580745252926,-2.0562340234833263,-1.676744523235873,-0.19633707382312607,-0.5737560357895839,-1.4536010245532298,-1.9470347713061182,-2.4521294937622424,0.9259449185438277,-2.5417415988805327,-3.4425272307581727,-1.2367933327228884,-0.12694508441344377,-3.1171052576734057,0.7781095409267349,-2.7116405199352687,-1.2453040209421518,-3.8102513271240914,-3.4425272307581727,-3.1171052576734057,-0.4090560936076181,6.584530162417751,-0.19933557663956214,-1.2034569180123948,-1.717018411559108,-1.9470347713061182,-0.4662145030902685,-4.061565120485976,-0.5781324100063291,-2.5734902770338355,-1.4123580745252926,-1.913133231124686,3.072525745846538,-2.0756521017989527,4.665932445681107,-0.43913354658309256,2.4193526290340657,-1.7733713322277744,1.3359481154039134,0.23668881281862253,-1.6380300210485177,-1.5076682341276018,-3.3684193684943975,-0.07258387815042512,-1.913133231124686,-4.398036214253963,-2.4521294937622424,-4.061565120485976,-0.5436462369086951,-3.3684193684943975,-2.675272902219401,1.2099653196899824,0.9181170900767689,-2.0756521017989527,0.06325964751180098,-1.7589825989164605,-1.3161300609646986,-2.178836295408455,-1.8330905490921667,3.357212906839986,-1.9299403437913514,-0.16683641116713274,4.156487297587646,0.5620033217847222,3.8988055141552724,0.7079052838970405,1.9874914027609014,-0.9385737986736771,-3.8102513271240914,-0.33415479078005184,-2.749380819428109,-0.18739513698052318,-1.0376646882151843,-1.187196399784718,-3.7048910336880185,-2.5109699591531616,4.575083037191736,2.326753307857869,0.5364337476617057,-1.1322806508071686,-1.6130287250940758,-2.5734902770338355,-2.318598172566253,-1.6130287250940758,-0.2083854116134796,0.341660899664768,-2.9164347642312523,1.0834317120527084,3.7866408899162716,-1.2889790768135572,-2.675272902219401,-0.9640528807285678,-0.3445175770996763,-0.9260736374720063,-2.246277545870331,-1.3161300609646986,-1.7447979679486476,-2.962954736576142,-0.660370500724505,-1.2625458244037857,-2.6401816070386555,-2.318598172566253,3.8702812783093945,-2.3439159677300365,-0.3273054494036136,-1.4641831316441256,-3.6095810357015283,3.325610712324144,1.0144983142333086,2.4151845852865104,2.1374912962116412,-0.4662145030902685,-1.4123580745252926,-0.011025988309800564,-3.4425272307581727,-1.3727489442756897,2.996821604339177,2.6101032423853865,-0.6184063055393665,0.9190989261697455,-1.9470347713061182,0.5160842088380233,-0.9576219912254073,-4.398036214253963,1.212895724674463,-0.8954902178416004,2.931578321277269,-2.6401816070386555,-0.2644748747680198,1.9918648327468802,-0.362031158365451,-1.187196399784718,2.5071116828764852,-1.58863727791964,-2.178836295408455,2.5248007060943243,-0.15240614717104842,0.4445708593029025,-2.2008151924653987,-2.396559673495445,0.1579397695681617,-0.390706956286223,0.7949166588664682,-0.8716795719827506,3.0828392049514335,2.7354153480239014,3.559627186584968,2.933936503943897,2.7700773296160803,0.9613722704765589,-1.8178230816233816,-2.5734902770338355,-0.6003062655338508,-1.3253467143706763,-1.964426507968383,2.9452566430144635,1.717851920067092,0.6708640131315,-0.3238982913141741,-2.9164347642312523,1.4131007907067843,1.802063206090229,0.7564068049770587,0.6530970487678159,-0.7141732014530643,0.8092577758207089,-2.7886015018121832,-1.044633356560027,1.1981570645781094,1.6132269699621193,-2.178836295408455,0.9471607572848924,-0.04389873164773754,-1.964426507968383,-0.6048006547176985,-0.8658144532183469,-2.3698914406380274,2.550665054904636,-1.676744523235873,0.2463507233569464,-1.8178230816233816,1.4431826811526254,6.268255833639049,4.259158368865763,4.003023574409059,1.7686373588114601,0.6440937727494558,0.39443910321461645,0.2616181949049844,-3.1171052576734057,-0.5913776355867593,0.6518158186445984,-3.522569810226786,4.350645578605357,2.550665054904636,2.541407515343881,1.5400235666834259,1.1839512184165557,0.7471259961179211,0.42546199821345543,-2.5109699591531616,4.766842435224038,2.4265508278222856,0.23279775747705939,-0.1581532890963191,-1.1322806508071686,-2.5417415988805327,-2.318598172566253,-1.80278520878168,2.718029205052189,2.088120580795686,0.6018711434414938,5.3466039987044685,4.462373819780343,3.58710371831459,2.070589761340772,1.8542489588480764,1.4813748402390774,-0.6651437790214778,-0.771036057467142,-1.4966184003830185,2.036506310962035,0.5027802436049895
