feature,p_value,u_stat,cohens_d,cohens_d_raw,log2_fc,ad_mean,control_mean,direction,p_adj
s__Pyramidobacter_piscolens,0.7510558813146834,3733.0,0.023805938415932263,-0.023805938415932263,0.0,-1.135122889337518,-1.0863040549161187,down,0.9138864246891405
s__Alistipes_onderdonkii,0.1050168087023585,4403.0,0.3133284552559782,0.3133284552559782,0.6124381154483367,2.9669543466893673,1.9406562734871684,up,0.43918693530844
s__Alistipes_putredinis,0.04270159742719003,4543.0,0.3569794232595855,0.3569794232595855,0.6137117089537967,4.242819868733554,2.772738807337844,up,0.33107608849032794
s__Parabacteroides_merdae,0.24355876571222057,4246.0,0.19699261334462367,0.19699261334462367,0.2249072615689214,3.2549525083133446,2.7851001992818856,up,0.6070974721410523
s__Alistipes_finegoldii,0.7532550980701196,3952.0,0.1823352015491881,0.1823352015491881,1.5559088470169025,0.7594375744102307,0.2582955043352968,up,0.914085240631037
s__Phocaeicola_vulgatus,0.5024051192473951,3611.0,0.06216232270740714,-0.06216232270740714,-0.057083756175935,4.949155044014452,5.148906224260092,down,0.7759600707105854
s__Collinsella_aerofaciens,0.23204401955018572,4256.0,0.23061228991612634,0.23061228991612634,0.39806496516064294,3.232770310478575,2.4532700345813505,up,0.6017059167975842
s__Bacteroides_caccae,0.1271605894862276,4370.0,0.2914359239437413,0.2914359239437413,0.5676092096217468,3.179048575986797,2.145012197352885,up,0.470656483353613
s__Alistipes_ihumii,0.4877523477710959,4083.0,0.2098654389410509,0.2098654389410509,2.5552640410164567,0.6458727549507846,0.10988434955144544,up,0.7689436213443063
s__Gemmiger_formicilis,0.13229466572462548,4363.0,0.30857248172367147,0.30857248172367147,0.7358787334264756,3.327640259246777,1.9980888578371565,up,0.4752024392828547
s__Clostridium_leptum,0.255469164837275,4236.0,0.1411436057127686,0.1411436057127686,0.34486906123891986,1.496085348701114,1.1779868376978553,up,0.6163115566842077
s__Parabacteroides_goldsteinii,0.7357188613278797,3960.0,0.21498305960938147,0.21498305960938147,0.0,-0.5889130264086851,-1.1707308582580396,up,0.9125352727519833
s__Odoribacter_splanchnicus,0.004709586026064414,4819.0,0.45277208951548154,0.45277208951548154,1.4783200652410242,2.3027530563626466,0.8264730273529057,up,0.2790287098538746
s__Phascolarctobacterium_faecium,0.16388540286844488,3362.0,0.18529015639764979,-0.18529015639764979,-0.47087635811881867,1.9564898095038865,2.711599207043735,down,0.5256038991995124
s__Vescimonas_coprocola,0.025978948249757737,4612.0,0.3754151967539292,0.3754151967539292,3.7165694953651185,1.3689286733858945,0.10413145127719262,up,0.3092595065523214
s__Ruthenibacterium_lactatiformans,0.8065985240112666,3758.0,0.02402022258989857,0.02402022258989857,0.0182369427954908,4.561131931183272,4.503838070268931,up,0.928622403284766
s__GGB9715_SGB15265,0.4065058324491163,4130.0,0.1697794409725112,0.1697794409725112,0.4463553897280619,1.8765450526303418,1.3771861120645887,up,0.7158494478902669
s__Ruminococcus_bromii,0.7998755243861899,3755.0,0.008496875785360498,-0.008496875785360498,-0.010471959930616363,4.2689616799388395,4.300061138614977,down,0.9280209572335898
s__Bacteroides_uniformis,0.19680116877499276,3397.0,0.1401104862460625,-0.1401104862460625,-0.08677726990082474,5.81081959300343,6.1710626203297325,down,0.5572985447034363
s__Blautia_obeum,0.7576595264348832,3950.0,0.1171943777234326,0.1171943777234326,0.12185117148783374,3.7586668886742673,3.4542437503344603,up,0.9144869015302757
s__Evtepia_gabavorous,0.5829873784619286,4033.0,0.14452277099144592,0.14452277099144592,0.25580837537740275,2.4034949613836454,2.012969626412911,up,0.825364452884209
s__Anaerobutyricum_hallii,0.7379035886430696,3959.0,0.07675100166723343,0.07675100166723343,0.07450291066022663,4.388190642123221,4.167329842797662,up,0.9127237225915654
s__Alistipes_communis,0.008778792892799326,4748.0,0.47715544733201476,0.47715544733201476,0.0,1.433579474466006,-0.05163528008055925,up,0.2987469049677513
s__Butyricimonas_faecihominis,0.8608574155628158,3904.0,0.17189352720857493,0.17189352720857493,0.0,0.036996244304932424,-0.2104168396210891,up,0.9473651460482949
s__Faecalibacterium_prausnitzii,0.6192764443062986,4015.0,0.33465560500584407,0.33465560500584407,0.24111171477855942,6.773161846349665,5.730725347794044,up,0.825364452884209
s__Hungatella_hathewayi,0.380804973559531,3540.0,0.10985629719505362,-0.10985629719505362,0.0,-0.6066692580336005,-0.18977821434454414,down,0.6894412626138284
s__Desulfovibrio_piger,0.874536075623867,3898.0,0.26671016875128545,0.26671016875128545,0.6168243771801875,1.0310502334927165,0.6723527497116383,up,0.9553934256815483
s__Ruminococcus_torques,0.9180805143365501,3879.0,0.024400591337040138,0.024400591337040138,0.03039371708832279,3.337200522305707,3.2676300580189905,up,0.9653820865037729
s__Christensenella_hongkongensis,0.5750598330724247,3649.0,0.06126392954679971,-0.06126392954679971,0.0,-0.735609190510585,-0.5785533556396398,down,0.8249260864201875
s__Parabacteroides_distasonis,0.5790172342354145,4035.0,0.07750184327319642,0.07750184327319642,0.06190321302745714,4.474509862901986,4.286578148626078,up,0.82532932752921
s__GGB9760_SGB15374,0.039822114432301194,4553.0,0.47093611966988874,0.47093611966988874,1.323116227843638,1.4133654472280137,0.5648807791417946,up,0.3237967587562864
s__Lentihominibacter_faecis,0.4180679940513017,4123.0,0.19069172018556207,0.19069172018556207,1.1227069212747076,0.9441105575229204,0.43356517816102413,up,0.7219712666501324
s__Clostridium_SGB6179,0.019011111615470085,3033.0,0.20933634831447503,-0.20933634831447503,0.0,-1.632471635171225,-1.034312615416016,down,0.3092595065523214
s__Faecalibacterium_SGB15346,0.3637283680454466,4157.0,0.16419096660100005,0.16419096660100005,0.38693163539114284,2.524532477145024,1.9306472625237274,up,0.6892600537299894
s__Alistipes_shahii,0.4164044972400347,4124.0,0.21481325566832554,0.21481325566832554,0.4074581806658036,2.7917150279949734,2.1048150967012513,up,0.7218749778408324
s__Ligilactobacillus_salivarius,0.5248132937462282,4063.0,0.09588031377430838,0.09588031377430838,0.0,-0.061143486014093924,-0.37873707419796426,up,0.7907421774901224
s__Eggerthella_lenta,0.12643998101053996,3315.0,0.22363502242987562,-0.22363502242987562,-0.39902021555112005,2.2987117531296533,3.0311091119063636,down,0.470656483353613
s__Dorea_longicatena,0.17651583594423648,3376.0,0.1512558754468045,-0.1512558754468045,-0.10706005825168055,4.570190300179476,4.922237594489646,down,0.5391538118296747
s__Anaerotruncus_colihominis,0.23317779403737116,4255.0,0.20696216000978215,0.20696216000978215,0.0,0.5315604625137742,-0.09567421724291147,up,0.6017059167975842
s__Raoultibacter_timonensis,0.3919239896628194,3547.0,0.05315396909269642,-0.05315396909269642,-0.30696736828910964,0.46408129611082577,0.5741170583113868,down,0.7038954854344236
s__Candidatus_Cibionibacter_quicibialis,0.6336502464901651,4008.0,0.16407581360885223,0.16407581360885223,0.17809644852783804,4.543974314885387,4.016275488231968,up,0.8318975458306553
s__Anaerobutyricum_soehngenii,0.1360591300606878,4358.0,0.24743388202392946,0.24743388202392946,0.3780347904716371,3.4110298485889854,2.6247364865147707,up,0.4810279480098332
s__Phocaeicola_massiliensis,0.31543044299074807,3496.0,0.040565303004802426,0.040565303004802426,0.23144668205464794,0.8381660486026002,0.7139333527015451,up,0.6494822509942136
s__Streptococcus_salivarius,0.059086436803802586,3191.0,0.2943837012095207,-0.2943837012095207,-0.19642242002978633,4.420902936745571,5.065706457214312,down,0.3401257708321457
s__Clostridium_innocuum,0.022343862196725593,3054.0,0.36816841123858046,-0.36816841123858046,-1.0744001359979087,1.1957099310079466,2.51798132393388,down,0.3092595065523214
s__GGB3433_SGB4573,0.051715506934812985,3171.0,0.19967739328638412,-0.19967739328638412,0.0,-0.09189681880086757,0.23653228506866172,down,0.33107608849032794
s__Blautia_massiliensis,0.28178265060301066,4215.0,0.21299590244756414,0.21299590244756414,0.22483181099945881,3.8052259587323918,3.256111976423998,up,0.6166986646384442
s__Blautia_wexlerae,0.6839626427401401,3702.0,0.019997509912815355,-0.019997509912815355,-0.009765292073960659,5.802764430976824,5.842175325348267,down,0.8749265714824014
s__Bilophila_wadsworthia,0.746663525752961,3731.0,0.04181152826188698,-0.04181152826188698,-0.07523914939224767,2.2635446502753154,2.3847250106567897,down,0.9134929783735136
s__Coprococcus_catus,0.1360591300606878,4358.0,0.2515782168229158,0.2515782168229158,0.37596934340975396,2.3066829734838636,1.777501026167394,up,0.4810279480098332
s__Escherichia_coli,0.4932199620204014,3606.0,0.10252784628825369,-0.10252784628825369,-0.12656644256163344,3.8798647585055135,4.235618955256087,down,0.7689436213443063
s__Phocaeicola_dorei,0.380804973559531,4146.0,0.20323458963543659,0.20323458963543659,0.41733443219815974,2.8774415080861995,2.1546479566790495,up,0.6894412626138284
s__Ruminococcus_gnavus,0.7976377893452801,3754.0,0.04097653810651306,0.04097653810651306,0.04999519392379556,4.227587588917121,4.0835940395752095,up,0.927822195378318
s__Eubacteriaceae_bacterium,0.6213211248883355,3672.0,0.0050632087794180314,0.0050632087794180314,0.03368665872742394,0.704778241508081,0.6885124424023027,up,0.825364452884209
s__GGB3653_SGB4964,0.5652226789666978,3644.0,0.004353890487302533,-0.004353890487302533,-0.01223964457892473,1.3365821404702476,1.3479697737786782,down,0.8213106241296029
s__Bacteroides_stercoris,0.5574116505217437,4046.0,0.14784289954863364,0.14784289954863364,0.22906419710860088,3.1315533324031426,2.671804138130642,up,0.8152372348021594
s__Bacteroides_thetaiotaomicron,0.5400313806932946,4055.0,0.15896464472564523,0.15896464472564523,0.13080257781893317,4.42617197508237,4.042525653884081,up,0.7976121379318727
s__Mediterraneibacter_massiliensis,0.33976005726893055,3513.0,0.02379602087226289,-0.02379602087226289,0.0,-1.5563823971639184,-1.5244162355838284,down,0.6750100252820788
s__Bacteroides_cellulosilyticus,0.11872162626710614,4382.0,0.28830062282727803,0.28830062282727803,1.2220505703991102,1.4295790385426688,0.6128219236028535,up,0.46353052342548395
s__Blautia_faecis,0.13229466572462548,3323.0,0.2247806579187418,-0.2247806579187418,-0.125609141002917,4.329655965840613,4.723517273648998,down,0.4752024392828547
s__Wujia_chipingensis,0.399985445061832,4134.0,0.23117752326793273,0.23117752326793273,0.9170137799712261,1.273498516049237,0.6744500466231332,up,0.7126724794950895
s__Ruminococcus_bicirculans,0.9641813040983843,3859.0,0.042615887049115966,0.042615887049115966,0.24560628448390034,0.9968168670988454,0.8407764124909216,up,0.9839031944094876
s__Bacteroides_salyersiae,0.03406270938248006,3111.0,0.1601902940116136,-0.1601902940116136,-0.8168014161578638,0.468674234653615,0.8255679140440779,down,0.3237967587562864
s__Romboutsia_timonensis,0.9549465916115066,3823.0,0.03632348007481881,-0.03632348007481881,-0.05262861212148279,2.7256882774947484,2.8269555331013336,down,0.9835409230348502
s__Bacteroides_xylanisolvens,0.9434118453980423,3818.0,0.029353236497945367,-0.029353236497945367,-0.04510594901289618,2.845212617276004,2.9355735742779476,down,0.9805368485734283
s__GGB3345_SGB4425,0.21443369609507645,3414.0,0.15882167903029168,-0.15882167903029168,-0.2534047384489737,1.430729896507541,1.7054542732779485,down,0.5840459769880425
s__Bacteroides_nordii,0.6030259612486291,4023.0,0.13502009348156285,0.13502009348156285,0.0,-0.06609112357574616,-0.4915262523459405,up,0.825364452884209
s__Bacteroides_ovatus,0.7620718365769341,3738.0,0.061982618373543345,0.061982618373543345,0.060305747567263375,4.492214708949113,4.308307238629535,up,0.9148937289386188
s__Limosilactobacillus_mucosae,0.6111272638217942,3667.0,0.09489811332029684,0.09489811332029684,0.0,-1.7159658722530375,-2.063400260158188,up,0.825364452884209
s__Lentihominibacter_hominis,0.835890827789005,3915.0,0.10905507850388049,0.10905507850388049,0.0,-0.5226829478374613,-0.7955106031903731,up,0.9390677796239942
s__Agathobaculum_butyriciproducens,0.007788309091604799,2924.0,0.3349489487370625,-0.3349489487370625,-0.1809984894150768,4.785926725278265,5.425653059272086,down,0.2987469049677513
s__Bifidobacterium_longum,0.5810007192322031,3652.0,0.07269672639711573,-0.07269672639711573,-0.10269768364326762,3.908658788744181,4.197037436930875,down,0.825364452884209
s__Roseburia_hominis,0.8974153898208029,3798.0,0.0028345016551339012,-0.0028345016551339012,-0.003986906339871601,3.0435833299695463,3.052005944370996,down,0.9571009739419015
s__Intestinimonas_butyriciproducens,0.7731362114721327,3743.0,0.0490694349229135,0.0490694349229135,0.0,-0.5254949706874027,-0.6323909326040889,up,0.9183549178597555
s__Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1,0.21983022296431887,3419.0,0.19842747646934863,-0.19842747646934863,0.0,-0.0988783940747842,0.4318022592815773,down,0.5840459769880425
s__Ruminococcus_sp_AF13_28,0.5079593270368401,4072.0,0.08306042571319505,0.08306042571319505,0.14454093871693197,2.9450308863965384,2.66427282878589,up,0.7759600707105854
s__Bacteroides_eggerthii,0.4932199620204014,3606.0,0.12345306894940188,0.12345306894940188,0.5043923066666145,0.9104970957203224,0.6418615358208488,up,0.7689436213443063
s__Blautia_glucerasea,0.7226559064659313,3966.0,0.08374440366142091,0.08374440366142091,0.17073761651804228,2.004480625121442,1.7807572405102186,up,0.9038231253571117
s__Segatella_copri,0.835890827789005,3771.0,0.15345714308745675,0.15345714308745675,0.0,-0.2136766729889061,-0.9171271184729826,up,0.9390677796239942
s__GGB41458_SGB58520,0.833628920255754,3770.0,0.0427049035920113,0.0427049035920113,0.06185350744803348,1.1795404819170223,1.130038108208053,up,0.9390677796239942
s__Clostridium_scindens,0.19579804609320417,3396.0,0.11357522713576654,-0.11357522713576654,0.0,-0.24455480604106006,0.1577260178474427,down,0.5572985447034363
s__Lachnospiraceae_bacterium,0.973420823773652,3855.0,0.022931527902820124,0.022931527902820124,0.05221444533201692,1.5184513565855813,1.4644777226052688,up,0.9888369906659948
s__Faecalibacillus_intestinalis,0.8882523319279683,3794.0,0.022934405502674567,0.022934405502674567,0.054190713997234054,2.297356080948798,2.2126630521614494,up,0.9567579966705255
s__Anaerofustis_stercorihominis,0.7709195642162141,3742.0,0.09890747592041424,0.09890747592041424,0.0,-1.9352123083812753,-2.1763707386728215,up,0.9183549178597555
s__Dorea_sp_AF36_15AT,0.6860917541925545,3983.0,0.14681493229530618,0.14681493229530618,0.0,-0.22349292165405119,-0.701116220951552,up,0.8751568114558438
s__Dorea_formicigenerans,0.6213211248883355,3672.0,0.003139083072024759,0.003139083072024759,0.004247253397306375,3.0322261396641093,3.0233124788884544,up,0.825364452884209
s__Faecalicatena_fissicatena,0.31823183790362364,3498.0,0.09057121127049678,-0.09057121127049678,-0.18594916868537964,2.0563184228744955,2.3391961683196305,down,0.6494822509942136
s__Lachnospira_eligens,0.0647488325476583,3205.0,0.24626241532235194,-0.24626241532235194,-0.7337682781360146,1.2119526631462931,2.015449491545058,down,0.351875294492259
s__Eubacterium_ventriosum,0.03406270938248006,4575.0,0.37651334361761685,0.37651334361761685,4.117682741560637,1.658991301993198,0.09556482991982554,up,0.3237967587562864
s__Mediterraneibacter_faecis,0.7731362114721327,3743.0,0.03813842239924699,-0.03813842239924699,-0.04104127324248343,3.4783704463275136,3.5787427958836644,down,0.9183549178597555
s__Coprobacillus_cateniformis,0.06774373476323782,3212.0,0.20624913675376713,-0.20624913675376713,0.0,-1.3869495711090776,-0.8493423776217762,down,0.351875294492259
s__Streptococcus_anginosus,0.03581267785666972,4568.0,0.32396167115043834,0.32396167115043834,0.0,0.39305072136897823,-0.4745009774358143,up,0.3237967587562864
s__Eggerthella_sinensis,0.04544178418745671,3152.0,0.25958762808261365,-0.25958762808261365,0.0,-0.9587003201603087,-0.33499074676632296,down,0.33107608849032794
s__TM7_phylum_sp_oral_taxon_352,0.00024316783864101026,2576.0,0.5810499967081754,-0.5810499967081754,-1.3620990654655898,0.8501192284455196,2.185307293236231,down,0.05459117977490681
