feature,importance
s__Bacteroides_thetaiotaomicron,0.002468464953519996
s__Holdemanella_biformis,0.0024538054116698834
s__Anaerotignum_sp_MSJ_24,0.0024439558052040096
s__Dorea_formicigenerans,0.002436864062323961
s__Alistipes_onderdonkii,0.002432220562879602
s__Bacteroides_cellulosilyticus,0.0024187849568432385
s__Coprococcus_comes,0.002418758020885369
s__Limosilactobacillus_mucosae,0.0024123146450711996
s__Roseburia_intestinalis,0.002408636683581727
s__Escherichia_coli,0.002392853999989752
s__Clostridium_leptum,0.0023879344145576907
s__Actinomyces_bouchesdurhonensis,0.0023877101811242926
s__GGB3818_SGB5183,0.0023781943804765835
s__Actinobaculum_sp_oral_taxon_183,0.002377604398809226
s__Granulicatella_adiacens,0.0023739466119514635
s__Gemella_sanguinis,0.002373449592967544
s__GGB3278_SGB4328,0.0023660598115588407
s__Lacrimispora_amygdalina,0.0023606015463784116
s__Faecalicatena_fissicatena,0.0023512961739722777
s__Streptococcus_salivarius,0.0023438502666020436
s__Veillonella_atypica,0.0023380987329319693
s__Coprococcus_catus,0.002325068646590877
s__Enterocloster_bolteae,0.002305478540310369
s__GGB4552_SGB6276,0.002298824486407554
s__Collinsella_intestinalis,0.0022939345352193685
s__Clostridiaceae_bacterium_AF18_31LB,0.002275514949268795
s__Mediterraneibacter_glycyrrhizinilyticus,0.002262579486524925
s__Wansuia_hejianensis,0.002247924430639012
s__Bacteroides_fragilis,0.002243468948651151
s__Lactonifactor_longoviformis,0.0022360243889589675
s__Mogibacterium_diversum,0.0022323357390625002
s__Faecalicatena_contorta,0.0022263646346295206
s__Eisenbergiella_tayi,0.002221591241714623
s__GGB9559_SGB14969,0.002209533929064484
s__Klebsiella_pneumoniae,0.002206135408579891
s__Oxalobacter_formigenes,0.002205007090501191
s__Phocaeicola_vulgatus,0.002183633589298605
s__Clostridium_scindens,0.0021792980416162505
s__Ligilactobacillus_salivarius,0.0021724638647335212
s__Megasphaera_sp_NM10,0.0021713747526844957
s__Mediterraneibacter_faecis,0.002155037536374407
s__Ruminococcus_SGB4421,0.002136590750739597
s__Parabacteroides_merdae,0.002129775312210713
s__Phocea_massiliensis,0.002113327056241162
s__Oscillospiraceae_unclassified_SGB15252,0.0021071343335781604
s__GGB51647_SGB4348,0.0021064938371747753
s__Ruminococcus_gnavus,0.0021040315502993054
s__Streptococcus_sanguinis,0.0021008314165499257
s__Paraprevotella_clara,0.002099242180492485
s__Eubacterium_limosum,0.002097734614888975
s__GGB3612_SGB4882,0.0020929711712751003
s__Weissella_cibaria,0.0020884323166061
s__GGB3109_SGB4119,0.002087877275667457
s__Mesosutterella_multiformis,0.002082103700348886
s__Wujia_chipingensis,0.0020711678458668736
s__Dysosmobacter_welbionis,0.0020682220711244733
s__Gemmiger_formicilis,0.0020673262042570934
s__Raoultibacter_timonensis,0.002057829410042002
s__Parasutterella_excrementihominis,0.002034618864352908
s__Roseburia_sp_AM59_24XD,0.0020167869610975765
s__Holdemania_massiliensis,0.0020108745676880786
s__Eggerthella_lenta,0.0020097092021256163
s__GGB9627_SGB15081,0.0020028506626332478
s__Sutterella_wadsworthensis,0.0020022497435917834
s__Fusicatenibacter_saccharivorans,0.00200185619907864
s__Candidatus_Cibionibacter_quicibialis,0.001998377420063551
s__GGB9759_SGB15370,0.0019971408716782353
s__Streptococcus_mitis,0.001982101377306137
s__Limosilactobacillus_oris,0.0019744343178181157
s__Segatella_copri,0.001973161350061022
s__Faecalibacterium_SGB15346,0.0019646847285582445
s__GGB9524_SGB14924,0.0019602800771593713
s__Clostridium_symbiosum,0.0019464631123756965
s__TM7_phylum_sp_oral_taxon_349,0.0019392426499052577
s__Dialister_invisus,0.0019364705717298954
s__Fusicatenibacter_sp_CLA_AA_H277,0.001936429509929182
s__Lachnospiraceae_bacterium_AM48_27BH,0.0019326079196528366
s__GGB2980_SGB3962,0.001927903302301337
s__Bifidobacterium_pseudocatenulatum,0.001925939674311592
s__Coprobacter_fastidiosus,0.0019247354092212122
s__Lactobacillus_gasseri,0.0019151648106167298
s__Citrobacter_freundii,0.0019117229916965658
s__Erysipelatoclostridium_ramosum,0.0019099890608203164
s__GGB35068_SGB47850,0.001907550032961001
s__GGB9614_SGB15049,0.0019026456560083179
s__Coprococcus_eutactus,0.001899876950853394
s__Alistipes_shahii,0.001898673148349538
s__Neobittarella_massiliensis,0.0018933325580303398
s__Scardovia_wiggsiae,0.001890449996339843
s__Dielma_fastidiosa,0.0018850182193797071
s__GGB3256_SGB4303,0.0018832892873399628
s__GGB4605_SGB6376,0.001878282856452259
s__Clostridium_sp_AM42_4,0.0018780936542138035
s__Ruthenibacterium_lactatiformans,0.0018753379522493986
s__Eubacterium_sp_AF34_35BH,0.0018699235374313318
s__Turicibacter_bilis,0.0018620707170880003
s__Bacteroides_clarus,0.0018587261796172046
s__Sellimonas_intestinalis,0.0018402653743382158
s__Anaeromassilibacillus_senegalensis,0.0018290782068508425
s__Anaerobutyricum_soehngenii,0.0018288861355373704
s__Bacteroides_nordii,0.0018272513313586825
s__Christensenella_hongkongensis,0.0018205510986853953
s__Enterocloster_citroniae,0.0018126481979282012
s__Blautia_producta,0.0018096059038242864
s__Turicibacter_sanguinis,0.0018080248241410582
s__GGB4683_SGB6473,0.0018016987835523363
s__Bittarella_massiliensis,0.0018004036084114856
s__GGB9719_SGB15272,0.001794463072915896
s__Hungatella_hathewayi,0.0017940978385880637
s__GGB51959_SGB72479,0.0017940042703460362
s__Lachnospiraceae_bacterium,0.0017923180537449074
s__GGB52130_SGB14966,0.0017888505186546228
s__Flavonifractor_plautii,0.0017859795161045795
s__Intestinimonas_butyriciproducens,0.001783532148641397
s__Streptococcus_thermophilus,0.001774657990249123
s__GGB9730_SGB15291,0.00175476383851645
s__Roseburia_sp_BX1005,0.0017500617726307508
s__Simiaoa_sunii,0.001749688912525197
s__GGB9595_SGB15019,0.001745088262472716
s__Mediterraneibacter_sp_NSJ_151,0.0017237630647202484
s__Ruminococcus_bicirculans,0.0017220219740340895
s__Alistipes_dispar,0.0017212858564379344
s__Peptostreptococcus_stomatis,0.0017169769636766609
s__Eubacterium_rectale,0.0017164598322441664
s__Butyricimonas_virosa,0.0017142717093480613
s__Tyzzerella_nexilis,0.0017057269123071709
s__GGB13493_SGB15238,0.0017008129850637412
s__Streptococcus_oralis,0.0017001361569727524
s__GGB9715_SGB15267,0.0016895229301281463
s__GGB3363_SGB4448,0.0016802170092554427
s__Lancefieldella_rimae,0.0016786202118731065
s__Blautia_wexlerae,0.001671373194970278
s__GGB9616_SGB15051,0.0016681633121338189
s__Enterococcus_faecium,0.0016681614166961778
s__Lentihominibacter_faecis,0.001645761771294899
s__Lentihominibacter_hominis,0.0016415465973135925
s__Bifidobacterium_animalis,0.0016405430450261642
s__Clostridium_sp_AF36_4,0.0016395402163711507
s__Butyricimonas_paravirosa,0.0016356627550967516
s__Clostridium_SGB6177,0.0016323373018158852
s__GGB9715_SGB15260,0.0016306243032779275
s__Blautia_hydrogenotrophica,0.0016290941820984492
s__Fumia_xinanensis,0.0016289971673466867
s__Clostridium_perfringens,0.0016276585924165643
s__Leuconostoc_lactis,0.0016276175788871492
s__Anaerofilum_hominis,0.0016264408153770725
s__Streptococcus_sobrinus,0.0016260479028670034
s__Clostridium_sp_AM49_4BH,0.001624113745123782
s__Enterocloster_aldenensis,0.0016137173156669062
s__Ruminococcus_torques,0.0016089398437589694
s__Clostridium_saudiense,0.0016030281789118502
s__Enterocloster_clostridioformis,0.0015938918441776601
s__Blautia_faecis,0.0015857048873080823
s__Parascardovia_denticolens,0.0015818866025020327
s__GGB4456_SGB6141,0.0015813545515374595
s__GGB9760_SGB15373,0.0015789056100886873
s__Actinomyces_graevenitzii,0.0015699200272217152
s__Jutongia_hominis,0.0015549705164758921
s__Eggerthella_sinensis,0.001554734693309395
s__Oliverpabstia_intestinalis,0.0015466432283837343
s__Clostridium_hylemonae,0.0015463439370584301
s__Intestinimonas_sp_MSJ_38,0.0015391453187698079
s__GGB13404_SGB14252,0.0015359874885636164
s__Veillonella_parvula,0.0015314658378486694
s__Eubacterium_hominis,0.0015265673669465959
s__Oscillospiraceae_bacterium,0.0015182077774972358
s__GGB3740_SGB5077,0.0015143298760767372
s__Phocaeicola_massiliensis,0.0015110172141822179
s__Blautia_glucerasea,0.0015036694021307642
s__Senegalimassilia_anaerobia,0.0014868399302437293
s__Clostridium_SGB4751,0.001482270788820426
s__Faecalimonas_umbilicata,0.0014565220922979963
s__Parasutterella_SGB9260,0.001441957690929314
s__Schaalia_SGB17153,0.0014413153306293293
s__Bifidobacterium_adolescentis,0.0014399134729845956
s__Butyricimonas_faecihominis,0.0014362379460888866
s__GGB3653_SGB4964,0.0014323142690004689
s__Faecalibacterium_sp_HTFF,0.001426295991785559
s__Enterocloster_asparagiformis,0.0014204109708493195
s__GGB58233_SGB79883,0.0014193212367197715
s__Bacteroides_stercoris,0.0014151314154862685
s__Actinomyces_sp_oral_taxon_448,0.001405614658716217
s__Anaerostipes_caccae,0.0013998314743710655
s__Limosilactobacillus_portuensis,0.00138698866955444
s__GGB9708_SGB15234,0.001383591492603458
s__Propionibacterium_acidifaciens,0.0013746178740263338
s__GGB3619_SGB4894,0.0013738533952753961
s__GGB9531_SGB14932,0.0013711297826095833
s__Christensenella_intestinihominis,0.0013701164228668056
s__GGB9502_SGB14899,0.0013697536612009848
s__Alistipes_finegoldii,0.0013688976033746567
s__Lachnospiraceae_bacterium_OM04_12BH,0.0013675336292685739
s__Bacteroides_eggerthii,0.0013640474559718102
s__Alistipes_sp_AF17_16,0.0013599158536220205
s__GGB9534_SGB14937,0.0013521449679852844
s__Enterobacter_roggenkampii,0.0013501557771774413
s__Clostridium_sp_Marseille_P3244,0.0013484822520306642
s__Corynebacterium_durum,0.001332191102279244
s__GGB9302_SGB14263,0.0013305032603113246
s__Eubacterium_siraeum,0.0013246686982097472
s__Ruminococcus_sp_AF41_9,0.0013067201612430497
s__Eggerthella_guodeyinii,0.0012987246604625516
s__GGB4578_SGB6328,0.0012912923094235845
s__GGB9699_SGB15216,0.0012896354698562409
s__GGB9813_SGB15447,0.0012798138587588983
s__Clostridium_sp_1001270J_160509_D11,0.001278371298873807
s__GGB2998_SGB3988,0.0012683181278688052
s__GGB9345_SGB14311,0.0012639661089110098
s__Streptococcus_sp_F0442,0.0012519046197875827
s__Faecalibacillus_faecis,0.0012478083554475427
s__GGB3061_SGB4063,0.0012423572031131577
s__Lactobacillus_delbrueckii,0.0012351823970665756
s__Clostridium_spiroforme,0.0012296022874516152
s__Pyramidobacter_piscolens,0.0012277194236074514
s__Schaalia_SGB17168,0.0012272666349714264
s__Raoultibacter_massiliensis,0.0012137036120681993
s__Alistipes_senegalensis,0.0012083872304584449
s__Lactococcus_lactis,0.00120403687338868
s__Lachnospira_sp_NSJ_43,0.0011914597057255168
s__Desulfovibrio_piger,0.0011825496586716435
s__Roseburia_lenta,0.0011761880898044507
s__Intestinimonas_massiliensis,0.0011654680354428913
s__Blautia_sp_MCC283,0.001158214012259939
s__GGB9597_SGB15022,0.0011468129077318737
s__Blautia_hansenii,0.001136907896365618
s__GGB4585_SGB6340,0.0011321128208377617
s__Massilioclostridium_coli,0.0011300256198204148
s__GGB12798_SGB135773,0.0011287321193215424
s__GGB9634_SGB15093,0.001126233830728139
s__Clostridium_SGB6173,0.0011045595858745869
s__Roseburia_sp_AF02_12,0.0011038110673763821
s__GGB9561_SGB14972,0.0010978880461985112
s__GGB3444_SGB4594,0.0010896102960102035
s__Longicatena_caecimuris,0.001087869061844447
s__Hydrogenoanaerobacterium_saccharovorans,0.001086827297726252
s__Jingyaoa_shaoxingensis,0.001085785512987761
s__TM7_phylum_sp_oral_taxon_348,0.0010721214183499496
s__Anaerotruncus_rubiinfantis,0.0010693599887525156
s__Enterobacter_hormaechei,0.0010655464179839004
s__Clostridium_sp_AF20_17LB,0.001062381194354982
s__GGB9747_SGB15356,0.0010581125533124691
s__Limosilactobacillus_fermentum,0.0010522441898345271
s__Blautia_sp_OF03_15BH,0.0010486880416283302
s__GGB9602_SGB15031,0.0010428590826750996
s__Dorea_sp_AF36_15AT,0.001034066150705909
s__Gordonibacter_urolithinfaciens,0.0010226868473787883
s__Gemella_morbillorum,0.0010144258705488047
s__Klebsiella_variicola,0.0010082144600975095
s__Emergencia_timonensis,0.0010062076992789462
s__GGB4684_SGB6478,0.0010054993736633641
s__Blautia_faecicola,0.0010016207150981315
s__GGB51884_SGB49168,0.0009888691800370086
s__Alistipes_ihumii,0.000984582017081082
s__Zhenpiania_hominis,0.000965806297556483
s__GGB36267_SGB14177,0.0009614703489500259
s__GGB9616_SGB15052,0.0009555096355009543
s__GGB9715_SGB15265,0.0009550020810939853
s__Citrobacter_portucalensis,0.0009420120977601027
s__Clostridiaceae_bacterium_Marseille_Q4143,0.0009146852299412015
s__GGB9770_SGB15390,0.000910338204896529
s__GGB9365_SGB14341,0.0009069911160069058
s__Blautia_luti,0.0009069228697760452
s__Tyzzerella_SGB4587,0.000906155504620054
s__GGB3433_SGB4573,0.0008949723530899558
s__Ruminococcus_lactaris,0.000894152354321245
s__GGB9512_SGB14909,0.0008779497942505671
s__GGB2653_SGB3574,0.0008568388101524347
s__GGB9635_SGB15106,0.0008523039926717675
s__Enterococcus_avium,0.0008436404536273129
s__GGB3363_SGB4447,0.00083776918187858
s__GGB3277_SGB4327,0.0008370550286780464
s__Butyricicoccus_SGB14990,0.0008192650735384307
s__Clostridiaceae_unclassified_SGB4771,0.0008134976766348722
s__Enterobacter_kobei,0.0008114417430742717
s__Cloacibacillus_evryensis,0.0007856755662133198
s__GGB41458_SGB58520,0.0007822236096790232
s__Provencibacterium_massiliense,0.0007761881578728096
s__Megasphaera_micronuciformis,0.0007656915546738227
s__Weissella_confusa,0.0007632223508244298
s__Oscillibacter_sp_MSJ_31,0.0007554937914046061
s__GGB9766_SGB15383,0.0007534157267054235
s__GGB9781_SGB15402,0.0007453466693526184
s__GGB33586_SGB53517,0.0007396986055108231
s__Roseburia_sp_AM23_20,0.00073152902706937
s__Fusobacterium_ulcerans,0.0007235462068252847
s__Christensenella_minuta,0.0007120622381445675
s__GGB9342_SGB14306,0.000708189859098153
s__Eisenbergiella_massiliensis,0.0007047014664965363
s__GGB9593_SGB15015,0.0007042561119881299
s__GGB3304_SGB4367,0.0007007717544292101
s__GGB33469_SGB15236,0.0006974470419444501
s__Klebsiella_quasipneumoniae,0.0006917645055402422
s__Clostridium_sp_AF27_2AA,0.0006898118009521266
s__Butyricimonas_synergistica,0.000688900077375555
s__Intestinimonas_gabonensis,0.0006885381526744615
s__Pseudoflavonifractor_capillosus,0.000682650857879215
s__GGB9712_SGB15244,0.0006805364588905564
s__Enterocloster_lavalensis,0.0006804597862897134
s__Hydrogeniiclostridium_mannosilyticum,0.0006738207557307618
s__GGB9590_SGB15012,0.0006733412039791686
s__Lachnotalea_sp_AF33_28,0.0006676612742386352
s__Parabacteroides_faecis,0.0006592366268593331
s__Clostridiaceae_bacterium_Marseille_Q3526,0.0006467439402802293
s__GGB9708_SGB15233,0.0006350922569578899
s__GGB2848_SGB3813,0.0006257488454527787
s__Bifidobacterium_longum,0.0006207038112620785
s__GGB9646_SGB15123,0.0006170875570133776
s__Bifidobacterium_bifidum,0.000611365352409326
s__Lachnospiraceae_bacterium_OF09_6,0.0006015687664530874
s__GGB45613_SGB63326,0.0005900624544024701
s__Lachnospiraceae_bacterium_CLA_AA_H215,0.0005829989778621238
s__GGB9365_SGB14342,0.0005811720463769242
s__GGB3321_SGB4394,0.0005737823673363189
s__GGB3550_SGB4746,0.0005591781546279924
s__GGB9444_SGB14834,0.0005564369791898345
s__Massilimicrobiota_timonensis,0.0004846450713052203
s__Streptococcus_rubneri,0.00048039554960735864
s__GGB3005_SGB3996,0.0004696979145180954
s__GGB9602_SGB15028,0.0004350940793979021
s__GGB3175_SGB4191,0.0003835620533594111
s__GGB9790_SGB15413,0.00037067117533015094
s__Mediterraneibacter_massiliensis,0.00026156042943901417
