feature,p_value,u_stat,cohens_d,cohens_d_raw,log2_fc,ad_mean,control_mean,direction,p_adj
f__FGB2834,0.3637283680454466,3529.0,0.03660370753557008,0.03660370753557008,0.0,-2.643064101405179,-2.6890271013555953,up,0.475990210034782
f__Saccharomycetaceae,0.041529341861570576,3139.0,0.15311149136319266,-0.15311149136319266,0.0,-1.310230202432809,-1.1944324866882925,down,0.22618057459011634
f__FGB2345,0.13990576495256538,3333.0,0.13436790076630808,-0.13436790076630808,0.0,-1.1893208753463609,-1.1407718885470148,down,0.24716685141619885
f__Comamonadaceae,0.07988055893920333,3238.0,0.11651569531634944,-0.11651569531634944,0.0,-0.5127055973858038,-0.4184218009781903,down,0.22618057459011634
f__Yeguiaceae,0.042405941214309975,3142.0,0.11597714285490253,-0.11597714285490253,0.0,-3.3674396531811324,-3.265315620122203,down,0.22618057459011634
f__FGB11257,0.040384450980739506,3135.0,0.21939804600192062,-0.21939804600192062,0.0,-1.3574968042364612,-1.242982712909359,down,0.22618057459011634
f__FGB28775,0.033576347861318495,3109.0,0.0879356342594776,-0.0879356342594776,0.0,-3.6040563062695377,-3.487456238211116,down,0.22618057459011634
f__FGB1325,0.31823183790362364,3498.0,0.05703221734668637,0.05703221734668637,0.0,-1.6950974279334043,-1.8317264281961019,up,0.43246890792030906
f__FGB79270,0.1120300827405705,3294.0,0.20113277089570233,-0.20113277089570233,-0.02807475483944318,3.2545010629991586,3.3184536880429913,down,0.23348514935241063
f__FGB529,0.4538959872343159,3584.0,0.13197312709380327,0.13197312709380327,0.05978503103695476,2.3901074371284645,2.293085961888238,up,0.5467383482595168
f__FGB2949,0.5323948096100658,3627.0,0.18194710028612426,0.18194710028612426,0.0,-1.2583428367678406,-1.3974570771079637,up,0.6089983793381328
f__FGB3054,0.6192764443062986,4015.0,0.2810452401614166,0.2810452401614166,0.0,-0.3257412685039578,-0.8313945865221041,up,0.6837844072548713
f__FGB2890,0.38554634335320803,3543.0,0.04351908786999994,0.04351908786999994,0.0,-1.5565308676637324,-1.591348946153015,up,0.4904149487452806
f__FGB2960,0.19680116877499276,3397.0,0.04452305444312659,-0.04452305444312659,0.0,-2.0832867851138603,-2.001189420127346,down,0.3067782925021946
f__FGB24517,0.15783138193896173,3355.0,0.035445283301854764,0.035445283301854764,0.0,-2.413034296630753,-2.433773414596118,up,0.26555756326238006
f__FGB79237,0.11268555040941082,3295.0,0.14042929855216343,-0.14042929855216343,0.0,-1.6614213797172697,-1.5545515269646413,down,0.23348514935241063
f__FGB10312,0.7183192725577139,3718.0,0.26656667897865,0.26656667897865,0.0,-0.022612376697626137,-0.3345629858744558,up,0.7743238260113662
f__FGB10309,0.4366232378886705,3574.0,0.12202732325171971,0.12202732325171971,0.45895870710704156,0.42975575943796274,0.31265211294858447,up,0.5381635257697567
f__FGB10477,0.3368368691711272,3511.0,0.08488521406343401,0.08488521406343401,0.0,-2.0697432526002024,-2.262026325084627,up,0.4463088516517435
f__FGB73223,0.5829873784619286,3653.0,0.21137505506717158,0.21137505506717158,0.0,-0.733514977693439,-0.8919085800612979,up,0.650491180178573
f__FGB4616,0.08982301953978712,3257.0,0.26229841774359225,-0.26229841774359225,-0.03143688311503215,3.581563158193703,3.6604633156552953,down,0.22618057459011634
f__Victivallaceae,0.21018575546257035,3410.0,0.04170821261232062,0.04170821261232062,0.0,-1.2966279282683273,-1.3237904566398095,up,0.3182812868433208
f__FGB3172,0.23775216128220167,3435.0,0.05876823022160939,0.05876823022160939,0.0,-2.7651182936023293,-2.801450476480377,up,0.3468127857235786
f__FGB1211,0.4859371049784196,3602.0,0.13826376246983232,0.13826376246983232,0.0,-1.0089079965994128,-1.0902304549895439,up,0.5681176447909464
f__FGB2952,0.37923250848193923,3539.0,0.14486927579091086,0.14486927579091086,0.0,-1.1113457554696073,-1.2828553104730989,up,0.48824266274192984
f__FGB30287,0.08343413359946922,3245.0,0.06416821749430036,-0.06416821749430036,0.0,-1.0525416277433224,-1.0239094851487176,down,0.22618057459011634
